family	go_id	aspect	evidence	ancestral_node	loss_node	gain_confirmed	n_members_affected	n_subfamilies	subfamilies	loss_date
PTHR24372	GO:0007189	P	IRD	PTN000689980	PTN002809236	true	6	1	PTHR24372:SF71	20220316
PTHR24372	GO:0007189	P	IRD	PTN000689980	PTN002809225	true	2	1	PTHR24372:SF67	20220316
PTHR24372	GO:0008528	F	IRD	PTN000689980	PTN002809236	true	6	1	PTHR24372:SF71	20220316
PTHR24372	GO:0008528	F	IRD	PTN000689980	PTN002809225	true	2	1	PTHR24372:SF67	20220316
PTHR24372	GO:0009755	P	IRD	PTN000689980	PTN002809236	true	6	1	PTHR24372:SF71	20220316
PTHR24372	GO:0009755	P	IRD	PTN000689980	PTN002809225	true	2	1	PTHR24372:SF67	20220316
PTHR24377	GO:0000976	F	IRD	PTN009094639	PTN008615686	true	0	0		20250603
PTHR24377	GO:0005634	C	IRD	PTN002810224	PTN001226317	true	0	0		20260529
PTHR24381	GO:0000976	F	IRD	PTN009094639	PTN008615686	true	1	1	PTHR24381:SF435	20250603
PTHR24381	GO:0005634	C	IRD	PTN002810224	PTN001226317	true	0	0		20260529
PTHR24394	GO:0000976	F	IRD	PTN009094639	PTN008615686	true	0	0		20250603
PTHR24394	GO:0000978	F	IRD	PTN001803442	PTN008571396	true	0	0		20230221
PTHR24394	GO:0000981	F	IRD	PTN001803442	PTN008571396	true	0	0		20251219
PTHR24394	GO:0005634	C	IRD	PTN002810224	PTN001226317	true	0	0		20260529
PTHR24394	GO:0006357	P	IRD	PTN001803442	PTN008571396	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815495	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN000701348	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815493	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815349	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815494	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815290	true	1	1	PTHR24416:SF611	20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815492	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001231411	true	0	0		20260529
PTHR24416	GO:0004713	F	IRD	PTN002521457	PTN000700581	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815192	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001231499	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815369	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002400591	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN007801772	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001562753	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN004704408	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN000700756	true	2	2	PTHR24416:SF525;PTHR24416:SF611	20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001975486	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN007801769	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815299	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN000723609	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN007801731	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001231296	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN000700759	true	0	0		20260529
PTHR24416	GO:0004713	F	IRD	PTN002521457	PTN000701347	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002400845	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001975363	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002815300	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002400861	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN002400802	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001230629	true	0	0		20260529
PTHR24416	GO:0004713	F	IKR	PTN002521457	PTN001230635	true	0	0		20260529
PTHR24416	GO:0004714	F	IRD	PTN001230349	PTN002400653	true	0	0		20260529
PTHR24416	GO:0004714	F	IKR	PTN001230349	PTN002521291	true	5	1	PTHR24416:SF349	20260529
PTHR24416	GO:0004714	F	IKR	PTN001230349	PTN002814844	true	2	1	PTHR24416:SF134	20260529
PTHR24416	GO:0004714	F	IRD	PTN001230349	PTN002814617	true	3	1	PTHR24416:SF88	20260529
PTHR24416	GO:0004715	F	IRD	PTN001231168	PTN000701348	true	0	0		20230227
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815493	true	0	0		20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815494	true	0	0		20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815290	true	1	1	PTHR24416:SF611	20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815492	true	0	0		20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815192	true	0	0		20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN002815369	true	0	0		20241120
PTHR24416	GO:0004715	F	IRD	PTN002521528	PTN002400591	true	0	0		20241120
PTHR24416	GO:0004715	F	IKR	PTN002521528	PTN004704408	true	0	0		20241120
PTHR24416	GO:0004715	F	IRD	PTN001231168	PTN000700756	true	2	2	PTHR24416:SF525;PTHR24416:SF611	20230227
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002815493	true	0	0		20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002815494	true	0	0		20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002815290	true	1	1	PTHR24416:SF611	20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002815492	true	0	0		20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002815369	true	0	0		20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN002400591	true	0	0		20260529
PTHR24416	GO:0005102	F	IKR	PTN002521528	PTN004704408	true	0	0		20260529
PTHR24416	GO:0005886	C	IRD	PTN001230349	PTN002400653	true	0	0		20260529
PTHR24416	GO:0005886	C	IRD	PTN001230349	PTN002814831	true	0	0		20260529
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815493	true	0	0		20250412
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815494	true	0	0		20250412
PTHR24416	GO:0007169	P	IRD	PTN001230349	PTN002400653	true	0	0		20260529
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815290	true	1	1	PTHR24416:SF611	20250412
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815492	true	0	0		20250412
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815192	true	0	0		20250412
PTHR24416	GO:0007169	P	IRD	PTN001230349	PTN002814831	true	0	0		20260529
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002815369	true	0	0		20250412
PTHR24416	GO:0007169	P	IKR	PTN001230349	PTN002814844	true	2	1	PTHR24416:SF134	20260529
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN002400591	true	0	0		20250412
PTHR24416	GO:0007169	P	IKR	PTN002521528	PTN004704408	true	0	0		20250412
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815493	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815494	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815290	true	1	1	PTHR24416:SF611	20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815492	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815192	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002815369	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN002400591	true	0	0		20250904
PTHR24416	GO:0030154	P	IKR	PTN002521528	PTN004704408	true	0	0		20250904
PTHR24416	GO:0042593	P	IRD	PTN000699611	PTN008618303	true	0	0		20230603
PTHR24416	GO:0043235	C	IRD	PTN001230349	PTN002400653	true	0	0		20260529
PTHR24416	GO:0043235	C	IRD	PTN001230349	PTN002814831	true	0	0		20260529
PTHR24416	GO:0043410	P	IRD	PTN000699611	PTN008618303	true	0	0		20250412
PTHR24416	GO:0046328	P	IRD	PTN002814784	PTN008618303	true	0	0		20181027
PTHR24416	GO:0048009	P	IRD	PTN002814784	PTN008618303	true	0	0		20260529
PTHR24416	GO:0051897	P	IRD	PTN000699611	PTN008618303	true	0	0		20231108
PTHR24418	GO:0002250	P	IRD	PTN002815343	PTN002815349	true	0	0		20231102
PTHR24418	GO:0002281	P	IKR	PTN002815343	PTN002815349	true	0	0		20231102
PTHR24418	GO:0002283	P	IKR	PTN002815343	PTN002815349	true	0	0		20231102
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815495	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN000701348	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815493	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815349	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815494	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815290	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815492	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001231411	true	0	0		20260529
PTHR24418	GO:0004713	F	IRD	PTN002521457	PTN000700581	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815192	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001231499	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815369	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002400591	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN007801772	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001562753	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN004704408	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN000700756	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001975486	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN007801769	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815299	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN000723609	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN007801731	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001231296	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN000700759	true	0	0		20260529
PTHR24418	GO:0004713	F	IRD	PTN002521457	PTN000701347	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002400845	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001975363	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002815300	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002400861	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN002400802	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001230629	true	0	0		20260529
PTHR24418	GO:0004713	F	IKR	PTN002521457	PTN001230635	true	0	0		20260529
PTHR24418	GO:0004715	F	IRD	PTN001231168	PTN000701348	true	0	0		20230227
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815493	true	0	0		20241120
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815494	true	0	0		20241120
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815290	true	0	0		20241120
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815492	true	0	0		20241120
PTHR24418	GO:0004715	F	IRD	PTN002400754	PTN000700581	true	0	0		20240731
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815192	true	0	0		20241120
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN002815369	true	0	0		20241120
PTHR24418	GO:0004715	F	IRD	PTN002521528	PTN002400591	true	0	0		20241120
PTHR24418	GO:0004715	F	IKR	PTN002521528	PTN004704408	true	0	0		20241120
PTHR24418	GO:0004715	F	IRD	PTN001231168	PTN000700756	true	0	0		20230227
PTHR24418	GO:0004715	F	IRD	PTN002400754	PTN001975486	true	0	0		20240731
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002815493	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002815494	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002815290	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002815492	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002815369	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN002400591	true	0	0		20260529
PTHR24418	GO:0005102	F	IKR	PTN002521528	PTN004704408	true	0	0		20260529
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815493	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815494	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815290	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815492	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815192	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002815369	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN002400591	true	0	0		20250412
PTHR24418	GO:0007169	P	IKR	PTN002521528	PTN004704408	true	0	0		20250412
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815493	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815494	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815290	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815492	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815192	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002815369	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN002400591	true	0	0		20250904
PTHR24418	GO:0030154	P	IKR	PTN002521528	PTN004704408	true	0	0		20250904
PTHR24418	GO:0030217	P	IKR	PTN002815181	PTN002815192	true	0	0		20250904
PTHR24418	GO:0033630	P	IKR	PTN002815343	PTN002815349	true	0	0		20231102
PTHR24418	GO:0050852	P	IRD	PTN000700360	PTN000700386	true	0	0		20170228
PTHR24418	GO:0050853	P	IKR	PTN002815343	PTN002815349	true	0	0		20231102
PTHR24418	GO:0050853	P	IKR	PTN002815181	PTN002815192	true	0	0		20231102
PTHR24418	GO:0050853	P	IRD	PTN000700360	PTN000764966	true	0	0		20221008
PTHR25465	GO:0005737	C	IRD	PTN007774218	PTN000715044	true	0	0		20260529
PTHR25465	GO:0005737	C	IRD	PTN007774218	PTN008394684	true	0	0		20260529
PTHR27008	GO:0004672	F	IRD	PTN008727609	PTN002523684	true	0	0		20260601
PTHR27008	GO:0004674	F	IRD	PTN008622302	PTN001996568	true	0	0		20250925
PTHR28532	GO:0000724	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR28532	GO:0006289	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR28532	GO:0030896	C	IRD	PTN000307391	PTN002003866	true	0	0		20250903
PTHR28532	GO:0031573	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR28532	GO:0033314	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR28532	GO:0035861	C	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR28532	GO:0044778	P	IRD	PTN000307391	PTN002003866	true	0	0		20180831
PTHR30033	GO:0044780	P	IRD	PTN000768991	PTN004738398	true	0	0		20260304
PTHR30033	GO:0044780	P	IRD	PTN000768991	PTN004738397	true	0	0		20260304
PTHR30071	GO:0005886	C	IRD	PTN001247822	PTN008624028	true	0	0		20260529
PTHR30071	GO:0005886	C	IRD	PTN001247822	PTN008624019	true	0	0		20260529
PTHR30314	GO:0000935	C	IRD	PTN000768297	PTN001250951	true	0	0		20260429
PTHR30314	GO:0032153	C	IRD	PTN000768275	PTN000768287	true	2	2	PTHR30314:SF16;PTHR30314:SF3	20170228
PTHR30314	GO:0051301	P	IRD	PTN000768275	PTN000768287	true	2	2	PTHR30314:SF16;PTHR30314:SF3	20200809
PTHR30443	GO:0009244	P	IRD	PTN000764902	PTN002019546	true	2	1	PTHR30443:SF3	20260506
PTHR30443	GO:0016776	F	IRD	PTN000764902	PTN002019546	true	2	1	PTHR30443:SF3	20170228
PTHR32315	GO:0000287	F	IRD	PTN000501530	PTN000501539	true	0	0		20170228
PTHR32315	GO:0002189	C	IRD	PTN000025022	PTN000025038	true	0	0		20240516
PTHR32315	GO:0004422	F	IRD	PTN000501530	PTN000501539	true	0	0		20260530
PTHR32315	GO:0004749	F	IRD	PTN000025022	PTN008303105	true	0	0		20260528
PTHR32315	GO:0006178	P	IRD	PTN000501530	PTN000501539	true	0	0		20240920
PTHR32315	GO:0032263	P	IRD	PTN000501530	PTN000501539	true	0	0		20211215
PTHR32315	GO:0032264	P	IRD	PTN000501530	PTN000501539	true	0	0		20210903
PTHR32315	GO:0046100	P	IRD	PTN000501530	PTN000501539	true	0	0		20260530
PTHR32552	GO:0009279	C	IRD	PTN002824128	PTN004738974	true	0	0		20240731
PTHR32552	GO:0009279	C	IRD	PTN002824128	PTN004739013	true	0	0		20240731
PTHR32552	GO:0015344	F	IRD	PTN004738955	PTN004739012	true	0	0		20191205
PTHR32552	GO:0044718	P	IRD	PTN004738955	PTN004739012	true	0	0		20200930
PTHR35470	GO:0046686	P	IRD	PTN008667970	PTN002177906	true	0	0		20251021
PTHR35936	GO:0030288	C	IRD	PTN000438641	PTN001056695	true	0	0		20241031
PTHR38710	GO:0004496	F	IRD	PTN000048555	PTN002214956	true	0	0		20250904
PTHR38710	GO:0019287	P	IRD	PTN000048555	PTN002214956	true	0	0		20250904
PTHR39267	GO:0000381	P	IRD	PTN001784834	PTN002299200	false	7	1	PTHR39267:SF1	20250826
PTHR42650	GO:0003735	F	IRD	PTN000205057	PTN001595861	true	1	1	PTHR42650:SF1	20250902
PTHR42650	GO:0022627	C	IRD	PTN000205057	PTN001595861	true	1	1	PTHR42650:SF1	20250411
PTHR42690	GO:0004795	F	IKR	PTN000034281	PTN000816888	true	5	1	PTHR42690:SF1	20170228
PTHR42690	GO:0009088	P	IRD	PTN000034281	PTN000816888	true	5	1	PTHR42690:SF1	20250904
PTHR42871	GO:0005759	C	IRD	PTN000201222	PTN001713951	true	0	0		20260528
PTHR42995	GO:0006633	P	IRD	PTN008677411	PTN000523511	true	0	0		20240312
PTHR43160	GO:0006099	P	IRD	PTN000186533	PTN000912437	true	0	0		20250904
PTHR43313	GO:0004745	F	IRD	PTN008103906	PTN000672549	true	0	0		20260530
PTHR43313	GO:0008211	P	IKR	PTN002879150	PTN000671351	true	0	0		20220922
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN000671351	true	0	0		20260530
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN000672594	true	0	0		20260530
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN000672549	true	0	0		20260530
PTHR43313	GO:0016491	F	IRD	PTN000672121	PTN005156467	true	0	0		20260530
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN005156493	true	0	0		20260530
PTHR43313	GO:0016491	F	IRD	PTN000672121	PTN001212286	true	0	0		20260530
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN001212214	true	0	0		20260530
PTHR43313	GO:0016491	F	IKR	PTN000672121	PTN008680535	true	0	0		20260530
PTHR43313	GO:0042572	P	IKR	PTN008103906	PTN000672549	true	0	0		20220922
PTHR43313	GO:0070523	F	IKR	PTN002879150	PTN000671351	true	0	0		20220922
PTHR43395	GO:0000155	F	IRD	PTN000504218	PTN008681482	true	0	0		20241126
PTHR43395	GO:0000160	P	IRD	PTN000504218	PTN008681482	true	0	0		20241126
PTHR43395	GO:0050920	P	IRD	PTN000504218	PTN008681482	true	0	0		20241126
PTHR43407	GO:0004356	F	IKR	PTN000464923	PTN001073615	true	4	1	PTHR43407:SF1	20230112
PTHR43407	GO:0019740	P	IKR	PTN000464923	PTN001073615	true	4	1	PTHR43407:SF1	20230112
PTHR43407	GO:1901704	P	IKR	PTN000464923	PTN001073615	true	4	1	PTHR43407:SF1	20260530
PTHR43410	GO:0003958	F	IRD	PTN000453765	PTN001066032	true	17	3	PTHR43410:SF1;PTHR43410:SF2;PTHR43410:SF4	20260529
PTHR43434	GO:0006281	P	IRD	PTN001052204	PTN001822758	true	2	1	PTHR43434:SF20	20170228
PTHR43434	GO:0008967	F	IRD	PTN001052204	PTN001822758	true	2	1	PTHR43434:SF20	20170228
PTHR43466	GO:0051997	F	IKR	PTN000044713	PTN000044721	true	1	1	PTHR43466:SF1	20220224
PTHR43484	GO:1902021	P	IRD	PTN000504261	PTN005165499	true	0	0		20260304
PTHR43503	GO:0004601	F	IRD	PTN000073790	PTN005166285	true	4	1	PTHR43503:SF2	20251217
PTHR43503	GO:0005829	C	IRD	PTN000073790	PTN005166285	true	4	1	PTHR43503:SF2	20251220
PTHR43503	GO:0045454	P	IRD	PTN000073790	PTN005166285	true	4	1	PTHR43503:SF2	20251217
PTHR43671	GO:0005813	C	IRD	PTN000686715	PTN001222312	true	2	1	PTHR43671:SF13	20221124
PTHR43671	GO:0007098	P	IRD	PTN000686715	PTN001222312	true	2	1	PTHR43671:SF13	20250624
PTHR43721	GO:0003746	F	IRD	PTN001500717	PTN001136517	true	0	0		20250626
PTHR43762	GO:0019853	P	IRD	PTN000356408	PTN001015900	true	6	1	PTHR43762:SF1	20251029
PTHR43791	GO:0015225	F	IRD	PTN000185192	PTN000185197	true	0	0		20211129
PTHR43791	GO:1901604	F	IRD	PTN000185192	PTN000185197	true	0	0		20220624
PTHR43791	GO:1905135	P	IRD	PTN000185192	PTN000185197	true	0	0		20211129
PTHR43806	GO:0004252	F	IRD	PTN002465698	PTN000083315	true	9	1	PTHR43806:SF14	20260530
PTHR43874	GO:0005829	C	IRD	PTN000724188	PTN001238031	true	0	0		20260601
PTHR43874	GO:0005829	C	IRD	PTN000724188	PTN001238405	true	0	0		20260601
PTHR43880	GO:0046294	P	IRD	PTN000191653	PTN000191662	true	15	5	PTHR43880:SF1;PTHR43880:SF11;PTHR43880:SF2;PTHR43880:SF20;PTHR43880:SF57	20181004
PTHR43880	GO:0051903	F	IRD	PTN000191653	PTN000191662	true	15	5	PTHR43880:SF1;PTHR43880:SF11;PTHR43880:SF2;PTHR43880:SF20;PTHR43880:SF57	20260530
PTHR43895	GO:0042149	P	IRD	PTN002804299	PTN000679732	true	0	0		20260114
PTHR43917	GO:0004364	F	IKR	PTN001679972	PTN002538221	true	0	0		20230227
PTHR43917	GO:0006749	P	IKR	PTN001679972	PTN002538221	true	0	0		20230227
PTHR44167	GO:0000727	P	IRD	PTN000747050	PTN000226509	true	0	0		20181128
PTHR44167	GO:0004674	F	IRD	PTN000623091	PTN000756102	true	0	0		20260529
PTHR44167	GO:0004674	F	IKR	PTN004698611	PTN000721457	true	0	0		20260601
PTHR44167	GO:0005634	C	IRD	PTN000623091	PTN008603234	true	0	0		20260529
PTHR44167	GO:0044773	P	IRD	PTN002389572	PTN000680601	true	0	0		20260127
PTHR44329	GO:0004674	F	IRD	PTN001908418	PTN001510364	true	5	1	PTHR44329:SF57	20260530
PTHR44329	GO:0004674	F	IRD	PTN001908418	PTN008455266	true	0	0		20260530
PTHR44329	GO:0004674	F	IKR	PTN001908418	PTN008689042	true	2	1	PTHR44329:SF298	20260530
PTHR44427	GO:0006955	P	IRD	PTN000249437	PTN007558151	true	0	0		20260501
PTHR44427	GO:0006955	P	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR44427	GO:0007165	P	IRD	PTN000249437	PTN007558151	true	0	0		20260501
PTHR44427	GO:0007165	P	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR44427	GO:0038023	F	IRD	PTN000249437	PTN008989554	true	0	0		20260501
PTHR44427	GO:0038023	F	IRD	PTN000249437	PTN007558151	true	0	0		20260501
PTHR44427	GO:0038023	F	IRD	PTN000249437	PTN008532924	true	0	0		20260501
PTHR44427	GO:0038023	F	IRD	PTN000249437	PTN008989595	true	0	0		20260501
PTHR44888	GO:0006955	P	IRD	PTN000249437	PTN008532924	true	3	1	PTHR44888:SF2	20260501
PTHR44888	GO:0007165	P	IRD	PTN000249437	PTN008532924	true	3	1	PTHR44888:SF2	20260501
PTHR44888	GO:0038023	F	IRD	PTN000249437	PTN008532924	true	3	1	PTHR44888:SF2	20260501
PTHR45618	GO:0015131	F	IRD	PTN000756618	PTN000640888	true	0	0		20211129
PTHR45618	GO:0015140	F	IRD	PTN000756618	PTN000640888	true	0	0		20230112
PTHR45618	GO:0015140	F	IRD	PTN000756618	PTN000640886	true	0	0		20230112
PTHR45618	GO:0015141	F	IRD	PTN000756618	PTN000640888	true	0	0		20241121
PTHR45618	GO:0015729	P	IRD	PTN000756618	PTN000640888	true	0	0		20211129
PTHR45618	GO:0017077	F	IRD	PTN000642156	PTN000642212	true	0	0		20260530
PTHR45618	GO:0071422	P	IRD	PTN000756618	PTN000640888	true	0	0		20211129
PTHR45618	GO:0071423	P	IRD	PTN000756618	PTN000640888	true	0	0		20211129
PTHR45618	GO:0071423	P	IRD	PTN000756618	PTN000640886	true	0	0		20211129
PTHR45619	GO:0005829	C	IRD	PTN001705142	PTN001705193	true	2	0		20260530
PTHR45625	GO:0003755	F	IRD	PTN000116298	PTN000116766	true	0	0		20240920
PTHR45625	GO:0003755	F	IRD	PTN000116298	PTN000116300	true	10	1	PTHR45625:SF1	20240920
PTHR45639	GO:0030968	P	IRD	PTN000452651	PTN009180209	false	0	0		20260224
PTHR45639	GO:0034663	C	IRD	PTN000452651	PTN009180209	true	0	0		20260224
PTHR45679	GO:0004559	F	IRD	PTN002271980	PTN002482748	true	0	0		20260530
PTHR45712	GO:0005886	C	IRD	PTN001224703	PTN008615548	true	0	0		20260529
PTHR45712	GO:0005886	C	IRD	PTN001224703	PTN009094619	true	0	0		20260529
PTHR45712	GO:0005886	C	IRD	PTN001224703	PTN008615507	true	0	0		20260529
PTHR45807	GO:0007259	P	IRD	PTN001562978	PTN002910252	true	0	0		20251220
PTHR45849	GO:0035101	C	IRD	PTN002492356	PTN008168561	true	0	0		20250904
PTHR45965	GO:0004252	F	IBD		PTN000532910	false	9	2	PTHR45965:SF2;PTHR45965:SF4	20230407
PTHR46037	GO:0005154	F	IRD	PTN005273574	PTN002917303	true	0	0		20220324
PTHR46037	GO:0008180	C	IRD	PTN005273574	PTN002917303	true	0	0		20220324
PTHR46115	GO:0005634	C	IRD	PTN000824767	PTN008306001	true	3	0		20260528
