gene	taxon	term_id	term_label	action	negated	has_replacement	file
HY5	Arabidopsis thaliana	GO:0010114	response to red light	ACCEPT	False	False	genes/ARATH/HY5/HY5-ai-review.yaml
HY5	Arabidopsis thaliana	GO:0010218	response to far red light	ACCEPT	False	False	genes/ARATH/HY5/HY5-ai-review.yaml
HY5	Arabidopsis thaliana	GO:0005634	nucleus	ACCEPT	False	False	genes/ARATH/HY5/HY5-ai-review.yaml
JAZ1	Arabidopsis thaliana	GO:0031347	regulation of defense response	KEEP_AS_NON_CORE	False	False	genes/ARATH/JAZ1/JAZ1-ai-review.yaml
JAZ1	Arabidopsis thaliana	GO:2000022	regulation of jasmonic acid mediated signaling pathway	ACCEPT	False	False	genes/ARATH/JAZ1/JAZ1-ai-review.yaml
JAZ1	Arabidopsis thaliana	GO:0009611	response to wounding	KEEP_AS_NON_CORE	False	False	genes/ARATH/JAZ1/JAZ1-ai-review.yaml
LFY	Arabidopsis thaliana	GO:0009909	regulation of flower development	ACCEPT	False	False	genes/ARATH/LFY/LFY-ai-review.yaml
MPK6	Arabidopsis thaliana	GO:0035556	intracellular signal transduction	ACCEPT	False	False	genes/ARATH/MPK6/MPK6-ai-review.yaml
NCED3	Arabidopsis thaliana	GO:0010436	carotenoid dioxygenase activity	NEW	False	False	genes/ARATH/NCED3/NCED3-ai-review.yaml
NCED3	Arabidopsis thaliana	GO:0016124	xanthophyll catabolic process	NEW	False	False	genes/ARATH/NCED3/NCED3-ai-review.yaml
NEK3	Arabidopsis thaliana	GO:0004674	protein serine/threonine kinase activity	ACCEPT	False	False	genes/ARATH/NEK3/NEK3-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0005634	nucleus	ACCEPT	False	False	genes/ARATH/NPR1/NPR1-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0042742	defense response to bacterium	ACCEPT	False	False	genes/ARATH/NPR1/NPR1-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0050832	defense response to fungus	ACCEPT	False	False	genes/ARATH/NPR1/NPR1-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0005737	cytoplasm	ACCEPT	False	False	genes/ARATH/NPR1/NPR1-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:2000022	regulation of jasmonic acid mediated signaling pathway	ACCEPT	False	False	genes/ARATH/NPR1/NPR1-ai-review.yaml
PHYB	Arabidopsis thaliana	GO:0005634	nucleus	ACCEPT	False	False	genes/ARATH/P14713/P14713-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0005634	nucleus	ACCEPT	False	False	genes/ARATH/P93002/P93002-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0042742	defense response to bacterium	ACCEPT	False	False	genes/ARATH/P93002/P93002-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0050832	defense response to fungus	ACCEPT	False	False	genes/ARATH/P93002/P93002-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:0005737	cytoplasm	ACCEPT	False	False	genes/ARATH/P93002/P93002-ai-review.yaml
NPR1	Arabidopsis thaliana	GO:2000022	regulation of jasmonic acid mediated signaling pathway	ACCEPT	False	False	genes/ARATH/P93002/P93002-ai-review.yaml
PHYA	Arabidopsis thaliana	GO:0000155	phosphorelay sensor kinase activity	MODIFY	False	True	genes/ARATH/PHYA/PHYA-ai-review.yaml
PHYB	Arabidopsis thaliana	GO:0005634	nucleus	ACCEPT	False	False	genes/ARATH/PHYB/PHYB-ai-review.yaml
PI	Arabidopsis thaliana	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/ARATH/PI/PI-ai-review.yaml
PI	Arabidopsis thaliana	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ACCEPT	False	False	genes/ARATH/PI/PI-ai-review.yaml
PI	Arabidopsis thaliana	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/ARATH/PI/PI-ai-review.yaml
APO1	Arabidopsis thaliana	GO:0003723	RNA binding	ACCEPT	False	False	genes/ARATH/Q9XIR4/Q9XIR4-ai-review.yaml
RDR6	Arabidopsis thaliana	GO:0031380	nuclear RNA-directed RNA polymerase complex	MARK_AS_OVER_ANNOTATED	False	False	genes/ARATH/RDR6/RDR6-ai-review.yaml
SEP3	Arabidopsis thaliana	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/ARATH/SEP3/SEP3-ai-review.yaml
SEP3	Arabidopsis thaliana	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/ARATH/SEP3/SEP3-ai-review.yaml
SOC1	Arabidopsis thaliana	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/ARATH/SOC1/SOC1-ai-review.yaml
SOC1	Arabidopsis thaliana	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/ARATH/SOC1/SOC1-ai-review.yaml
SOS1	Arabidopsis thaliana	GO:0051453	regulation of intracellular pH	KEEP_AS_NON_CORE	False	False	genes/ARATH/SOS1/SOS1-ai-review.yaml
SOS1	Arabidopsis thaliana	GO:0098719	sodium ion import across plasma membrane	KEEP_AS_NON_CORE	False	False	genes/ARATH/SOS1/SOS1-ai-review.yaml
STM	Arabidopsis thaliana	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/ARATH/STM/STM-ai-review.yaml
STM	Arabidopsis thaliana	GO:0003700	DNA-binding transcription factor activity	MODIFY	False	True	genes/ARATH/STM/STM-ai-review.yaml
STM	Arabidopsis thaliana	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/ARATH/STM/STM-ai-review.yaml
SVP	Arabidopsis thaliana	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/ARATH/SVP/SVP-ai-review.yaml
SVP	Arabidopsis thaliana	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/ARATH/SVP/SVP-ai-review.yaml
TIR1	Arabidopsis thaliana	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ACCEPT	False	False	genes/ARATH/TIR1/TIR1-ai-review.yaml
WOX5	Arabidopsis thaliana	GO:0006355	regulation of DNA-templated transcription	ACCEPT	False	False	genes/ARATH/WOX5/WOX5-ai-review.yaml
WRI1	Arabidopsis thaliana	GO:0006355	regulation of DNA-templated transcription	ACCEPT	False	False	genes/ARATH/WRI1/WRI1-ai-review.yaml
aprE	Bacillus subtilis (strain 168)	GO:0004252	serine-type endopeptidase activity	ACCEPT	False	False	genes/BACSU/aprE/aprE-ai-review.yaml
aprE	Bacillus subtilis (strain 168)	GO:0006508	proteolysis	ACCEPT	False	False	genes/BACSU/aprE/aprE-ai-review.yaml
comGA	Bacillus subtilis (strain 168)	GO:0005886	plasma membrane	ACCEPT	False	False	genes/BACSU/comGA/comGA-ai-review.yaml
comGA	Bacillus subtilis (strain 168)	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	genes/BACSU/comGA/comGA-ai-review.yaml
divIVA	Bacillus subtilis (strain 168)	GO:0009273	peptidoglycan-based cell wall biogenesis	MARK_AS_OVER_ANNOTATED	False	False	genes/BACSU/divIVA/divIVA-ai-review.yaml
fliH	Bacillus subtilis (strain 168)	GO:0005829	cytosol	MODIFY	False	True	genes/BACSU/fliH/fliH-ai-review.yaml
fliW	Bacillus subtilis (strain 168)	GO:0071978	bacterial-type flagellum-dependent swarming motility	ACCEPT	False	False	genes/BACSU/fliW/fliW-ai-review.yaml
fliY	Bacillus subtilis (strain 168)	GO:0004721	phosphoprotein phosphatase activity	ACCEPT	False	False	genes/BACSU/fliY/fliY-ai-review.yaml
fliY	Bacillus subtilis (strain 168)	GO:1902021	regulation of bacterial-type flagellum-dependent cell motility	ACCEPT	False	False	genes/BACSU/fliY/fliY-ai-review.yaml
ftsZ	Bacillus subtilis (strain 168)	GO:0005525	GTP binding	ACCEPT	False	False	genes/BACSU/ftsZ/ftsZ-ai-review.yaml
ftsZ	Bacillus subtilis (strain 168)	GO:0005737	cytoplasm	ACCEPT	False	False	genes/BACSU/ftsZ/ftsZ-ai-review.yaml
ftsZ	Bacillus subtilis (strain 168)	GO:0051301	cell division	ACCEPT	False	False	genes/BACSU/ftsZ/ftsZ-ai-review.yaml
ftsZ	Bacillus subtilis (strain 168)	GO:0003924	GTPase activity	ACCEPT	False	False	genes/BACSU/ftsZ/ftsZ-ai-review.yaml
ftsZ	Bacillus subtilis (strain 168)	GO:0032153	cell division site	ACCEPT	False	False	genes/BACSU/ftsZ/ftsZ-ai-review.yaml
minC	Bacillus subtilis (strain 168)	GO:0000918	division septum site selection	ACCEPT	False	False	genes/BACSU/minC/minC-ai-review.yaml
minC	Bacillus subtilis (strain 168)	GO:0004857	enzyme inhibitor activity	MODIFY	False	True	genes/BACSU/minC/minC-ai-review.yaml
minC	Bacillus subtilis (strain 168)	GO:0005829	cytosol	ACCEPT	False	False	genes/BACSU/minC/minC-ai-review.yaml
minC	Bacillus subtilis (strain 168)	GO:0007105	cytokinesis, division site positioning	ACCEPT	False	False	genes/BACSU/minC/minC-ai-review.yaml
minC	Bacillus subtilis (strain 168)	GO:0060187	cell pole	ACCEPT	False	False	genes/BACSU/minC/minC-ai-review.yaml
minD	Bacillus subtilis (strain 168)	GO:0005524	ATP binding	ACCEPT	False	False	genes/BACSU/minD/minD-ai-review.yaml
minD	Bacillus subtilis (strain 168)	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	genes/BACSU/minD/minD-ai-review.yaml
minD	Bacillus subtilis (strain 168)	GO:0005829	cytosol	ACCEPT	False	False	genes/BACSU/minD/minD-ai-review.yaml
minD	Bacillus subtilis (strain 168)	GO:0009898	cytoplasmic side of plasma membrane	ACCEPT	False	False	genes/BACSU/minD/minD-ai-review.yaml
nprE	Bacillus subtilis (strain 168)	GO:0006508	proteolysis	ACCEPT	False	False	genes/BACSU/nprE/nprE-ai-review.yaml
secA	Bacillus subtilis (strain 168)	GO:0005886	plasma membrane	ACCEPT	False	False	genes/BACSU/secA/secA-ai-review.yaml
secA	Bacillus subtilis (strain 168)	GO:0005524	ATP binding	ACCEPT	False	False	genes/BACSU/secA/secA-ai-review.yaml
secA	Bacillus subtilis (strain 168)	GO:0031522	cell envelope Sec protein transport complex	ACCEPT	False	False	genes/BACSU/secA/secA-ai-review.yaml
secA	Bacillus subtilis (strain 168)	GO:0043952	protein transport by the Sec complex	ACCEPT	False	False	genes/BACSU/secA/secA-ai-review.yaml
secY	Bacillus subtilis (strain 168)	GO:0005886	plasma membrane	ACCEPT	False	False	genes/BACSU/secY/secY-ai-review.yaml
secY	Bacillus subtilis (strain 168)	GO:0005048	signal sequence binding	ACCEPT	False	False	genes/BACSU/secY/secY-ai-review.yaml
secY	Bacillus subtilis (strain 168)	GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	ACCEPT	False	False	genes/BACSU/secY/secY-ai-review.yaml
secY	Bacillus subtilis (strain 168)	GO:0008320	protein transmembrane transporter activity	ACCEPT	False	False	genes/BACSU/secY/secY-ai-review.yaml
secY	Bacillus subtilis (strain 168)	GO:0031522	cell envelope Sec protein transport complex	ACCEPT	False	False	genes/BACSU/secY/secY-ai-review.yaml
sigF	Bacillus subtilis (strain 168)	GO:0000976	transcription cis-regulatory region binding	ACCEPT	False	False	genes/BACSU/sigF/sigF-ai-review.yaml
sigF	Bacillus subtilis (strain 168)	GO:0003899	DNA-directed RNA polymerase activity	REMOVE	False	False	genes/BACSU/sigF/sigF-ai-review.yaml
sigF	Bacillus subtilis (strain 168)	GO:0006355	regulation of DNA-templated transcription	ACCEPT	False	False	genes/BACSU/sigF/sigF-ai-review.yaml
sigF	Bacillus subtilis (strain 168)	GO:0016987	sigma factor activity	ACCEPT	False	False	genes/BACSU/sigF/sigF-ai-review.yaml
sigF	Bacillus subtilis (strain 168)	GO:1903865	sigma factor antagonist complex	ACCEPT	False	False	genes/BACSU/sigF/sigF-ai-review.yaml
sigG	Bacillus subtilis (strain 168)	GO:0000976	transcription cis-regulatory region binding	REMOVE	False	False	genes/BACSU/sigG/sigG-ai-review.yaml
sigG	Bacillus subtilis (strain 168)	GO:0003899	DNA-directed RNA polymerase activity	REMOVE	False	False	genes/BACSU/sigG/sigG-ai-review.yaml
sigG	Bacillus subtilis (strain 168)	GO:0006355	regulation of DNA-templated transcription	ACCEPT	False	False	genes/BACSU/sigG/sigG-ai-review.yaml
sigG	Bacillus subtilis (strain 168)	GO:0016987	sigma factor activity	ACCEPT	False	False	genes/BACSU/sigG/sigG-ai-review.yaml
sigG	Bacillus subtilis (strain 168)	GO:1903865	sigma factor antagonist complex	ACCEPT	False	False	genes/BACSU/sigG/sigG-ai-review.yaml
sigK	Bacillus subtilis (strain 168)	GO:0000976	transcription cis-regulatory region binding	REMOVE	False	False	genes/BACSU/sigK/sigK-ai-review.yaml
sigK	Bacillus subtilis (strain 168)	GO:0003899	DNA-directed RNA polymerase activity	REMOVE	False	False	genes/BACSU/sigK/sigK-ai-review.yaml
sigK	Bacillus subtilis (strain 168)	GO:0006355	regulation of DNA-templated transcription	ACCEPT	False	False	genes/BACSU/sigK/sigK-ai-review.yaml
sigK	Bacillus subtilis (strain 168)	GO:0016987	sigma factor activity	ACCEPT	False	False	genes/BACSU/sigK/sigK-ai-review.yaml
sigK	Bacillus subtilis (strain 168)	GO:1903865	sigma factor antagonist complex	ACCEPT	False	False	genes/BACSU/sigK/sigK-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0005694	chromosome	ACCEPT	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0007059	chromosome segregation	ACCEPT	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0045881	positive regulation of sporulation resulting in formation of a cellular spore	ACCEPT	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0043273	CTPase activity	NEW	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0002135	CTP binding	NEW	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spo0J	Bacillus subtilis (strain 168)	GO:0043221	SMC family protein binding	NEW	False	False	genes/BACSU/spo0J/spo0J-ai-review.yaml
spoIIAA	Bacillus subtilis (strain 168)	GO:0043856	anti-sigma factor antagonist activity	ACCEPT	False	False	genes/BACSU/spoIIAA/spoIIAA-ai-review.yaml
spoIIAB	Bacillus subtilis (strain 168)	GO:0016989	sigma factor antagonist activity	ACCEPT	False	False	genes/BACSU/spoIIAB/spoIIAB-ai-review.yaml
spoIIAB	Bacillus subtilis (strain 168)	GO:0045892	negative regulation of DNA-templated transcription	ACCEPT	False	False	genes/BACSU/spoIIAB/spoIIAB-ai-review.yaml
spoIIE	Bacillus subtilis (strain 168)	GO:0016791	phosphatase activity	ACCEPT	False	False	genes/BACSU/spoIIE/spoIIE-ai-review.yaml
spoVD	Bacillus subtilis (strain 168)	GO:0005886	plasma membrane	ACCEPT	False	False	genes/BACSU/spoVD/spoVD-ai-review.yaml
spoVD	Bacillus subtilis (strain 168)	GO:0008658	penicillin binding	ACCEPT	False	False	genes/BACSU/spoVD/spoVD-ai-review.yaml
spoVD	Bacillus subtilis (strain 168)	GO:0071555	cell wall organization	KEEP_AS_NON_CORE	False	False	genes/BACSU/spoVD/spoVD-ai-review.yaml
swrD	Bacillus subtilis (strain 168)	GO:0071978	bacterial-type flagellum-dependent swarming motility	ACCEPT	False	False	genes/BACSU/swrD/swrD-ai-review.yaml
CRYAA	Bos taurus	GO:0043066	negative regulation of apoptotic process	KEEP_AS_NON_CORE	False	False	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
CRYAA	Bos taurus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
CRYAA	Bos taurus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
CRYAA	Bos taurus	GO:0009408	response to heat	ACCEPT	False	False	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
CRYAA	Bos taurus	GO:0051082	unfolded protein binding	MODIFY	False	True	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
CRYAA	Bos taurus	GO:0002088	lens development in camera-type eye	ACCEPT	False	False	genes/BOVIN/CRYAA/CRYAA-ai-review.yaml
E1BL04	Bos taurus	GO:0001725	stress fiber	KEEP_AS_NON_CORE	False	False	genes/BOVIN/E1BL04/E1BL04-ai-review.yaml
E1BL04	Bos taurus	GO:0005925	focal adhesion	KEEP_AS_NON_CORE	False	False	genes/BOVIN/E1BL04/E1BL04-ai-review.yaml
E1BL04	Bos taurus	GO:0007015	actin filament organization	ACCEPT	False	False	genes/BOVIN/E1BL04/E1BL04-ai-review.yaml
E1BL04	Bos taurus	GO:0051015	actin filament binding	ACCEPT	False	False	genes/BOVIN/E1BL04/E1BL04-ai-review.yaml
BRADI_1g22147v3	Brachypodium distachyon	GO:0030570	pectate lyase activity	ACCEPT	False	False	genes/BRADI/BRADI_1g22147v3/BRADI_1g22147v3-ai-review.yaml
BRADI_1g66227v3	Brachypodium distachyon	GO:0070403	NAD+ binding	ACCEPT	False	False	genes/BRADI/BRADI_1g66227v3/BRADI_1g66227v3-ai-review.yaml
drd-5	Caenorhabditis briggsae	GO:0008202	steroid metabolic process	MODIFY	False	True	genes/CAEBR/drd-5/drd-5-ai-review.yaml
drd-5	Caenorhabditis briggsae	GO:0016491	oxidoreductase activity	ACCEPT	False	False	genes/CAEBR/drd-5/drd-5-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0005737	cytoplasm	ACCEPT	False	False	genes/CANAL/CDC37/CDC37-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0006457	protein folding	ACCEPT	False	False	genes/CANAL/CDC37/CDC37-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0031072	heat shock protein binding	ACCEPT	False	False	genes/CANAL/CDC37/CDC37-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0050821	protein stabilization	ACCEPT	False	False	genes/CANAL/CDC37/CDC37-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0051082	unfolded protein binding	MODIFY	False	True	genes/CANAL/CDC37/CDC37-ai-review.yaml
CDC37	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0051087	protein-folding chaperone binding	ACCEPT	False	False	genes/CANAL/CDC37/CDC37-ai-review.yaml
CSH3	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/CANAL/CSH3/CSH3-ai-review.yaml
CSH3	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	ACCEPT	False	False	genes/CANAL/CSH3/CSH3-ai-review.yaml
CSH3	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0051082	unfolded protein binding	MODIFY	False	True	genes/CANAL/CSH3/CSH3-ai-review.yaml
GND1	Candida albicans SC5314	GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	ACCEPT	False	False	genes/CANAL/GND1/GND1-ai-review.yaml
GND1	Candida albicans SC5314	GO:0009051	pentose-phosphate shunt, oxidative branch	ACCEPT	False	False	genes/CANAL/GND1/GND1-ai-review.yaml
GND1	Candida albicans SC5314	GO:0005829	cytosol	ACCEPT	False	False	genes/CANAL/GND1/GND1-ai-review.yaml
GND1	Candida albicans SC5314	GO:0050661	NADP binding	ACCEPT	False	False	genes/CANAL/GND1/GND1-ai-review.yaml
JEM1	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0051087	protein-folding chaperone binding	ACCEPT	False	False	genes/CANAL/JEM1/JEM1-ai-review.yaml
JEM1	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0005783	endoplasmic reticulum	ACCEPT	False	False	genes/CANAL/JEM1/JEM1-ai-review.yaml
JEM1	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0034975	protein folding in endoplasmic reticulum	ACCEPT	False	False	genes/CANAL/JEM1/JEM1-ai-review.yaml
JEM1	Candida albicans (strain SC5314 / ATCC MYA-2876)	GO:0051787	misfolded protein binding	ACCEPT	False	False	genes/CANAL/JEM1/JEM1-ai-review.yaml
LPL1	Candida albicans SC5314	GO:0006629	lipid metabolic process	ACCEPT	False	False	genes/CANAL/LPL1/LPL1-ai-review.yaml
LPL1	Candida albicans SC5314	GO:0004622	phosphatidylcholine lysophospholipase A1 activity	MODIFY	False	True	genes/CANAL/LPL1/LPL1-ai-review.yaml
LPL1	Candida albicans SC5314	GO:0005811	lipid droplet	ACCEPT	False	False	genes/CANAL/LPL1/LPL1-ai-review.yaml
LPL1	Candida albicans SC5314	GO:0047372	monoacylglycerol lipase activity	KEEP_AS_NON_CORE	False	False	genes/CANAL/LPL1/LPL1-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0005886	plasma membrane	ACCEPT	False	False	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0010960	magnesium ion homeostasis	ACCEPT	False	False	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0015081	sodium ion transmembrane transporter activity	UNDECIDED	False	False	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0015095	magnesium ion transmembrane transporter activity	ACCEPT	False	False	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
CNNM4	Canis lupus familiaris	GO:0015693	magnesium ion transport	ACCEPT	False	False	genes/CANLF/A0A8I3PI07/A0A8I3PI07-ai-review.yaml
GLDC	Gallus gallus	GO:0005739	mitochondrion	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
GLDC	Gallus gallus	GO:0030170	pyridoxal phosphate binding	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
GLDC	Gallus gallus	GO:0004375	glycine dehydrogenase (decarboxylating) activity	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
GLDC	Gallus gallus	GO:0005960	glycine cleavage complex	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
GLDC	Gallus gallus	GO:0016594	glycine binding	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
GLDC	Gallus gallus	GO:0019464	glycine decarboxylation via glycine cleavage system	ACCEPT	False	False	genes/CHICK/GLDC/GLDC-ai-review.yaml
adss1	Danio rerio	GO:0004019	adenylosuccinate synthase activity	ACCEPT	False	False	genes/DANRE/adss1/adss1-ai-review.yaml
adss1	Danio rerio	GO:0005737	cytoplasm	ACCEPT	False	False	genes/DANRE/adss1/adss1-ai-review.yaml
adss1	Danio rerio	GO:0044208	'de novo' AMP biosynthetic process	ACCEPT	False	False	genes/DANRE/adss1/adss1-ai-review.yaml
adss1	Danio rerio	GO:0046040	IMP metabolic process	ACCEPT	False	False	genes/DANRE/adss1/adss1-ai-review.yaml
ak2	Danio rerio	GO:0005739	mitochondrion	ACCEPT	False	False	genes/DANRE/ak2/ak2-ai-review.yaml
ak2	Danio rerio	GO:0006172	ADP biosynthetic process	ACCEPT	False	False	genes/DANRE/ak2/ak2-ai-review.yaml
asah2	Danio rerio	GO:0042759	long-chain fatty acid biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	genes/DANRE/asah2/asah2-ai-review.yaml
asah2	Danio rerio	GO:0046512	sphingosine biosynthetic process	ACCEPT	False	False	genes/DANRE/asah2/asah2-ai-review.yaml
asah2	Danio rerio	GO:0017040	N-acylsphingosine amidohydrolase activity	ACCEPT	False	False	genes/DANRE/asah2/asah2-ai-review.yaml
asah2	Danio rerio	GO:0005576	extracellular region	ACCEPT	False	False	genes/DANRE/asah2/asah2-ai-review.yaml
