organism	gene	pmid	go_id	go_label	aspect	evidence_type	negated	action	readout_class	proximity	convergence	aligned	full_text
ARATH	AT5G03720	17999647	GO:0003677	DNA binding	MF	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
ARATH	AT5G03720	17999647	GO:0006355	regulation of DNA-templated transcription	BP	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	False
ARATH	AT5G03720	17999647	GO:0009408	response to heat	BP	IEP	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
ARATH	AT5G03720	17999647	GO:0045944	positive regulation of transcription by RNA polymerase II	BP	ISS	False	NEW	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	False
ARATH	AT5G05410	22447446	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	AT5G05410	22447446	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	AT5G05410	25490919	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	AT5G05410	25490919	GO:0005634	nucleus	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	AT5G05410	25490919	GO:0009408	response to heat	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	AT5G05410	25490919	GO:0045893	positive regulation of DNA-templated transcription	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	AT5G05410	25352272	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G05410	25533953	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	True
ARATH	AT5G05410	25533953	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	AT5G05410	27650334	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G05410	30356219	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	AT5G05410	31806676	GO:0000976	transcription cis-regulatory region binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G05410	31519798	GO:0071456	cellular response to hypoxia	BP	HEP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G05410	18266923	GO:0010224	response to UV-B	BP	IEP	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
ARATH	AT5G05410	14739338	GO:0010224	response to UV-B	BP	IGI	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	AT5G16820	37922351	GO:0140919	thermomorphogenesis	?	TAS	False	NEW	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	AT5G16820	37922351	GO:0140919	thermomorphogenesis	?	TAS	False	NEW	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	AT5G52640	25293756	GO:0005829	cytosol	CC	HDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G52640	26230318	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	AT5G52640	14504384	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	AT5G52640	14504384	GO:0042742	defense response to bacterium	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	17626179	GO:0140426	pathogen-associated molecular pattern receptor signaling pathway	BP	IMP	False	NEW	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	22253607	GO:0009742	brassinosteroid mediated signaling pathway	BP	IGI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	26320950	GO:0005102	signaling receptor binding	MF	IPI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	26320950	GO:0005102	signaling receptor binding	MF	IPI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	17626179	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	21499263	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	24114786	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
ARATH	BAK1	24556575	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
ARATH	BAK1	26308901	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
ARATH	BAK1	27229311	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
ARATH	BAK1	27317676	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	29320478	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BAK1	33514716	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	26320950	GO:0033612	receptor serine/threonine kinase binding	MF	IPI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	26320950	GO:0033612	receptor serine/threonine kinase binding	MF	IPI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BAK1	29320478	GO:0042802	identical protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BAK1	26071421	GO:0005886	plasma membrane	CC	EXP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	BAK1	28887381	GO:0005886	plasma membrane	CC	HDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BRI1	23929946	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
ARATH	BRI1	29320478	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BRI1	28887381	GO:0005886	plasma membrane	CC	HDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BRI1	26517938	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	BRI1	21855796	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BRI1	21666665	GO:0005496	steroid binding	MF	IDA	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	19710914	GO:0005828	kinetochore microtubule	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0005828	kinetochore microtubule	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	19710914	GO:0005876	spindle microtubule	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0005876	spindle microtubule	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	21687678	GO:0005515	protein binding	MF	IPI	False	MODIFY	MEMBRANE_TRAFFICKING_ENDOCYTOSIS	phenotypic	high	False	True
ARATH	BUB3.1	21687678	GO:0005515	protein binding	MF	IPI	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	BUB3.1	21687678	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	20706207	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0000776	kinetochore	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0000776	kinetochore	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	19710914	GO:0007094	mitotic spindle assembly checkpoint signaling	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0007094	mitotic spindle assembly checkpoint signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	19710914	GO:0009524	phragmoplast	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0009524	phragmoplast	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	BUB3.1	18223036	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	CC	ISS	False	UNDECIDED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0030674	protein-macromolecule adaptor activity	MF	IPI	False	NEW	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	BUB3.1	19710914	GO:0030674	protein-macromolecule adaptor activity	MF	IPI	False	NEW	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	25246594	GO:0000987	cis-regulatory region sequence-specific DNA binding	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	25246594	GO:0007623	circadian rhythm	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	25246594	GO:0009408	response to heat	BP	IEP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	25246594	GO:0010378	temperature compensation of the circadian clock	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	31948398	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	28790150	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	28790150	GO:0043565	sequence-specific DNA binding	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CCA1	23638299	GO:0010468	regulation of gene expression	BP	IMP	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	True
ARATH	CER1	22773744	GO:0043447	alkane biosynthetic process	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CHL1	31431511	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CHL1	31431511	GO:0005886	plasma membrane	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CHL1	31431511	GO:0010540	basipetal auxin transport	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CHL1	31431511	GO:0048527	lateral root development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CLV1	10393905	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
ARATH	CLV1	20626648	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CLV1	29320478	GO:0005515	protein binding	MF	IPI	False	UNDECIDED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CLV1	29581511	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CLV1	20626648	GO:0033612	receptor serine/threonine kinase binding	MF	IPI	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CLV1	29581511	GO:0005886	plasma membrane	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CLV1	21333538	GO:0000325	plant-type vacuole	CC	IDA	False	KEEP_AS_NON_CORE	MEMBRANE_TRAFFICKING_ENDOCYTOSIS	phenotypic	high	False	True
ARATH	CO	28650476	GO:0005515	protein binding	MF	IPI	False	UNDECIDED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CO	28650476	GO:0005515	protein binding	MF	IPI	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CO	33082412	GO:0005515	protein binding	MF	IPI	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CO	33082412	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COI1	20927106	GO:1990756	ubiquitin-like ligase-substrate adaptor activity	MF	IDA	False	NEW	DIRECT_BINDING	molecular	low	False	True
ARATH	COI1	20927106	GO:1990756	ubiquitin-like ligase-substrate adaptor activity	MF	IDA	False	NEW	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	COI1	23573263	GO:0009901	anther dehiscence	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COI1	30630869	GO:0106167	extracellular ATP signaling	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COI1	27756820	GO:0048364	root development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COI1	27756820	GO:0048443	stamen development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COI1	11019805	GO:0006511	ubiquitin-dependent protein catabolic process	BP	TAS	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	COP1	11226162	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
ARATH	COP1	16844902	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	COP1	32061894	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COP1	31732705	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COP1	29087315	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	COP1	29087315	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COP1	29087315	GO:0061630	ubiquitin protein ligase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	COP1	29087315	GO:0061630	ubiquitin protein ligase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	COP1	22988111	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	COP1	18223036	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	CC	ISS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	COP1	11080276	GO:0005634	nucleus	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
ARATH	COP1	11080276	GO:0009647	skotomorphogenesis	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
ARATH	COP1	11080276	GO:0009640	photomorphogenesis	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
ARATH	CRY1	22577138	GO:0005515	protein binding	MF	IPI	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CRY1	26596765	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CRY1	26596765	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY1	26724867	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY1	32661061	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY1	9651577	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY1	30635559	GO:0009266	response to temperature stimulus	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY1	25721730	GO:0009637	response to blue light	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY1	26724867	GO:0010244	response to low fluence blue light stimulus by blue low-fluence system	BP	IEP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY1	25721730	GO:0099402	plant organ development	BP	IMP	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY1	10221900	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY1	26724867	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY1	28887381	GO:0005829	cytosol	CC	HDA	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	9565033	GO:0009637	response to blue light	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY2	27846570	GO:0009785	blue light signaling pathway	BP	IGI	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CRY2	27846570	GO:0009785	blue light signaling pathway	BP	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	24130508	GO:0005515	protein binding	MF	IPI	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CRY2	24780222	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	24780222	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	26724867	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	27846570	GO:0005515	protein binding	MF	IPI	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CRY2	27846570	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	32661061	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	CRY2	36396657	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	36396657	GO:0005515	protein binding	MF	IPI	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CRY2	36396657	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	17438275	GO:0042802	identical protein binding	MF	IPI	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	24130508	GO:0009637	response to blue light	BP	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CRY2	24780222	GO:0009637	response to blue light	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	24780222	GO:0009637	response to blue light	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	26724867	GO:0010244	response to low fluence blue light stimulus by blue low-fluence system	BP	IEP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	25428980	GO:0072387	flavin adenine dinucleotide metabolic process	BP	IMP	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	25428980	GO:0072387	flavin adenine dinucleotide metabolic process	BP	IMP	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	CRY2	17438275	GO:0005634	nucleus	CC	EXP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	CRY2	25792146	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CRY2	26724867	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	CTR1	9560288	GO:0010105	negative regulation of ethylene-activated signaling pathway	BP	TAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	CTR1	25284079	GO:0001666	response to hypoxia	BP	IMP	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
ARATH	CTR1	11162499	GO:0009744	response to sucrose	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DCL1	26101256	GO:0003677	DNA binding	MF	EXP	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
ARATH	DCL1	26101256	GO:0003677	DNA binding	MF	IDA	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
ARATH	DCL1	26101256	GO:0003725	double-stranded RNA binding	MF	EXP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	DCL1	26101256	GO:0003725	double-stranded RNA binding	MF	IPI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
ARATH	DCL1	24784759	GO:0048317	seed morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DCL1	10556049	GO:0000911	cytokinesis by cell plate formation	BP	IMP	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DCL1	16144699	GO:0031053	primary miRNA processing	BP	TAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DRB1	20462493	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
ARATH	DRB1	20462493	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	DRB1	29769717	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DRB1	20462493	GO:0042802	identical protein binding	MF	IPI	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
ARATH	DRB1	20462493	GO:0042802	identical protein binding	MF	IPI	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	DRB1	26227967	GO:0016607	nuclear speck	CC	EXP	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	DRB1	26227967	GO:0016607	nuclear speck	CC	EXP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	DRB1	28586645	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
ARATH	DRB1	26227967	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
ARATH	DRB1	26227967	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
ARATH	EDS1	22072959	GO:0009626	plant-type hypersensitive response	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
ARATH	EDS1	22072959	GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
