gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
ANAPC15		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / other	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0005680 anaphase-promoting complex	1
ANAPC15		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / other	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANAPC16		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / other	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0005680 anaphase-promoting complex	1
ANAPC16		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / other	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANAPC2		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase complex component	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|catalytic / core;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase complex component|APC / catalytic subunit|idiosyncratic Ub binding / other	ANAPC11;ANAPC2;FANCL;GID8;KCMF1;MAEA;RANBP10;RMND5A;RMND5B;SHARPIN	GO:0005680 anaphase-promoting complex;GO:0031461 cullin-RING ubiquitin ligase complex	2
ANAPC2		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|catalytic / core	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANAPC2		GO:0160072	ubiquitin ligase complex scaffold activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cullin	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cullin|degenerate, APC sununit	CUL1;CUL2;CUL3;CUL4A;CUL4B		1
ANAPC4		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / WD40	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0005680 anaphase-promoting complex	1
ANAPC4		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / WD40	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANAPC5		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / TPR	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0005680 anaphase-promoting complex	1
ANAPC5		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / TPR	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANAPC7		GO:0000151	ubiquitin ligase complex	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / TPR	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0005680 anaphase-promoting complex	1
ANAPC7		GO:0005680	anaphase-promoting complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex|noncatalytic / TPR	ANAPC1;ANAPC10;ANAPC11;ANAPC2;CDC16	GO:0005680 anaphase-promoting complex	1
ANKFY1		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB-BACK, variant|ankyrin	ENC1;GAN;IPP;KBTBD2;KBTBD3		1
ANKIB1		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR|Ariadne, ankyrin repeats, UIM;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase|RBR / Ariadne|UIM, UBA-like (ARIH1)	ANKIB1;ARIH1;ARIH2;ASB2;FBXW4;FBXW7;FBXW8;PML;RBCK1;RNF31	GO:0061630 ubiquitin protein ligase activity	2
ANKZF1		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|VCP system for RQC	GTPBP1;GTPBP2;HBS1L;PELO;RACK1	GO:0006515 protein quality control for misfolded or incompletely synthesized proteins	1
ANKZF1		GO:0035694	mitochondrial protein catabolic process	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Organelle-specific protein degradation	Mitochondrial proteostasis|Organelle-specific protein degradation|Vms pathway	ANKZF1;FAF2;MARCHF5;USP30;VCP		1
ANP32E		GO:0140713	histone chaperone activity	already_in_goa_exact	ok_for_propagation_to_go	nuclear_proteostasis.yaml	Nuclear proteostasis|Chaperone|Histone chaperone	Nuclear proteostasis|Chaperone|Histone chaperone	ASF1A;ASF1B;CHAF1A;NPM1	GO:0140713 histone chaperone activity	1
APOO		GO:0061617	MICOS complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Membrane protein folding|MICOS complex	Mitochondrial proteostasis|Membrane protein folding|MICOS complex	APOO;CHCHD3;CHCHD6;IMMT;MICOS13	GO:0061617 MICOS complex	1
APOOL		GO:0061617	MICOS complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Membrane protein folding|MICOS complex	Mitochondrial proteostasis|Membrane protein folding|MICOS complex	APOO;CHCHD3;CHCHD6;IMMT;MICOS13	GO:0061617 MICOS complex	1
APPBP2		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul2 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul2 substrate receptor|VHL box|TPR	APPBP2;FEM1A;FEM1B;FEM1C;VHL	GO:1990756 ubiquitin-like ligase-substrate adaptor activity	1
ARCN1		GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	already_in_goa_exact	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI vesicle component	COPA;COPB1;COPB2;COPE;COPG1	GO:0006890 retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	1
ARCN1		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI vesicle component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62	GO:0006886 intracellular protein transport	1
ARCN1		GO:0030126	COPI vesicle coat	already_in_goa_exact	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI vesicle component	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI vesicle component	COPA;COPB1;COPB2;COPE;COPG1	GO:0030126 COPI vesicle coat	1
AREL1		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|HECT	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|HECT|FIL	ITCH;NEDD4;NEDD4L;SMURF1;SMURF2	GO:0061630 ubiquitin protein ligase activity	1
ARF1		GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	more_specific_than_existing_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI coating and uncoating	COPA;COPB1;COPB2;COPE;COPG1	GO:0016192 vesicle-mediated transport	1
ARF1		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI coating and uncoating	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62	GO:0006886 intracellular protein transport	1
ARF1		GO:0030126	COPI vesicle coat	more_specific_than_existing_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI coating and uncoating	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI coating and uncoating	ARF1;GBF1	GO:0005737 cytoplasm;GO:0005794 Golgi apparatus;GO:0012505 endomembrane system;GO:0032991 protein-containing complex	1
ARIH1		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy|PINK/PRKN pathway	ATP5IF1;PARL;PGAM5;PINK1;PRKN		1
ARIH1		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR|Ariadne;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase|RBR / Ariadne|UBA-like (ARIH1)	ANKIB1;ARIH1;ARIH2;ASB2;FBXW4;FBXW7;FBXW8;PML;RBCK1;RNF31	GO:0061630 ubiquitin protein ligase activity	2
ARIH2		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR|Ariadne;Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase|RBR / Ariadne|UBA-like (ARIH1)	ANKIB1;ARIH1;ARIH2;ASB2;FBXW4;FBXW7;FBXW8;PML;RBCK1;RNF31	GO:0061630 ubiquitin protein ligase activity	2
ARK2C		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|other|other	MID1;MID2;TRIM36;TRIM46;TRIM9	GO:0061630 ubiquitin protein ligase activity	1
ARL8A		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	ARL8A;ARL8B;MAP1LC3B;RILP;RUFY3;RUFY4		3
ARL8B		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	ARL8A;ARL8B;MAP1LC3B;RILP;RUFY3;RUFY4		3
ARMC5		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB / other|Armadillo-like	ENC1;GAN;IPP;KBTBD2;KBTBD3	GO:1990756 ubiquitin-like ligase-substrate adaptor activity	1
ARMC8		GO:0000151	ubiquitin ligase complex	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|CTLH complex|noncatalytic / Armadillo-like	GID8;MAEA;RANBP10;RMND5A;RMND5B	GO:0000151 ubiquitin ligase complex	1
ARNT		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor|AHR / ARNT / TBL3 complex|PAS	AHR;ARNT;COP1;DCAF13;DCAF7		1
ARSA		GO:0008484	sulfuric ester hydrolase activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	ARSA;ARSB;ARSD;ARSG;GALNS	GO:0008484 sulfuric ester hydrolase activity	1
ARSB		GO:0008484	sulfuric ester hydrolase activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	ARSA;ARSB;ARSD;ARSG;GALNS	GO:0008484 sulfuric ester hydrolase activity	1
ARSD		GO:0008484	sulfuric ester hydrolase activity	entailed_by_goa_closure	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	ARSA;ARSB;ARSD;ARSG;GALNS	GO:0004065 arylsulfatase activity	1
ARSG		GO:0008484	sulfuric ester hydrolase activity	entailed_by_goa_closure	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	Autophagy-Lysosome Pathway|Lysosomal catabolism|Lysosomal sulfatase	ARSA;ARSB;ARSD;ARSG;GALNS	GO:0004065 arylsulfatase activity;GO:0033889 N-sulfoglucosamine-3-sulfatase activity	1
ASB2		GO:0061630	ubiquitin protein ligase activity	already_in_goa_exact	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase|CUL5 receptor|UIM	ASB2;FBXW4;FBXW7;FBXW8;PML	GO:0061630 ubiquitin protein ligase activity	1
ASCC1		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
ASCC1		GO:0072344	rescue of stalled cytosolic ribosome	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
ASCC2		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
ASCC2		GO:0072344	rescue of stalled cytosolic ribosome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	GTPBP1;GTPBP2;HBS1L;PELO;RACK1	GO:0072344 rescue of stalled cytosolic ribosome	1
ASCC3		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|Ribosomal rescue	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
