organism	gene	kind	reference_id	path	supporting_text
ANOGA	PGRPS1	not_verbatim	file:ANOGA/PGRPS1/PGRPS1-deep-research-falcon.md	existing_annotations[8].review.supported_by[0]	PGRP-S1 is [...] a non-catalytic PGN recognition protein [...] functions primarily as a recognition protein rather than a hydrolase
ANOGA	PGRPS1	not_verbatim	file:ANOGA/PGRPS1/PGRPS1-deep-research-falcon.md	existing_annotations[10].review.supported_by[0]	Short-form (S) PGRPs [...] can either act as non-catalytic recognition molecules or as catalytic amidases [...] to initiate an innate immune response
ANOGA	PGRPS1	not_verbatim	file:ANOGA/PGRPS1/PGRPS1-deep-research-falcon.md	core_functions[0].supported_by[0]	PGRP-S1 is best (though weakly) recognized as the putative ortholog of Drosophila PGRP-SA, a Toll-pathway-associated circulating receptor
ANOGA	PGRPS3	not_verbatim	file:ANOGA/PGRPS1/PGRPS1-deep-research-falcon.md	existing_annotations[2].review.supported_by[0]	PGRP-S2/S3 retain these residues and are predicted to have amidase activity
ANOGA	PGRPS3	not_verbatim	file:ANOGA/PGRPS1/PGRPS1-deep-research-falcon.md	core_functions[0].supported_by[1]	PGRP-S2/S3 retain these residues and are predicted to have amidase activity
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	AgTEP1 is a complement-like thioester protein that acts as a central opsonin in the mosquito hemolymph
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[6].review.supported_by[0]	In knockdown mosquitos infected with bacterium E.coli, survival is reduced, bacteria proliferation is increased
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[18].review.supported_by[0]	AgTEP1 is a complement-like thioester protein that acts as a central opsonin in the mosquito hemolymph
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[19].review.supported_by[0]	AgTEP1 is a complement-like thioester protein that acts as a central opsonin in the mosquito hemolymph
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[20].review.supported_by[0]	AgTEP1 is a complement-like thioester protein that acts as a central opsonin in the mosquito hemolymph
ANOGA	TEP1	not_verbatim	file:ANOGA/TEP1/TEP1-deep-research-falcon.md	existing_annotations[21].review.supported_by[0]	AgTEP1 is a complement-like thioester protein that acts as a central opsonin in the mosquito hemolymph
ANOGA	TEP6	not_verbatim	file:ANOGA/TEP6/TEP6-deep-research-falcon.md	existing_annotations[4].review.supported_by[0]	the mosquito complement-like pathway... required for parasite killing/melanization
ANOGA	TEP6	not_verbatim	file:ANOGA/TEP6/TEP6-deep-research-falcon.md	existing_annotations[5].review.supported_by[0]	Binds covalently through a thioester bond to the pathogen surface resulting in pathogen clearance
ANOGA	TEP6	not_verbatim	file:ANOGA/TEP6/TEP6-deep-research-falcon.md	core_functions[0].supported_by[0]	TEP6-like sequences show gene conversion with TEP1, indicating functional relatedness
ANOGA	TOLL9	not_verbatim	file:ANOGA/TOLL9/TOLL9-deep-research-falcon.md	existing_annotations[0].review.supported_by[0]	Toll receptors in insects are LRR-containing type I membrane proteins with an intracellular TIR domain. Canonical activation involves extracellular proteolytic activation of the cytokine Spaetzle, receptor dimerization, and recruitment of Myd88, Tube, and Pelle.
ANOGA	TOLL9	not_verbatim	file:ANOGA/TOLL9/TOLL9-deep-research-falcon.md	existing_annotations[1].review.supported_by[0]	Canonical activation involves extracellular proteolytic activation of the cytokine Spaetzle, receptor dimerization, and recruitment of Myd88, Tube, and Pelle. Pelle-mediated degradation of Cactus frees NF-kB factors (e.g., DIF/REL1) to drive immune gene transcription
ANOGA	TOLL9	not_verbatim	file:ANOGA/TOLL9/TOLL9-deep-research-falcon.md	core_functions[0].supported_by[0]	TOLL9 is expected to function as a signal-transducing PRR system: upon ligand engagement, it recruits Myd88-Tube-Pelle, leading to Cactus degradation and nuclear Rel1 activation
AQUCT	A0A2G9RZF1	not_verbatim	file:AQUCT/A0A2G9RZF1/A0A2G9RZF1-hypotheses/core-function-1-go-0005201/openscientist.md	core_functions[0].supported_by[0]	[OpenScientist verdict: REFUTED. GO:0005201 is semantically inappropriate for CUB-domain proteins, the PCPE-1 FunFam evidence chain fails (PCPE-1 function is peptidase activator activity, individual CUB domains lose >1,000-fold affinity), and A0A2G9RZF1 is a gene prediction fragment from a fragmente
AQUCT	A0A2G9RZF1	not_verbatim	file:AQUCT/A0A2G9RZF1/A0A2G9RZF1-uniprot.txt	core_functions[0].supported_by[3]	[UniProt record: CUB domain at residues 31-147; InterPro IPR000859 CUB_dom; Pfam PF00431 CUB; PANTHER PTHR24251 OVOCHYMASE-RELATED; protein existence level 4 (Predicted)]
ARATH	AAU94417	not_verbatim	file:ARATH/AAU94417/AAU94417-deep-research-perplexity-lite.md	core_functions[0].supported_by[2]	PSBP-1 is essential for the stabilization of the oxygen-evolving complex (OEC) of PSII
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[0].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[5].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[6].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[8].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[9].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[10].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[11].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[12].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[13].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[14].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[15].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[42].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[43].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[44].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[47].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[48].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[49].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[50].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[51].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[52].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	existing_annotations[53].review.supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	narration	file:ARATH/ABI1/ABI1-deep-research-falcon.md	core_functions[0].supported_by[0]	Falcon report summarizes ABI1 as a clade A PP2C serine/threonine phosphatase that negatively regulates ABA signaling through receptor and SnRK kinase complexes.
ARATH	ABI1	not_verbatim	file:interpro/panther/PTHR47992/PTHR47992-metadata.yaml	core_functions[0].supported_by[1]	PTHR47992 provides PP2C family context for ABI1 and related clade A ABA signaling phosphatases.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[2].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[7].review.supported_by[0]	Falcon synthesis describes AGO1 as the predominant Arabidopsis effector for miRNA/siRNA-mediated PTGS.
ARATH	AGO1	not_verbatim	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[8].review.supported_by[0]	Falcon synthesis cites heat-induced AGO1 cytosolic condensates and association with stress-granule components.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[11].review.supported_by[1]	Falcon synthesis reports AGO1 preference for 5-prime U, 21-22 nt guide small RNAs.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[12].review.supported_by[1]	Falcon synthesis reports AGO1 preference for 5-prime U, 21-22 nt guide small RNAs.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[15].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[17].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[19].review.supported_by[2]	Falcon synthesis reports AGO1 preference for 5-prime U, 21-22 nt guide small RNAs.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[20].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[24].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[25].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[39].review.supported_by[1]	Falcon synthesis describes AGO1 PIWI-domain slicer activity within guide-RNA-loaded RISC.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[40].review.supported_by[0]	Falcon synthesis describes AGO1 as the predominant Arabidopsis effector for miRNA/siRNA-mediated PTGS.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[41].review.supported_by[0]	Falcon synthesis describes AGO1 as the predominant Arabidopsis effector for miRNA/siRNA-mediated PTGS.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[42].review.supported_by[0]	Falcon synthesis notes AGO1 cytoplasmic PTGS roles with nuclear and membrane-associated localization contexts.
ARATH	AGO1	narration	file:ARATH/AGO1/AGO1-deep-research-falcon.md	existing_annotations[44].review.supported_by[0]	Falcon synthesis describes AGO1 as the predominant Arabidopsis effector for miRNA/siRNA-mediated PTGS.
ARATH	AGO1	not_verbatim	file:ARATH/AGO1/AGO1-deep-research-falcon.md	core_functions[0].supported_by[1]	AGO1 is the main Arabidopsis PTGS Argonaute and predominant loader of most miRNAs.
ARATH	AGO1	not_verbatim	file:interpro/panther/PTHR22891/PTHR22891-entries.csv	core_functions[0].supported_by[2]	O04379,Protein argonaute 1,Arabidopsis thaliana,AGO1
ARATH	AGO1	not_verbatim	file:ARATH/AGO1/AGO1-deep-research-falcon.md	core_functions[1].supported_by[1]	AGO1 preferentially loads 5-prime U, 21-22 nt guide small RNAs and integrates miRNA/siRNA pathways.
ARATH	AP1	narration	file:ARATH/AP1/AP1-deep-research-falcon.md	existing_annotations[0].review.supported_by[2]	Falcon synthesis supports AP1 as a MIKC-type MADS transcription factor, floral meristem identity regulator, and context-dependent activator and repressor in AP1-containing MADS complexes.
ARATH	AP1	not_verbatim	file:ARATH/AP1/AP1-deep-research-falcon.md	existing_annotations[1].review.supported_by[2]	Falcon synthesis highlights AP1's MADS-domain DNA binding, CArG-box target recognition, and higher-order MADS complex context.
ARATH	AP1	narration	file:ARATH/AP1/AP1-deep-research-falcon.md	existing_annotations[29].review.supported_by[2]	Falcon synthesis summarizes AP1 loss-of-function and ectopic-expression evidence for floral meristem identity and sepal/petal developmental roles.
