file	path	ref_id	status	similarity	supporting_text	best_match
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.11	A functional Ktr/Trk complex comprises a TrkH/KtrB-type dimeric membrane pore and a TrkA/KtrA-type octameric regulator.	Thermostability assays and functional studies demonstrated that Na+ binding stabilizes the ATP-bound BsKtrAB complex and enhances its K+ flux activity
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.core_functions[1].supported_by[0]	DOI:10.1038/s41467-024-48057-y	LOW_SIM	0.31	ATP binding to RCK_N intra-dimer interfaces stabilizes an activating square ring conformation.	A cryo-EM density at the intra-dimer interface of ATP-KtrA was identified as Na+, as supported by X-ray crystallography and ICP-MS
genes/DESVH/Q72BM9/Q72BM9-ai-review.yaml	.core_functions[2].supported_by[0]	DOI:10.1128/mmbr.00181-23	LOW_SIM	0.18	c-di-AMP binds many RCK/CBS-containing K+ transport regulators (including TrkA/KtrA/KtrC), with affinities spanning ~40 nM to low uM.	In the last two decades, cyclic di-AMP has emerged as an important signaling nucleotide in many prokaryotic lineages, including Firmicutes, Actinobacteria, and Cyanobacteria
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1128/aem.01655-16	LOW_SIM	0.09	DVU0849-DVU0850 as coding for the quinone-interacting membrane-bound oxidoreductase complex (Qmo)	The removal of FNA was evident by nitrite reduction that likely involved nitrite reductase and the poorly characterized hybrid cluster protein, and the genes coding for these proteins were highly expressed
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.1128/aem.02469-07	LOW_SIM	0.16	heterodisulfide reductase complex (DVU0848 to DVU0850)	The hmc genes for the high-molecular-weight cytochrome complex, which allows electron flow from the hydrogenases across the cytoplasmic membrane, were also overexpressed
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1128/aem.01655-16	NO_MATCH	0.00	quinone-interacting membrane-bound oxidoreductase complex	
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[1].review.supported_by[1]	DOI:10.1002/pmic.200500930	LOW_SIM	0.20	DVU0848-DVU0850 with membrane electron-transfer roles consistent with energy metabolism in DvH	Bioinformatic analysis showed that the proteins identified were distributed among almost all functional classes, with the energy metabolism category containing the greatest number of identified proteins
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	InterPro:IPR017896	NO_MATCH	0.00	4Fe4S_Fe-S-bd domain	
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[3].review.supported_by[1]	InterPro:IPR051460	NO_MATCH	0.00	HdrC_iron-sulfur_subunit domain	
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	DOI:10.1128/aem.01655-16	LOW_SIM	0.34	DVU0849-DVU0850 expression was repressed alongside broader anaerobic respiration machinery	In this study, we identified the key responses (decreased anaerobic respiration, reducing FNA, combating oxidative stress, and shutting down protein synthesis) ofDesulfovibrio vulgarisHildenborough, a model sewer corrosion bacterium, to FNA exposure by examining the growth, physiological, and gene expression changes
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1128/aem.02469-07	LOW_SIM	0.07	heterodisulfide reductase complex (DVU0848 to DVU0850) under cathodic growth, directly tying the DVU numbering to this organism	The gene expression profile of cells grown on cathodic hydrogen was compared to that of cells grown with gaseous hydrogen bubbling through the culture
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	DOI:10.1128/aem.01655-16	NO_MATCH	0.00	quinone-interacting membrane-bound oxidoreductase complex (Qmo)	
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	DOI:10.1002/pmic.200500930	LOW_SIM	0.20	DVU0848-DVU0850 with membrane electron-transfer roles consistent with energy metabolism in DvH	Bioinformatic analysis showed that the proteins identified were distributed among almost all functional classes, with the energy metabolism category containing the greatest number of identified proteins
genes/DESVH/Q72DS9/Q72DS9-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1002/pmic.200500930	LOW_SIM	0.20	DVU0848-DVU0850 with membrane electron-transfer roles consistent with energy metabolism in DvH	Bioinformatic analysis showed that the proteins identified were distributed among almost all functional classes, with the energy metabolism category containing the greatest number of identified proteins
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA contains six [4Fe-4S] clusters and one FAD	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA contains six [4Fe-4S] clusters and one FAD	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[2].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	conserved cofactor architecture (FAD; multiple [4Fe-4S] clusters)	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA contains six [4Fe-4S] clusters and one FAD	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[3].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	Structural cofactor inventory: HdrA contains six [4Fe-4S] clusters and one FAD	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[4].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	FlxABCD-HdrABC system: A composite enzyme system in D. vulgaris Hildenborough proposed to function as a novel NADH dehydrogenase/heterodisulfide reductase	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[5].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrB contains two [4Fe-4S] clusters in the D. vulgaris Hildenborough system	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[7].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrABC interacts directly with DsrC	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA contains six [4Fe-4S] clusters and one FAD	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[8].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA is the bifurcating (or confurcating) FAD/Fe-S subunit	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[9].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrA is the bifurcating (or confurcating) FAD/Fe-S subunit that organizes electron flow between a mid-potential pool (often NADH) and low-potential ferredoxin and/or protein disulfides	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	FlxABCD-HdrABC ensemble as a central node connecting NADH, ferredoxin, and DsrC redox pools	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[10].review.supported_by[1]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	direct physical interaction of DsrC with the HdrABC-FlxABCD ensemble was confirmed by pull-down	
genes/DESVH/Q72DT0/Q72DT0-ai-review.yaml	.existing_annotations[11].review.supported_by[0]	ferreira2023unravelingthemetabolic	NO_MATCH	0.00	HdrABC and FlxABCD constitute a soluble cytoplasmic complex; their redox partners (NAD(H), Fdred/ox, and DsrC) are likewise cytosolic	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1099/mic.0.2006/003152-0	NO_MATCH	0.00	The functional unit is an alpha/beta heterodimer in which AprA binds FAD (catalytic cofactor) and AprB houses two [4Fe-4S] clusters that shuttle electrons to the catalytic site.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	AprB is a small ferredoxin-like Fe-S protein with two canonical [4Fe-4S] centers; homology modeling shows a conserved architecture enveloping both clusters and forming a relay to AprA's FAD.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	Electrons enter AprB's proximal [4Fe-4S] cluster, traverse to its distal cluster, then to AprA's FAD for reductive cleavage of the APS S-O bond.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	AprB is a small ferredoxin-like Fe-S protein with two canonical [4Fe-4S] centers.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	AprB houses two [4Fe-4S] clusters that shuttle electrons to the catalytic site.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	AprB is a small ferredoxin-like Fe-S protein with two canonical [4Fe-4S] centers; homology modeling shows a conserved architecture enveloping both clusters and forming a relay to AprA's FAD.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[4].review.supported_by[1]	DOI:10.1099/mic.0.2006/003152-0	NO_MATCH	0.00	AprB houses two [4Fe-4S] clusters that shuttle electrons to the catalytic site.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	Electrons enter AprB's proximal [4Fe-4S] cluster, traverse to its distal cluster, then to AprA's FAD for reductive cleavage of the APS S-O bond.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[5].review.supported_by[1]	DOI:10.3389/fmicb.2012.00137	NO_MATCH	0.00	Multiple orthogonal methods demonstrated that D. vulgaris QmoABC directly interacts with AprAB, with a measured steady-state affinity KD = 90 plus/minus 3 nM.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1099/mic.0.2006/003152-0	NO_MATCH	0.00	The reaction is central and conserved among sulfate-reducing prokaryotes (SRP) and can operate in reverse in sulfur oxidizers.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	DOI:10.3389/fmicb.2012.00137	NO_MATCH	0.00	AprAB is a soluble cytoplasmic enzyme (not membrane integral). It associates transiently with the membrane Qmo complex for electron transfer during sulfate respiration.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	Electrons enter AprB's proximal [4Fe-4S] cluster, traverse to its distal cluster, then to AprA's FAD for reductive cleavage of the APS S-O bond.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.core_functions[0].supported_by[1]	DOI:10.3389/fmicb.2012.00137	NO_MATCH	0.00	Multiple orthogonal methods demonstrated that D. vulgaris QmoABC directly interacts with AprAB, with a measured steady-state affinity KD = 90 plus/minus 3 nM.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.core_functions[1].supported_by[0]	DOI:10.1371/journal.pone.0001514	NO_MATCH	0.00	AprB is a small ferredoxin-like Fe-S protein with two canonical [4Fe-4S] centers; homology modeling shows a conserved architecture enveloping both clusters and forming a relay to AprA's FAD.	
genes/DESVH/Q72DT3/Q72DT3-ai-review.yaml	.core_functions[1].supported_by[1]	DOI:10.1099/mic.0.2006/003152-0	NO_MATCH	0.00	AprB houses two [4Fe-4S] clusters that shuttle electrons to the catalytic site.	
genes/DROME/Ced-12/Ced-12-ai-review.yaml	.existing_annotations[15].review.supported_by[0]	PMID:24046451	AUTOFIX	1.00	Dim7 is encoded by the moleskin (msk) locus and was identified as an Elmo-interacting protein [Dim7 is an importin that shuttles between nucleus and cytoplasm]	Dim7 is encoded by the moleskin (msk) locus and was identified as an Elmo-interacting protein
genes/DROME/Hsp26/Hsp26-ai-review.yaml	.existing_annotations[9].review.supported_by[1]	PMID:38944040	AUTOFIX	0.81	Next-generation Drosophila protein interactome map [IntAct records Hsp26-Hsp23 interaction]	Next-generation Drosophila protein interactome map and its functional implications
genes/ECOLI/HdeB/HdeB-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	PMID:17085547	AUTOFIX	0.98	HdeB has a molecular mass of 10 kDa... HdeB is more efficient than HdeA in preventing periplasmic-protein aggregation [at pH 3]... we can conclude that Escherichia coli possesses two acid stress chaperones that prevent periplasmic-protein aggregation at acidic pH.	Thus, we can conclude that Escherichia coli possesses two acid stress chaperones that prevent periplasmic-protein aggregation at acidic pH
genes/ECOLI/HdeB/HdeB-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	PMID:17085547	AUTOFIX	0.82	HdeB is more efficient than HdeA in preventing periplasmic-protein aggregation [at pH 3]... HdeB, like HdeA, dissociates from dimers at neutral pH into monomers at acidic pHs, but its dissociation is complete at pH 3	HdeB, like HdeA, dissociates from dimers at neutral pH into monomers at acidic pHs, but its dissociation is complete at pH 3 whereas that of HdeA is complete at a more acidic pH
