source_file	entity_id	entity_symbol	level	status	gap_kind	dark_aspect	n_provenance	provenance_refs	gap_statement
genes/SCHPO/nce101/nce101-ai-review.yaml	C6Y4B6	nce101	gene	OPEN	BIOLOGY	MF_DARK	0		The molecular function of nce101 is undetermined: no biochemical activity, ligand, substrate, catalytic residue, or diagnostic sequence motif has been identified for the protein or the NCE101 family.
genes/SCHPO/nce101/nce101-ai-review.yaml	C6Y4B6	nce101	gene	OPEN	BIOLOGY	BP_DARK	0		The biological process in which nce101 participates in S. pombe is unknown, and it has not been shown that fission yeast operates a non-classical protein export pathway through nce101.
genes/SCHPO/nce101/nce101-ai-review.yaml	C6Y4B6	nce101	gene	OPEN	BIOLOGY	CC_DARK	0		The subcellular localization and membrane topology of Nce101 are experimentally undetermined: it is unclear whether the protein is stably membrane-integral, which membrane it occupies, and in what orientation (N-in versus N-out, signal-anchored versus tail-anchored).
genes/SCHPO/nce101/nce101-ai-review.yaml	C6Y4B6	nce101	gene	OPEN	BIOLOGY	WHOLLY_DARK	0		No loss-of-function phenotype isolates a specific molecular or cellular role, and no interacting partners, complex membership, or regulatory context are known; it is also unresolved whether nce101 is functionally redundant with other small membrane microproteins, which would mask deletion phenotypes.
genes/SCHPO/rrg8/rrg8-ai-review.yaml	O14106	rrg8	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:19751518	The molecular function of rrg8 is unknown. No biochemical activity, catalytic residue, or recognizable domain/family match has been identified for the fission-yeast protein; the budding-yeast ortholog carries PF17068/IPR031415 but also lacks an assigned molecular activity. Whether Rrg8 is an enzyme, an RNA-binding protein, or a structural scaffold is undetermined.
genes/SCHPO/rrg8/rrg8-ai-review.yaml	O14106	rrg8	gene	OPEN	BIOLOGY|ONTOLOGY	RESIDUAL_SUBGAP	1	PMID:30759361	Whether rrg8 is a stable subunit of mitochondrial RNase P, a transient assembly/maturation factor for the enzyme, or acts on tRNA processing indirectly is unresolved. The mechanism by which it promotes 5' pre-tRNA cleavage is not defined.
genes/SCHPO/rrg8/rrg8-ai-review.yaml	O14106	rrg8	gene	OPEN	BIOLOGY|CURATION	MF_DARK	2	PMID:20473289;file:SCHPO/rrg8/rrg8-hypotheses/free-text-schizosaccharomyces-pombe-rrg8-is-a-conserved-mitochondrial-rnase-p-associated-accesso/openscientist.md	The direct role of the S. pombe protein itself has not been measured. All functional annotations (mitochondrion, mitochondrial tRNA 5'-end processing) are transferred by orthology from S. cerevisiae; there is no fission-yeast biochemistry, localization by native methods, or in-organello assay for rrg8.
genes/SCHPO/sel0/sel0-ai-review.yaml	O13890	sel0	gene	OPEN	BIOLOGY	MF_DARK	1	UniProt:O13890	Whether sel0 (SPAC20G4.05c) actually possesses AMPylase (protein adenylyltransferase) activity has not been tested in S. pombe; the activity is inferred entirely from orthologs. No in vitro assay or in vivo AMPylation readout has been reported for the fission-yeast protein.
genes/SCHPO/sel0/sel0-ai-review.yaml	O13890	sel0	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:40849408	The in vivo substrate(s) of sel0 in S. pombe are unknown. It is undetermined which fission-yeast proteins (e.g. redox enzymes such as glutaredoxins, or mitochondrial metabolic enzymes) are AMPylated by sel0.
genes/SCHPO/sel0/sel0-ai-review.yaml	O13890	sel0	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:30270044	It is unknown whether sel0 functions in oxidant detoxification / the oxidative- stress response in S. pombe. The GO cellular oxidant detoxification annotation is a curator inference from orthologs, not a fission-yeast phenotype.
genes/SCHPO/sil1/sil1-ai-review.yaml	Q9UTR0	sil1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:20430899	Whether Sil1 nucleotide-exchange activity is individually required in S. pombe, or is functionally redundant with the fission-yeast Hsp110/Grp170-type NEF (the Lhs1/Grp170 class), is undetermined; the phenotypic consequence of losing sil1 versus losing both BiP NEFs has not been tested in pombe.
genes/SCHPO/sil1/sil1-ai-review.yaml	Q9UTR0	sil1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:37787768	The in-vivo biological roles and physiological clients of sil1 in S. pombe are unknown; the only pombe phenotypes are scattered drug/stress sensitivities and a cell-fusion morphology defect drawn from genome-wide screens, none mechanistically connected to its BiP-NEF activity.
genes/SCHPO/sil1/sil1-ai-review.yaml	Q9UTR0	sil1	gene	OPEN	BIOLOGY	CC_DARK	0		The membrane topology and ER-retention mechanism of pombe Sil1 are unresolved: the protein is annotated as a single-pass membrane protein from one predicted TM helix, yet SIL1-family orthologs are ER-lumenal, and no canonical HDEL/KDEL retention motif is evident in the pombe sequence.
genes/SCHPO/sil1/sil1-ai-review.yaml	Q9UTR0	sil1 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:20430899	It has not been shown biochemically that S. pombe Sil1 binds fission-yeast BiP and stimulates its nucleotide (ADP/ATP) exchange; the direct BiP partner and the NEF activity are inferred from orthology, not measured in this species.
genes/SCHPO/spa1/spa1-ai-review.yaml	Q9USQ5	spa1	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:10775274	The subcellular localization of spa1 in S. pombe is undetermined; no microscopy or fractionation has placed the protein in a compartment.
genes/SCHPO/spa1/spa1-ai-review.yaml	Q9USQ5	spa1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:10775274	Whether S. pombe spa1 promotes ubiquitin-independent proteasomal degradation of ODC (the mammalian antizyme mechanism), or only sterically inhibits ODC dimer assembly, has not been tested in fission yeast.
genes/SCHPO/spa1/spa1-ai-review.yaml	Q9USQ5	spa1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:10775274	The physiological purpose of the deeply conserved antizyme/frameshift feedback circuit is unknown, given that spa1 is dispensable for growth and its loss produces only condition-dependent polyamine accumulation and stress phenotypes.
genes/SCHPO/tam14/tam14-ai-review.yaml	G2TRT3	tam14	gene	OPEN	BIOLOGY	BP_DARK	3	PMID:21270388;file:SCHPO/tam14/tam14-deep-research-falcon.md;file:SCHPO/tam14/tam14-deep-research-falcon.md	No biological process has been established for tam14 in S. pombe. Despite its name (altered transcripts in meiosis), no meiotic — or any other — function has been demonstrated: tam14 was excluded from the deletion-phenotyping set in its discovery study, and no deletion, localization, or biochemical characterization has since been published.
genes/SCHPO/tam14/tam14-ai-review.yaml	G2TRT3	tam14 / molecular_function	annotation	OPEN	BIOLOGY|ONTOLOGY	MF_DARK	2	file:SCHPO/tam14/tam14-deep-research-falcon.md;file:SCHPO/tam14/tam14-deep-research-falcon.md	The molecular function of tam14 in S. pombe is undetermined. Whether it acts, like its RAMP4/SERP1 orthologs, as an accessory subunit of the Sec61 translocon that contacts translocating nascent chains and stabilizes newly synthesized membrane proteins during ER stress has never been assayed for the fission-yeast protein.
genes/human/A3GALT2/A3GALT2-ai-review.yaml	U3KPV4	A3GALT2	gene	OPEN	BIOLOGY	WHOLLY_DARK	2	PMID:18630988;PMID:23378701	It is unknown whether an intact endogenous full-length A3GALT2 transcript and protein are expressed in any human cell type or developmental state.
genes/human/A3GALT2/A3GALT2-ai-review.yaml	U3KPV4	A3GALT2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:23378701	Whether endogenous human A3GALT2 catalyzes any measurable reaction or contributes causally to physiological iGb3 or iGb4 flux is unresolved.
genes/human/A3GALT2/A3GALT2-ai-review.yaml	U3KPV4	A3GALT2	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:18630988	The native subcellular location and membrane topology of endogenous human A3GALT2 protein are unknown.
genes/human/AADAC/AADAC-ai-review.yaml	P22760	AADAC (core function)	core_function	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:19654421;PMID:28099843	Whether human AADAC directly hydrolyzes diacylglycerol, and which molecular species it prefers, has not been established with purified human enzyme or native human tissue.
genes/human/AADACL2/AADACL2-ai-review.yaml	Q6P093	AADACL2	gene	OPEN	BIOLOGY	WHOLLY_DARK	2	PMID:35736449;file:human/AADACL2/AADACL2-bioinformatics/RESULTS.md	No substrate and no measured activity. AADACL2 has never been assayed - not against an ester, an amide, a lipid or a xenobiotic - so although the catalytic machinery is demonstrably intact, which bond it hydrolyses, on which substrate, and to what end are all unknown. No biological process can be assigned, and consequently the entire GO record consists of two IBA and five IEA rows with no experimental evidence of any kind.
genes/human/AADACL2/AADACL2-ai-review.yaml	Q6P093	AADACL2	gene	OPEN	BIOLOGY|CURATION	CC_DARK	2	file:human/AADACL2/AADACL2-bioinformatics/RESULTS.md;file:human/AADACL2/AADACL2-bioinformatics/RESULTS.md	Whether AADACL2 is secreted or membrane-anchored is undetermined, and GOA currently asserts both. The N-terminal hydrophobic segment is annotated as a cleaved signal peptide (SIGNAL 1..18) by UniProt and is the positional homolog of an experimentally validated uncleaved type-II signal anchor in AADAC and NCEH1. The predicted cleavage site places histidine at -1, which signal peptidase I does not use, and the hydrophobic core is more hydrophobic than AADAC's validated anchor, so the sequence does not discriminate.
genes/human/AADACL2/AADACL2-ai-review.yaml	Q6P093	AADACL2	gene	OPEN	CURATION	MF_DARK	4	file:human/AADACL2/AADACL2-bioinformatics/RESULTS.md;file:human/AADACL2/AADACL2-bioinformatics/RESULTS.md;file:human/AADACL2/AADACL2-bioinformatics/NODE_PTN009058710.md;file:human/AADACL2/AADACL2-bioinformatics/NODE_PTN009058710.md	The mechanistic molecular function of the AADAC family is annotated only at ortholog-specific PANTHER nodes and not at the node the family shares, so three human genes carry no mechanism term they are entitled to. GO:0017171 serine hydrolase activity sits at PTN002745055 (AADAC) and PTN002745068 (NCEH1); AADACL2, AADACL3 and AADACL4 inherit only bare hydrolase activity from the far deeper PTN009058710, while what they do inherit from the shared family node PTN009058713 is the much less transferable GO:0016020 membrane.
genes/human/AADACL4/AADACL4-ai-review.yaml	Q5VUY2	AADACL4	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:21696217;file:human/AADACL4/AADACL4-bioinformatics/RESULTS.md	No substrate is known for AADACL4 - neither a physiological acyl donor nor an in vitro surrogate ester has been tested - so the activity cannot be refined below the substrate-agnostic parent term.
genes/human/AADACL4/AADACL4-ai-review.yaml	Q5VUY2	AADACL4	gene	OPEN	BIOLOGY|CURATION	CC_DARK	2	file:human/AADACL4/AADACL4-uniprot.txt;file:human/AADACL4/AADACL4-bioinformatics/RESULTS.md	Which membrane AADACL4 occupies, and whether its N-terminal hydrophobic segment is an uncleaved type II signal anchor at all rather than a cleaved signal peptide, are both undetermined.
genes/human/AADACL4/AADACL4-ai-review.yaml	Q5VUY2	AADACL4	gene	OPEN	BIOLOGY	BP_DARK	2	file:human/AADACL4/AADACL4-uniprot.txt;file:human/AADACL4/AADACL4-uniprot.txt	No biological process is known for AADACL4, and it has no protein-level detection: there is no cell or tissue in which the protein has been shown to be present, no loss-of- function phenotype, and no pathway assignment.
genes/human/AAK1/AAK1-ai-review.yaml	Q2M2I8	AAK1	gene	NARROWING	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:42082516	The cargo- and cell-type-specific division of AP2M1 phosphorylation and clathrin-dependent endocytosis among AAK1, BMP2K, GAK, and other kinases is not resolved.
genes/human/AAK1/AAK1-ai-review.yaml	Q2M2I8	AAK1	gene	NARROWING	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:42082516	The individual contribution of AAK1 versus BMP2K to endogenous PDLIM5 Thr-290 and talin-1 Thr-2270 phosphorylation in intact cells remains unresolved.
genes/human/AARS1/AARS1-ai-review.yaml	P49588	AARS1	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	2	PMID:28493438;PMID:19661429	Whether full-length human AARS1 directly deacylates Gly-tRNA(Ala), and its kinetic specificity for Gly-tRNA(Ala) relative to Ser-tRNA(Ala), remain experimentally unresolved.
genes/human/AARS1/AARS1-ai-review.yaml	P49588	AARS1	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	3	PMID:38512451;PMID:40835008;PMID:40835008	The physiological lactate range, cell states, and substrate spectrum in which endogenous AARS1 makes a material contribution to protein lysine lactylation, relative to other enzymatic routes, remain incompletely defined.
genes/human/AARS1/AARS1-ai-review.yaml	P49588	AARS1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	3	file:human/AARS1/AARS1-uniprot.txt;file:human/AARS1/AARS1-uniprot.txt;PMID:27911835	It is unknown whether the two human AARS1 isoforms differ in aminoacylation, editing, lactate-responsive localization, or lactyltransferase activity, and whether the isoform-2 insertion within C-Ala changes the domain's cellular role.
genes/human/AARS2/AARS2-ai-review.yaml	Q5JTZ9	AARS2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:29228266;PMID:30952159	The relative in vivo contributions of AARS2 pre-transfer and post-transfer editing to clearance of glycine errors, and the physiological balance between glycine and serine mischarging of mitochondrial tRNA(Ala), remain unresolved in human cells.
genes/human/AARS2/AARS2-ai-review.yaml	Q5JTZ9	AARS2	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	2	PMID:38163844;PMID:40835008	The physiological lactate range, cell states, tissues, and substrate spectrum in which endogenous AARS2 materially contributes to protein lysine lactylation, relative to class I HDACs and other routes, remain incompletely defined.
genes/human/AARS2/AARS2-ai-review.yaml	Q5JTZ9	AARS2	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	1	file:human/AARS2/AARS2-uniprot.txt	How a mitochondrial AARS2 pool accesses cytosolic or nuclear cGAS for the reported lactate-responsive modification is unknown, and no stable extramitochondrial AARS2 pool or trafficking mechanism has been established.
genes/human/AASDHPPT/AASDHPPT-ai-review.yaml	Q9NRN7	AASDHPPT	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	3	PMID:18022563;PMID:41061852;PMID:41061852	Endogenous human AASDHPPT has not been directly localized to the mitochondrial matrix, and the size, regulation, and physiological importance of a human matrix pool remain unknown.
genes/human/AASDHPPT/AASDHPPT-ai-review.yaml	Q9NRN7	AASDHPPT	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	file:human/AASDHPPT/AASDHPPT-uniprot.txt;PMID:18022563	It is unknown whether human AASDHPPT isoform 2 produces a stable protein with any phosphopantetheinyl-transferase activity or whether it has a distinct cellular location.
genes/human/AASDHPPT/AASDHPPT-ai-review.yaml	Q9NRN7	AASDHPPT	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	1	PMID:32537878	The endogenous AASDHPPT dependence and site occupancy of proposed substrates such as AASDH and DHRS2 have not been established directly in human cells.
