suggested_review_name	review_name_collision	uniprot_accession	entry_name	primary_gene	ordered_locus	all_gene_names	protein_name	reviewed	annotation_score	length	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	kegg_ids	biocyc_ids	unipathway_ids	refseq_ids	keywords	gene_key	primary_bucket_id	primary_bucket_label	primary_bucket_type	primary_bucket_source	primary_module_area	assignment_reason	specific_kegg_pathway_ids	specific_kegg_pathway_names	overview_kegg_pathway_ids
PP_0741	false	Q88PV7	Q88PV7_PSEPK	PP_0741	PP_0741	PP_0741	DUF1722 domain-containing protein	unreviewed	1.0	322			IPR007553;IPR013560;IPR017087;	PF04463;PF08349;	PTHR30087;PTHR30087:SF0;	ppu:PP_0741;	PPUT160488:G1G01-816-MONOMER;		WP_010951986.1;	Reference proteome	ppu:PP_0741	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0749	false	Q88PU9	Q88PU9_PSEPK	PP_0749	PP_0749	PP_0749	Uncharacterized protein	unreviewed	1.0	156						ppu:PP_0749;	PPUT160488:G1G01-824-MONOMER;		WP_003247361.1;	Reference proteome;Signal	ppu:PP_0749	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0754	false	Q88PU4	Q88PU4_PSEPK	PP_0754	PP_0754	PP_0754	Uncharacterized protein	unreviewed	1.0	103						ppu:PP_0754;	PPUT160488:G1G01-829-MONOMER;			Reference proteome	ppu:PP_0754	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0755	false	Q88PU3	Q88PU3_PSEPK	PP_0755	PP_0755	PP_0755	Uncharacterized protein	unreviewed	1.0	82						ppu:PP_0755;	PPUT160488:G1G01-830-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_0755	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0766	false	Q88PT2	Q88PT2_PSEPK	PP_0766	PP_0766	PP_0766	DUF1329 domain-containing protein	unreviewed	1.0	454			IPR010752;	PF07044;		ppu:PP_0766;	PPUT160488:G1G01-842-MONOMER;		WP_010952007.1;	Reference proteome;Signal	ppu:PP_0766	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0775	false	Q88PS3	Q88PS3_PSEPK	PP_0775	PP_0775	PP_0775	DUF3565 domain-containing protein	unreviewed	1.0	100			IPR021948;	PF12088;		ppu:PP_0775;	PPUT160488:G1G01-851-MONOMER;		WP_010952015.1;	Reference proteome	ppu:PP_0775	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0797	false	Q88PQ1	Q88PQ1_PSEPK	PP_0797	PP_0797	PP_0797	DUF2383 domain-containing protein	unreviewed	1.0	179			IPR011971;IPR019052;IPR012347;IPR009078;IPR016920;	PF09537;		ppu:PP_0797;	PPUT160488:G1G01-871-MONOMER;			Reference proteome	ppu:PP_0797	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0801	false	Q88PP7	Q88PP7_PSEPK	PP_0801	PP_0801	PP_0801	Secreted protein	unreviewed	1.0	103						ppu:PP_0801;	PPUT160488:G1G01-876-MONOMER;		WP_021781735.1;	Reference proteome;Signal	ppu:PP_0801	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_0818	false	Q88PN1	Q88PN1_PSEPK	PP_0818	PP_0818	PP_0818	Uncharacterized protein	unreviewed	1.0	375						ppu:PP_0818;	PPUT160488:G1G01-891-MONOMER;		WP_049586415.1;	Reference proteome	ppu:PP_0818	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0886	false	Q88PG4	Q88PG4_PSEPK	PP_0886	PP_0886	PP_0886	DUF541 domain-containing protein	unreviewed	1.0	238		GO:0006974	IPR052022;IPR007497;	PF04402;	PTHR34387:SF1;PTHR34387;	ppu:PP_0886;	PPUT160488:G1G01-961-MONOMER;		WP_003255248.1;	Reference proteome;Signal	ppu:PP_0886	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0890	false	Q88PG0	Q88PG0_PSEPK	PP_0890	PP_0890	PP_0890	Amidase	unreviewed	1.0	98						ppu:PP_0890;	PPUT160488:G1G01-965-MONOMER;		WP_010952096.1;	Reference proteome	ppu:PP_0890	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_0905	false	Q88PE5	Q88PE5_PSEPK	PP_0905	PP_0905	PP_0905	Secreted protein	unreviewed	1.0	77						ppu:PP_0905;	PPUT160488:G1G01-979-MONOMER;		WP_010952109.1;	Reference proteome;Signal	ppu:PP_0905	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_0908	false	Q88PE2	Q88PE2_PSEPK	PP_0908	PP_0908	PP_0908	DUF1513 domain-containing protein	unreviewed	1.0	365			IPR011044;IPR008311;IPR015943;	PF07433;		ppu:PP_0908;	PPUT160488:G1G01-982-MONOMER;		WP_010952112.1;	Reference proteome	ppu:PP_0908	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0911	false	Q88PD9	Q88PD9_PSEPK	PP_0911	PP_0911	PP_0911	Uncharacterized protein	unreviewed	1.0	128						ppu:PP_0911;	PPUT160488:G1G01-985-MONOMER;		WP_010952115.1;	Reference proteome	ppu:PP_0911	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0912	false	Q88PD8	Q88PD8_PSEPK	PP_0912	PP_0912	PP_0912	Uncharacterized protein	unreviewed	1.0	195			IPR029063;			ppu:PP_0912;	PPUT160488:G1G01-986-MONOMER;			Reference proteome	ppu:PP_0912	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0943	false	Q88PA7	Q88PA7_PSEPK	PP_0943	PP_0943	PP_0943	FagA protein	unreviewed	1.0	130						ppu:PP_0943;	PPUT160488:G1G01-1017-MONOMER;			Reference proteome	ppu:PP_0943	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_0972	false	Q88P81	Y972_PSEPK	PP_0972	PP_0972	PP_0972	UPF0213 protein PP_0972	reviewed	1.0	105			IPR000305;IPR035901;IPR050190;	PF01541;	PTHR34477;PTHR34477:SF1;	ppu:PP_0972;	PPUT160488:G1G01-1046-MONOMER;			Reference proteome	ppu:PP_0972	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0993	false	Q88P60	Q88P60_PSEPK	PP_0993	PP_0993	PP_0993	DUF2282 domain-containing protein	unreviewed	1.0	95		GO:0005507	IPR018740;	PF10048;		ppu:PP_0993;	PPUT160488:G1G01-1066-MONOMER;		WP_010952179.1;	Reference proteome;Signal	ppu:PP_0993	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0995	false	Q88P58	Q88P58_PSEPK	PP_0995	PP_0995	PP_0995	DUF1109 domain-containing protein	unreviewed	1.0	213			IPR009495;	PF06532;		ppu:PP_0995;	PPUT160488:G1G01-1068-MONOMER;		WP_010952181.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_0995	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_0998	false	Q88P55	Q88P55_PSEPK	PP_0998	PP_0998	PP_0998	DUF5064 domain-containing protein	unreviewed	1.0	142			IPR032024;	PF16703;		ppu:PP_0998;	PPUT160488:G1G01-1071-MONOMER;			Reference proteome	ppu:PP_0998	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
gspN	false	Q88NZ8	Q88NZ8_PSEPK	gspN	PP_1055	gspN PP_1055	Type II secretion pathway protein GspN	unreviewed	1.0	214						ppu:PP_1055;	PPUT160488:G1G01-1128-MONOMER;			Reference proteome	ppu:PP_1055	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
ytnA	false	Q88NZ4	Q88NZ4_PSEPK	ytnA	PP_1059	ytnA PP_1059	Uncharacterized amino acid permease YtnA	unreviewed	1.0	472		GO:0005886; GO:0006865; GO:0055085	IPR004841;IPR004840;	PF00324;	PTHR43495;PTHR43495:SF6;	ppu:PP_1059;	PPUT160488:G1G01-1132-MONOMER;		WP_003254987.1;	Amino-acid transport;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	ppu:PP_1059	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1089	false	Q88NW5	Q88NW5_PSEPK	PP_1089	PP_1089	PP_1089	Uncharacterized protein	unreviewed	1.0	160						ppu:PP_1089;	PPUT160488:G1G01-1162-MONOMER;		WP_010952255.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1089	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1101	false	Q88NV3	Q88NV3_PSEPK	PP_1101	PP_1101	PP_1101	Uncharacterized protein	unreviewed	1.0	86						ppu:PP_1101;	PPUT160488:G1G01-1175-MONOMER;			Reference proteome	ppu:PP_1101	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1117	false	Q88NT7	Q88NT7_PSEPK	PP_1117	PP_1117	PP_1117	Uncharacterized protein	unreviewed	1.0	419						ppu:PP_1117;	PPUT160488:G1G01-1194-MONOMER;		WP_010952280.1;	Reference proteome	ppu:PP_1117	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1119	false	Q88NT5	Y1119_PSEPK	PP_1119	PP_1119	PP_1119	UPF0225 protein PP_1119	reviewed	1.0	160			IPR032710;IPR004027;IPR023006;IPR048469;	PF02810;PF17775;	PTHR33747:SF1;PTHR33747;	ppu:PP_1119;	PPUT160488:G1G01-1197-MONOMER;			Reference proteome	ppu:PP_1119	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1120	false	Q88NT4	Q88NT4_PSEPK	PP_1120	PP_1120	PP_1120	Uncharacterized protein	unreviewed	1.0	164			IPR046199;	PF19742;		ppu:PP_1120;	PPUT160488:G1G01-1198-MONOMER;		WP_010952283.1;	Reference proteome	ppu:PP_1120	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1123	false	Q88NT1	Q88NT1_PSEPK	PP_1123	PP_1123	PP_1123	DUF1145 domain-containing protein	unreviewed	1.0	91			IPR009525;	PF06611;	PTHR38775:SF1;PTHR38775;	ppu:PP_1123;	PPUT160488:G1G01-1201-MONOMER;		WP_003254892.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1123	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1135	false	Q88NS0	Q88NS0_PSEPK	PP_1135	PP_1135	PP_1135	Uncharacterized protein	unreviewed	1.0	246						ppu:PP_1135;	PPUT160488:G1G01-1213-MONOMER;			Reference proteome	ppu:PP_1135	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1142	false	Q88NR3	Q88NR3_PSEPK	PP_1142	PP_1142	PP_1142	DUF2288 domain-containing protein	unreviewed	1.0	125			IPR018741;	PF10052;		ppu:PP_1142;	PPUT160488:G1G01-1220-MONOMER;			Reference proteome	ppu:PP_1142	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1147	false	Q88NQ8	Q88NQ8_PSEPK	PP_1147	PP_1147	PP_1147	Aspartate-semialdehyde dehydrogenase	unreviewed	1.0	109						ppu:PP_1147;	PPUT160488:G1G01-1225-MONOMER;		WP_010952305.1;	Reference proteome	ppu:PP_1147	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_1148	false	Q88NQ7	Q88NQ7_PSEPK	PP_1148	PP_1148	PP_1148	Uncharacterized protein	unreviewed	1.0	64						ppu:PP_1148;	PPUT160488:G1G01-1226-MONOMER;			Reference proteome	ppu:PP_1148	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1151	false	Q88NQ4	Q88NQ4_PSEPK	PP_1151	PP_1151	PP_1151	DUF1656 domain-containing protein	unreviewed	1.0	68			IPR012451;	PF07869;		ppu:PP_1151;	PPUT160488:G1G01-1230-MONOMER;		WP_010952308.1;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1151	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1159	false	Q88NP8	Q88NP8_PSEPK	PP_1159	PP_1159	PP_1159	Uncharacterized protein	unreviewed	1.0	384						ppu:PP_1159;	PPUT160488:G1G01-1242-MONOMER;		WP_010952314.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1159	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1174	false	Q88NN3	Q88NN3_PSEPK	PP_1174	PP_1174	PP_1174	Uncharacterized protein	unreviewed	1.0	44						ppu:PP_1174;	PPUT160488:G1G01-1256-MONOMER;		WP_010952328.1;	Reference proteome	ppu:PP_1174	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1176	false	Q88NN1	Q88NN1_PSEPK	PP_1176	PP_1176	PP_1176	Uncharacterized protein	unreviewed	1.0	44						ppu:PP_1176;	PPUT160488:G1G01-1258-MONOMER;			Reference proteome	ppu:PP_1176	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1178	false	Q88NM9	Q88NM9_PSEPK	PP_1178	PP_1178	PP_1178	Uncharacterized protein	unreviewed	1.0	43						ppu:PP_1178;	PPUT160488:G1G01-1260-MONOMER;		WP_003254821.1;	Reference proteome	ppu:PP_1178	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1180	false	Q88NM7	Q88NM7_PSEPK	PP_1180	PP_1180	PP_1180	Uncharacterized protein	unreviewed	1.0	87						ppu:PP_1180;	PPUT160488:G1G01-1262-MONOMER;			Reference proteome	ppu:PP_1180	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1190	false	Q88NL7	Q88NL7_PSEPK	PP_1190	PP_1190	PP_1190	DUF1456 family protein	unreviewed	1.0	153			IPR009921;	PF07308;	PTHR37805:SF1;PTHR37805;	ppu:PP_1190;	PPUT160488:G1G01-1272-MONOMER;		WP_010952343.1;	Reference proteome	ppu:PP_1190	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1193	false	Q88NL4	Q88NL4_PSEPK	PP_1193	PP_1193	PP_1193	Uncharacterized protein	unreviewed	1.0	200						ppu:PP_1193;	PPUT160488:G1G01-1275-MONOMER;		WP_010952346.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1193	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1194	false	Q88NL3	Q88NL3_PSEPK	PP_1194	PP_1194	PP_1194	Uncharacterized protein	unreviewed	1.0	284			IPR045445;	PF20112;		ppu:PP_1194;	PPUT160488:G1G01-1276-MONOMER;			Reference proteome	ppu:PP_1194	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1195	false	Q88NL2	Q88NL2_PSEPK	PP_1195	PP_1195	PP_1195	DUF5666 domain-containing protein	unreviewed	1.0	572			IPR043724;	PF18914;	PTHR36911:SF1;PTHR36911;	ppu:PP_1195;	PPUT160488:G1G01-1277-MONOMER;		WP_010952348.1;	Reference proteome;Signal	ppu:PP_1195	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1230	false	Q88NH9	Q88NH9_PSEPK	PP_1230	PP_1230	PP_1230	DUF945 domain-containing protein	unreviewed	1.0	502			IPR010352;	PF06097;		ppu:PP_1230;	PPUT160488:G1G01-1316-MONOMER;		WP_010952373.1;	Reference proteome	ppu:PP_1230	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1242	false	Q88NG7	Q88NG7_PSEPK	PP_1242	PP_1242	PP_1242	DUF3077 domain-containing protein	unreviewed	1.0	90			IPR021427;	PF11275;		ppu:PP_1242;	PPUT160488:G1G01-1329-MONOMER;		WP_012051485.1;	Reference proteome	ppu:PP_1242	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1244	false	Q88NG5	Q88NG5_PSEPK	PP_1244	PP_1244	PP_1244	Uncharacterized protein	unreviewed	1.0	121						ppu:PP_1244;	PPUT160488:G1G01-1330-MONOMER;			Reference proteome	ppu:PP_1244	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1246	false	Q88NG3	Q88NG3_PSEPK	PP_1246	PP_1246	PP_1246	Uncharacterized protein	unreviewed	1.0	619					PTHR48125;PTHR48125:SF10;	ppu:PP_1246;	PPUT160488:G1G01-1333-MONOMER;		WP_010952383.1;	Reference proteome;Signal	ppu:PP_1246	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1249	false	Q88NG0	Q88NG0_PSEPK	PP_1249	PP_1249	PP_1249	DUF4223 domain-containing protein	unreviewed	1.0	63			IPR025318;	PF13978;		ppu:PP_1249;	PPUT160488:G1G01-1336-MONOMER;		WP_003254720.1;	Reference proteome;Signal	ppu:PP_1249	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_1265	false	Q88NE7	Q88NE7_PSEPK	PP_1265	PP_1265	PP_1265	DUF1656 domain-containing protein	unreviewed	1.0	66			IPR012451;	PF07869;		ppu:PP_1265;	PPUT160488:G1G01-1352-MONOMER;		WP_003251718.1;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_1265	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
