gene,category,family
1917620,Core matrisome,ECM Glycoproteins
Q501P1,Core matrisome,ECM Glycoproteins
Q80WW7,Core matrisome,ECM Glycoproteins
Q99LM8,Core matrisome,ECM Glycoproteins
NP_077199.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000027386,Core matrisome,ECM Glycoproteins
Fbn1,Core matrisome,ECM Glycoproteins
AI536462,Core matrisome,ECM Glycoproteins
B430209H23,Core matrisome,ECM Glycoproteins
Fib-1,Core matrisome,ECM Glycoproteins
Tsk,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
95489,Core matrisome,ECM Glycoproteins
A2AQ53,Core matrisome,ECM Glycoproteins
O88840,Core matrisome,ECM Glycoproteins
Q3TNW1,Core matrisome,ECM Glycoproteins
Q3TRZ5,Core matrisome,ECM Glycoproteins
Q60784,Core matrisome,ECM Glycoproteins
Q61554,Core matrisome,ECM Glycoproteins
Q7TMG6,Core matrisome,ECM Glycoproteins
Q99L19,Core matrisome,ECM Glycoproteins
NP_032019.2,Core matrisome,ECM Glycoproteins
XP_006498810.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000027204,Core matrisome,ECM Glycoproteins
Fbn2,Core matrisome,ECM Glycoproteins
BC063774,Core matrisome,ECM Glycoproteins
Fib-2,Core matrisome,ECM Glycoproteins
KIAA4226,Core matrisome,ECM Glycoproteins
mKIAA4226,Core matrisome,ECM Glycoproteins
sne,Core matrisome,ECM Glycoproteins
sy,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
95490,Core matrisome,ECM Glycoproteins
Q571J3,Core matrisome,ECM Glycoproteins
Q60789,Core matrisome,ECM Glycoproteins
Q61555,Core matrisome,ECM Glycoproteins
NP_034311.2,Core matrisome,ECM Glycoproteins
XP_006544558.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000024598,Core matrisome,ECM Glycoproteins
Fga,Core matrisome,ECM Glycoproteins
ENSMUSG00000059807,Core matrisome,ECM Glycoproteins
Fib,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1316726,Core matrisome,ECM Glycoproteins
E9PV24,Core matrisome,ECM Glycoproteins
Q99K47,Core matrisome,ECM Glycoproteins
NP_001104518.1,Core matrisome,ECM Glycoproteins
NP_034326.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000028001,Core matrisome,ECM Glycoproteins
Fgb,Core matrisome,ECM Glycoproteins
2510049G14Rik,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99501,Core matrisome,ECM Glycoproteins
Q3TGR2,Core matrisome,ECM Glycoproteins
Q8K0E8,Core matrisome,ECM Glycoproteins
NP_862897.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000033831,Core matrisome,ECM Glycoproteins
Fgg,Core matrisome,ECM Glycoproteins
3010002H13Rik,Core matrisome,ECM Glycoproteins
AI256424,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
95526,Core matrisome,ECM Glycoproteins
Q3UEM7,Core matrisome,ECM Glycoproteins
Q3UER8,Core matrisome,ECM Glycoproteins
Q8VCM7,Core matrisome,ECM Glycoproteins
NP_598623.1,Core matrisome,ECM Glycoproteins
XP_006502484.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000033860,Core matrisome,ECM Glycoproteins
Fgl1,Core matrisome,ECM Glycoproteins
MGC37822,Core matrisome,ECM Glycoproteins
Mfire1,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
102795,Core matrisome,ECM Glycoproteins
Q0P684,Core matrisome,ECM Glycoproteins
Q71KU9,Core matrisome,ECM Glycoproteins
Q8BUL3,Core matrisome,ECM Glycoproteins
NP_663569.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000031594,Core matrisome,ECM Glycoproteins
Fgl2,Core matrisome,ECM Glycoproteins
AI385601,Core matrisome,ECM Glycoproteins
musfiblp,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
103266,Core matrisome,ECM Glycoproteins
P12804,Core matrisome,ECM Glycoproteins
Q544K3,Core matrisome,ECM Glycoproteins
NP_032039.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000039899,Core matrisome,ECM Glycoproteins
Fn1,Core matrisome,ECM Glycoproteins
E330027I09,Core matrisome,ECM Glycoproteins
Fn,Core matrisome,ECM Glycoproteins
Fn-1,Core matrisome,ECM Glycoproteins
MGC117493,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
95566,Core matrisome,ECM Glycoproteins
B7ZNJ1,Core matrisome,ECM Glycoproteins
B9EHT6,Core matrisome,ECM Glycoproteins
P11276,Core matrisome,ECM Glycoproteins
Q3TBB4,Core matrisome,ECM Glycoproteins
Q3TCF1,Core matrisome,ECM Glycoproteins
Q3TCL7,Core matrisome,ECM Glycoproteins
Q3UGY5,Core matrisome,ECM Glycoproteins
Q3UH17,Core matrisome,ECM Glycoproteins
Q3UHL6,Core matrisome,ECM Glycoproteins
Q3UHR1,Core matrisome,ECM Glycoproteins
Q3UZF9,Core matrisome,ECM Glycoproteins
Q4KL80,Core matrisome,ECM Glycoproteins
Q8R3F3,Core matrisome,ECM Glycoproteins
Q99KD0,Core matrisome,ECM Glycoproteins
NP_001263342.1,Core matrisome,ECM Glycoproteins
NP_001263340.1,Core matrisome,ECM Glycoproteins
NP_034363.1,Core matrisome,ECM Glycoproteins
NP_001263339.1,Core matrisome,ECM Glycoproteins
NP_001263337.1,Core matrisome,ECM Glycoproteins
NP_001263341.1,Core matrisome,ECM Glycoproteins
NP_001263338.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000026193,Core matrisome,ECM Glycoproteins
Fndc1,Core matrisome,ECM Glycoproteins
1110027O12Rik,Core matrisome,ECM Glycoproteins
1110051A18Rik,Core matrisome,ECM Glycoproteins
KIAA1866,Core matrisome,ECM Glycoproteins
mKIAA1866,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1915905,Core matrisome,ECM Glycoproteins
E9PXG4,Core matrisome,ECM Glycoproteins
E9Q043,Core matrisome,ECM Glycoproteins
E9Q8V0,Core matrisome,ECM Glycoproteins
Q5DTU3,Core matrisome,ECM Glycoproteins
Q9CTD1,Core matrisome,ECM Glycoproteins
NP_001074885.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000071984,Core matrisome,ECM Glycoproteins
Fndc7,Core matrisome,ECM Glycoproteins
E230011A21Rik,Core matrisome,ECM Glycoproteins
MGC132926,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2443535,Core matrisome,ECM Glycoproteins
A2AED3,Core matrisome,ECM Glycoproteins
F7A5B5,Core matrisome,ECM Glycoproteins
J3QMB8,Core matrisome,ECM Glycoproteins
Z4YMD2,Core matrisome,ECM Glycoproteins
NP_001159437.1,Core matrisome,ECM Glycoproteins
NP_796065.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000045326,Core matrisome,ECM Glycoproteins
Fndc8,Core matrisome,ECM Glycoproteins
4930466G16Rik,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1926169,Core matrisome,ECM Glycoproteins
B2RQ03,Core matrisome,ECM Glycoproteins
Q9D2H8,Core matrisome,ECM Glycoproteins
NP_084500.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000018844,Core matrisome,ECM Glycoproteins
Fras1,Core matrisome,ECM Glycoproteins
E130113P14Rik,Core matrisome,ECM Glycoproteins
bl,Core matrisome,ECM Glycoproteins
mKIAA1500,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2385368,Core matrisome,ECM Glycoproteins
Q80T14,Core matrisome,ECM Glycoproteins
Q8BPP7,Core matrisome,ECM Glycoproteins
NP_780682.3,Core matrisome,ECM Glycoproteins
ENSMUSG00000034687,Core matrisome,ECM Glycoproteins
Gas6,Core matrisome,ECM Glycoproteins
Gas-6,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
95660,Core matrisome,ECM Glycoproteins
Q61592,Core matrisome,ECM Glycoproteins
NP_062394.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000031451,Core matrisome,ECM Glycoproteins
Gldn,Core matrisome,ECM Glycoproteins
CRG-L2,Core matrisome,ECM Glycoproteins
Clom,Core matrisome,ECM Glycoproteins
Colm,Core matrisome,ECM Glycoproteins
Crgl2,Core matrisome,ECM Glycoproteins
Crlg2,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2388361,Core matrisome,ECM Glycoproteins
Q08AT9,Core matrisome,ECM Glycoproteins
Q8BMF8,Core matrisome,ECM Glycoproteins
NP_796324.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000046167,Core matrisome,ECM Glycoproteins
Hmcn1,Core matrisome,ECM Glycoproteins
EG545370,Core matrisome,ECM Glycoproteins
Gm201,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2685047,Core matrisome,ECM Glycoproteins
D3YXG0,Core matrisome,ECM Glycoproteins
D3Z2Q7,Core matrisome,ECM Glycoproteins
H3BJH2,Core matrisome,ECM Glycoproteins
Q8C716,Core matrisome,ECM Glycoproteins
NP_001019891.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000066842,Core matrisome,ECM Glycoproteins
Hmcn2,Core matrisome,ECM Glycoproteins
D030068H01,Core matrisome,ECM Glycoproteins
MGC31312,Core matrisome,ECM Glycoproteins
MGC49669,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2677838,Core matrisome,ECM Glycoproteins
A2AJ76,Core matrisome,ECM Glycoproteins
F6VSY0,Core matrisome,ECM Glycoproteins
XP_006498568.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000055632,Core matrisome,ECM Glycoproteins
Ibsp,Core matrisome,ECM Glycoproteins
BSP,Core matrisome,ECM Glycoproteins
Bsp2,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96389,Core matrisome,ECM Glycoproteins
Q3TRM5,Core matrisome,ECM Glycoproteins
Q61711,Core matrisome,ECM Glycoproteins
NP_032344.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000029306,Core matrisome,ECM Glycoproteins
Igfals,Core matrisome,ECM Glycoproteins
ALS,Core matrisome,ECM Glycoproteins
Albs,Core matrisome,ECM Glycoproteins
KIAA4111,Core matrisome,ECM Glycoproteins
MGC150140,Core matrisome,ECM Glycoproteins
MGC150141,Core matrisome,ECM Glycoproteins
mKIAA4111,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
107973,Core matrisome,ECM Glycoproteins
P70389,Core matrisome,ECM Glycoproteins
Q3KQP3,Core matrisome,ECM Glycoproteins
Q570Z9,Core matrisome,ECM Glycoproteins
Q791Q5,Core matrisome,ECM Glycoproteins
NP_032366.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000046070,Core matrisome,ECM Glycoproteins
Igfbp1,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96436,Core matrisome,ECM Glycoproteins
P47876,Core matrisome,ECM Glycoproteins
Q91WV8,Core matrisome,ECM Glycoproteins
NP_032367.3,Core matrisome,ECM Glycoproteins
ENSMUSG00000020429,Core matrisome,ECM Glycoproteins
Igfbp2,Core matrisome,ECM Glycoproteins
AI255832,Core matrisome,ECM Glycoproteins
Igfbp-2,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96437,Core matrisome,ECM Glycoproteins
D3YU40,Core matrisome,ECM Glycoproteins
P47877,Core matrisome,ECM Glycoproteins
Q9D057,Core matrisome,ECM Glycoproteins
XP_006495770.1,Core matrisome,ECM Glycoproteins
NP_032368.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000039323,Core matrisome,ECM Glycoproteins
Igfbp3,Core matrisome,ECM Glycoproteins
AI649005,Core matrisome,ECM Glycoproteins
IGFBP-3,Core matrisome,ECM Glycoproteins
IGgfbp3,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96438,Core matrisome,ECM Glycoproteins
P47878,Core matrisome,ECM Glycoproteins
Q3UR87,Core matrisome,ECM Glycoproteins
Q8BP94,Core matrisome,ECM Glycoproteins
NP_032369.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000020427,Core matrisome,ECM Glycoproteins
Igfbp4,Core matrisome,ECM Glycoproteins
AI875747,Core matrisome,ECM Glycoproteins
Deb2,Core matrisome,ECM Glycoproteins
IGFBP-4,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96439,Core matrisome,ECM Glycoproteins
H3BJT2,Core matrisome,ECM Glycoproteins
H3BLB7,Core matrisome,ECM Glycoproteins
P47879,Core matrisome,ECM Glycoproteins
Q8BSM9,Core matrisome,ECM Glycoproteins
NP_034647.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000017493,Core matrisome,ECM Glycoproteins
Igfbp5,Core matrisome,ECM Glycoproteins
AI256729,Core matrisome,ECM Glycoproteins
AW208790,Core matrisome,ECM Glycoproteins
IGFBP-5,Core matrisome,ECM Glycoproteins
IGFBP-5P,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96440,Core matrisome,ECM Glycoproteins
Q07079,Core matrisome,ECM Glycoproteins
Q3TT49,Core matrisome,ECM Glycoproteins
Q3UQV0,Core matrisome,ECM Glycoproteins
Q99KY8,Core matrisome,ECM Glycoproteins
NP_034648.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000026185,Core matrisome,ECM Glycoproteins
Igfbp6,Core matrisome,ECM Glycoproteins
IGFBP-6,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96441,Core matrisome,ECM Glycoproteins
P47880,Core matrisome,ECM Glycoproteins
NP_032370.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000023046,Core matrisome,ECM Glycoproteins
Igfbp7,Core matrisome,ECM Glycoproteins
Fstl2,Core matrisome,ECM Glycoproteins
Mac25,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1352480,Core matrisome,ECM Glycoproteins
A0A5E1,Core matrisome,ECM Glycoproteins
E9Q5D9,Core matrisome,ECM Glycoproteins
F8WH23,Core matrisome,ECM Glycoproteins
Q3U131,Core matrisome,ECM Glycoproteins
Q3UFA6,Core matrisome,ECM Glycoproteins
Q61581,Core matrisome,ECM Glycoproteins
Q811C8,Core matrisome,ECM Glycoproteins
NP_001152990.1,Core matrisome,ECM Glycoproteins
NP_032074.3,Core matrisome,ECM Glycoproteins
ENSMUSG00000036256,Core matrisome,ECM Glycoproteins
Igfbpl1,Core matrisome,ECM Glycoproteins
2810011G06Rik,Core matrisome,ECM Glycoproteins
2810453O06Rik,Core matrisome,ECM Glycoproteins
IGFBPL,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1933198,Core matrisome,ECM Glycoproteins
Q80W15,Core matrisome,ECM Glycoproteins
NP_061211.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000035551,Core matrisome,ECM Glycoproteins
Igsf10,Core matrisome,ECM Glycoproteins
6530405F15Rik,Core matrisome,ECM Glycoproteins
9030224D03,Core matrisome,ECM Glycoproteins
AA409708,Core matrisome,ECM Glycoproteins
AA536958,Core matrisome,ECM Glycoproteins
AI41462,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1923481,Core matrisome,ECM Glycoproteins
Q3V1M1,Core matrisome,ECM Glycoproteins
NP_001156356.1,Core matrisome,ECM Glycoproteins
XP_006501528.1,Core matrisome,ECM Glycoproteins
XP_006501529.1,Core matrisome,ECM Glycoproteins
XP_006501530.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000036334,Core matrisome,ECM Glycoproteins
Kcp,Core matrisome,ECM Glycoproteins
AW060220,Core matrisome,ECM Glycoproteins
Crim2,Core matrisome,ECM Glycoproteins
Gm793,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2141640,Core matrisome,ECM Glycoproteins
E0CYL0,Core matrisome,ECM Glycoproteins
E9QNB3,Core matrisome,ECM Glycoproteins
F6UH68,Core matrisome,ECM Glycoproteins
F7B5X1,Core matrisome,ECM Glycoproteins
F7DED4,Core matrisome,ECM Glycoproteins
F7DEV6,Core matrisome,ECM Glycoproteins
Q3U492,Core matrisome,ECM Glycoproteins
Q6PB40,Core matrisome,ECM Glycoproteins
NP_001025156.3,Core matrisome,ECM Glycoproteins
ENSMUSG00000059022,Core matrisome,ECM Glycoproteins
Lama1,Core matrisome,ECM Glycoproteins
AA408497,Core matrisome,ECM Glycoproteins
Lama,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99892,Core matrisome,ECM Glycoproteins
F8VQ40,Core matrisome,ECM Glycoproteins
P19137,Core matrisome,ECM Glycoproteins
NP_032506.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000032796,Core matrisome,ECM Glycoproteins
Lama2,Core matrisome,ECM Glycoproteins
5830440B04,Core matrisome,ECM Glycoproteins
KIAA4087,Core matrisome,ECM Glycoproteins
dy,Core matrisome,ECM Glycoproteins
mKIAA4087,Core matrisome,ECM Glycoproteins
mer,Core matrisome,ECM Glycoproteins
merosin,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99912,Core matrisome,ECM Glycoproteins
Q5DTP0,Core matrisome,ECM Glycoproteins
Q60675,Core matrisome,ECM Glycoproteins
Q7TQI9,Core matrisome,ECM Glycoproteins
Q8C9J2,Core matrisome,ECM Glycoproteins
Q8R145,Core matrisome,ECM Glycoproteins
NP_032507.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000019899,Core matrisome,ECM Glycoproteins
Lama3,Core matrisome,ECM Glycoproteins
Lama3B,Core matrisome,ECM Glycoproteins
[a]3B,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99909,Core matrisome,ECM Glycoproteins
Q3UU65,Core matrisome,ECM Glycoproteins
Q61789,Core matrisome,ECM Glycoproteins
NP_034810.1,Core matrisome,ECM Glycoproteins
XP_006525753.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000024421,Core matrisome,ECM Glycoproteins
Lama4,Core matrisome,ECM Glycoproteins
MGC141567,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
109321,Core matrisome,ECM Glycoproteins
P97927,Core matrisome,ECM Glycoproteins
Q3ULY0,Core matrisome,ECM Glycoproteins
Q6PHW3,Core matrisome,ECM Glycoproteins
Q8BSJ0,Core matrisome,ECM Glycoproteins
Q91VV0,Core matrisome,ECM Glycoproteins
Q91YG8,Core matrisome,ECM Glycoproteins
NP_034811.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000019846,Core matrisome,ECM Glycoproteins
Lama5,Core matrisome,ECM Glycoproteins
AA408760,Core matrisome,ECM Glycoproteins
AA408762,Core matrisome,ECM Glycoproteins
AI853660,Core matrisome,ECM Glycoproteins
[a]5,Core matrisome,ECM Glycoproteins
laminin-511,Core matrisome,ECM Glycoproteins
mKIAA0,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
105382,Core matrisome,ECM Glycoproteins
Q3TZ05,Core matrisome,ECM Glycoproteins
Q61001,Core matrisome,ECM Glycoproteins
Q80VE8,Core matrisome,ECM Glycoproteins
Q8R3Y7,Core matrisome,ECM Glycoproteins
NP_001074640.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000015647,Core matrisome,ECM Glycoproteins
Lamb1,Core matrisome,ECM Glycoproteins
C77966,Core matrisome,ECM Glycoproteins
C80098,Core matrisome,ECM Glycoproteins
C81607,Core matrisome,ECM Glycoproteins
D130003D08Rik,Core matrisome,ECM Glycoproteins
Lamb-1,Core matrisome,ECM Glycoproteins
Lamb1-1,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
96743,Core matrisome,ECM Glycoproteins
B9EKB0,Core matrisome,ECM Glycoproteins
E9PYT5,Core matrisome,ECM Glycoproteins
E9Q339,Core matrisome,ECM Glycoproteins
E9QN70,Core matrisome,ECM Glycoproteins
P02469,Core matrisome,ECM Glycoproteins
Q0V927,Core matrisome,ECM Glycoproteins
Q3TNZ8,Core matrisome,ECM Glycoproteins
Q3UHL7,Core matrisome,ECM Glycoproteins
Q3UR38,Core matrisome,ECM Glycoproteins
Q8K271,Core matrisome,ECM Glycoproteins
Q9CRX6,Core matrisome,ECM Glycoproteins
NP_032508.2,Core matrisome,ECM Glycoproteins
XP_006515056.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000002900,Core matrisome,ECM Glycoproteins
Lamb2,Core matrisome,ECM Glycoproteins
AW211941,Core matrisome,ECM Glycoproteins
Lamb-2,Core matrisome,ECM Glycoproteins
Lams,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99916,Core matrisome,ECM Glycoproteins
Q3USI2,Core matrisome,ECM Glycoproteins
Q61292,Core matrisome,ECM Glycoproteins
NP_032509.2,Core matrisome,ECM Glycoproteins
XP_006511711.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000052911,Core matrisome,ECM Glycoproteins
Lamb3,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99915,Core matrisome,ECM Glycoproteins
Q61087,Core matrisome,ECM Glycoproteins
Q61964,Core matrisome,ECM Glycoproteins
Q8C5B3,Core matrisome,ECM Glycoproteins
NP_001264857.1,Core matrisome,ECM Glycoproteins
NP_032510.2,Core matrisome,ECM Glycoproteins
XP_006497295.1,Core matrisome,ECM Glycoproteins
XP_006497296.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000026639,Core matrisome,ECM Glycoproteins
Lamc1,Core matrisome,ECM Glycoproteins
Lamb2,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99914,Core matrisome,ECM Glycoproteins
F6SFQ3,Core matrisome,ECM Glycoproteins
F6TLW1,Core matrisome,ECM Glycoproteins
F8VQJ3,Core matrisome,ECM Glycoproteins
P02468,Core matrisome,ECM Glycoproteins
Q3TRH4,Core matrisome,ECM Glycoproteins
Q3UFZ9,Core matrisome,ECM Glycoproteins
Q3UNG0,Core matrisome,ECM Glycoproteins
Q3URV4,Core matrisome,ECM Glycoproteins
Q6PHM1,Core matrisome,ECM Glycoproteins
NP_034813.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000026478,Core matrisome,ECM Glycoproteins
Lamc2,Core matrisome,ECM Glycoproteins
AA589349,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
99913,Core matrisome,ECM Glycoproteins
G5E874,Core matrisome,ECM Glycoproteins
Q3UI29,Core matrisome,ECM Glycoproteins
Q61092,Core matrisome,ECM Glycoproteins
Q61965,Core matrisome,ECM Glycoproteins
Q9R086,Core matrisome,ECM Glycoproteins
NP_032511.3,Core matrisome,ECM Glycoproteins
ENSMUSG00000026479,Core matrisome,ECM Glycoproteins
Lamc3,Core matrisome,ECM Glycoproteins
AI562206,Core matrisome,ECM Glycoproteins
AW240805,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1344394,Core matrisome,ECM Glycoproteins
A2ATM9,Core matrisome,ECM Glycoproteins
Q99K04,Core matrisome,ECM Glycoproteins
Q9R0B6,Core matrisome,ECM Glycoproteins
NP_035966.2,Core matrisome,ECM Glycoproteins
ENSMUSG00000026840,Core matrisome,ECM Glycoproteins
Lgi1,Core matrisome,ECM Glycoproteins
BB130740,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
1861691,Core matrisome,ECM Glycoproteins
D3YW56,Core matrisome,ECM Glycoproteins
Q9JIA1,Core matrisome,ECM Glycoproteins
NP_064674.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000067242,Core matrisome,ECM Glycoproteins
Lgi2,Core matrisome,ECM Glycoproteins
mKIAA1916,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2180196,Core matrisome,ECM Glycoproteins
Q50DZ7,Core matrisome,ECM Glycoproteins
Q8BYS1,Core matrisome,ECM Glycoproteins
Q8K4Z0,Core matrisome,ECM Glycoproteins
XP_006504027.1,Core matrisome,ECM Glycoproteins
NP_659194.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000039252,Core matrisome,ECM Glycoproteins
Lgi3,Core matrisome,ECM Glycoproteins
AI841179,Core matrisome,ECM Glycoproteins
AW049851,Core matrisome,ECM Glycoproteins
MGI,Core matrisome,ECM Glycoproteins
2182619,Core matrisome,ECM Glycoproteins
Q3V1R3,Core matrisome,ECM Glycoproteins
Q8K406,Core matrisome,ECM Glycoproteins
NP_660254.1,Core matrisome,ECM Glycoproteins
ENSMUSG00000033595,Core matrisome,ECM Glycoproteins
Lgi4,Core matrisome,ECM Glycoproteins
Lgil3,Core matrisome,ECM Glycoproteins
MGC107385,Core matrisome,ECM Glycoproteins
