gene,category,family
Q5SNV0,Core matrisome,ECM Glycoproteins
ENSDARG00000020785,Core matrisome,ECM Glycoproteins
lama5,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-9823,Core matrisome,ECM Glycoproteins
Q2Q1W5,Core matrisome,ECM Glycoproteins
F1QKW3,Core matrisome,ECM Glycoproteins
Q5BLH6,Core matrisome,ECM Glycoproteins
D7PSA0,Core matrisome,ECM Glycoproteins
ENSDARG00000058543,Core matrisome,ECM Glycoproteins
lamb1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-021226-1,Core matrisome,ECM Glycoproteins
Q8JHV7,Core matrisome,ECM Glycoproteins
Q5BJ05,Core matrisome,ECM Glycoproteins
A0A0R4IB69,Core matrisome,ECM Glycoproteins
A0A0R4IDN1,Core matrisome,ECM Glycoproteins
A0A0R4IY30,Core matrisome,ECM Glycoproteins
ENSDARG00000101209,Core matrisome,ECM Glycoproteins
lamb1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-041210-197,Core matrisome,ECM Glycoproteins
Q1LYI7,Core matrisome,ECM Glycoproteins
F1QEB6,Core matrisome,ECM Glycoproteins
F1REL9,Core matrisome,ECM Glycoproteins
ENSDARG00000045524,Core matrisome,ECM Glycoproteins
ENSDARG00000116025,Core matrisome,ECM Glycoproteins
lamb2,Core matrisome,ECM Glycoproteins
ZDB-GENE-081030-4,Core matrisome,ECM Glycoproteins
B7ZDA6,Core matrisome,ECM Glycoproteins
C8YMC6,Core matrisome,ECM Glycoproteins
ENSDARG00000002084,Core matrisome,ECM Glycoproteins
lamb2l,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-4205,Core matrisome,ECM Glycoproteins
Q58EP9,Core matrisome,ECM Glycoproteins
F1QKX8,Core matrisome,ECM Glycoproteins
F1QD37,Core matrisome,ECM Glycoproteins
C8YMC7,Core matrisome,ECM Glycoproteins
ENSDARG00000033950,Core matrisome,ECM Glycoproteins
lamb4,Core matrisome,ECM Glycoproteins
ZDB-GENE-021226-2,Core matrisome,ECM Glycoproteins
F1R2S4,Core matrisome,ECM Glycoproteins
Q8JHV6,Core matrisome,ECM Glycoproteins
X1WE95,Core matrisome,ECM Glycoproteins
F1QBB3,Core matrisome,ECM Glycoproteins
ENSDARG00000039133,Core matrisome,ECM Glycoproteins
lamc1,Core matrisome,ECM Glycoproteins
ZDB-GENE-021226-3,Core matrisome,ECM Glycoproteins
Q1LVF0,Core matrisome,ECM Glycoproteins
Q6NUU4,Core matrisome,ECM Glycoproteins
ENSDARG00000036279,Core matrisome,ECM Glycoproteins
lamc2,Core matrisome,ECM Glycoproteins
ZDB-GENE-110222-3,Core matrisome,ECM Glycoproteins
F1QIJ3,Core matrisome,ECM Glycoproteins
A0A0R4IL05,Core matrisome,ECM Glycoproteins
A0A0R4IK75,Core matrisome,ECM Glycoproteins
A0A0R4IVT4,Core matrisome,ECM Glycoproteins
ENSDARG00000068288,Core matrisome,ECM Glycoproteins
lamc3,Core matrisome,ECM Glycoproteins
ZDB-GENE-060531-121,Core matrisome,ECM Glycoproteins
F1QPJ1,Core matrisome,ECM Glycoproteins
ENSDARG00000093572,Core matrisome,ECM Glycoproteins
lgi1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-1731,Core matrisome,ECM Glycoproteins
Q6P0D2,Core matrisome,ECM Glycoproteins
Q2HPG2,Core matrisome,ECM Glycoproteins
B0CM14,Core matrisome,ECM Glycoproteins
ENSDARG00000020493,Core matrisome,ECM Glycoproteins
lgi1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-060217-1,Core matrisome,ECM Glycoproteins
Q2HPF9,Core matrisome,ECM Glycoproteins
F1R937,Core matrisome,ECM Glycoproteins
B3DJS9,Core matrisome,ECM Glycoproteins
F1R662,Core matrisome,ECM Glycoproteins
ENSDARG00000058421,Core matrisome,ECM Glycoproteins
lgi2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-060217-2,Core matrisome,ECM Glycoproteins
F1QP43,Core matrisome,ECM Glycoproteins
Q2HPG1,Core matrisome,ECM Glycoproteins
ENSDARG00000089957,Core matrisome,ECM Glycoproteins
ENSDARG00000111069,Core matrisome,ECM Glycoproteins
lgi2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-060217-3,Core matrisome,ECM Glycoproteins
Q2HPF8,Core matrisome,ECM Glycoproteins
F1Q950,Core matrisome,ECM Glycoproteins
ENSDARG00000069701,Core matrisome,ECM Glycoproteins
ENSDARG00000116343,Core matrisome,ECM Glycoproteins
lgi3,Core matrisome,ECM Glycoproteins
ZDB-GENE-060217-4,Core matrisome,ECM Glycoproteins
Q2HPG0,Core matrisome,ECM Glycoproteins
ENSDARG00000041358,Core matrisome,ECM Glycoproteins
LOC103910377,Core matrisome,ECM Glycoproteins
LRG1 (1 to many),Core matrisome,ECM Glycoproteins
A0A0G2L8H7,Core matrisome,ECM Glycoproteins
A0A0G2L5W6,Core matrisome,ECM Glycoproteins
ENSDARG00000098396,Core matrisome,ECM Glycoproteins
ltbp1,Core matrisome,ECM Glycoproteins
ZDB-GENE-091202-8,Core matrisome,ECM Glycoproteins
X1WBQ9,Core matrisome,ECM Glycoproteins
F1QQ56,Core matrisome,ECM Glycoproteins
X1WCC0,Core matrisome,ECM Glycoproteins
ENSDARG00000056922,Core matrisome,ECM Glycoproteins
ENSDARG00000111571,Core matrisome,ECM Glycoproteins
ltbp3,Core matrisome,ECM Glycoproteins
ZDB-GENE-060526-130,Core matrisome,ECM Glycoproteins
F1QFX6,Core matrisome,ECM Glycoproteins
ENSDARG00000035682,Core matrisome,ECM Glycoproteins
ltbp4,Core matrisome,ECM Glycoproteins
A0A0G2KR67,Core matrisome,ECM Glycoproteins
ENSDARG00000099137,Core matrisome,ECM Glycoproteins
matn1,Core matrisome,ECM Glycoproteins
ZDB-GENE-050307-3,Core matrisome,ECM Glycoproteins
Q5NJK2,Core matrisome,ECM Glycoproteins
A5WWJ4,Core matrisome,ECM Glycoproteins
Q7ZVP3,Core matrisome,ECM Glycoproteins
A5WWJ5,Core matrisome,ECM Glycoproteins
F6P6F2,Core matrisome,ECM Glycoproteins
Q5NJL4,Core matrisome,ECM Glycoproteins
X1WH98,Core matrisome,ECM Glycoproteins
ENSDARG00000030215,Core matrisome,ECM Glycoproteins
matn3a,Core matrisome,ECM Glycoproteins
ZDB-GENE-040822-21,Core matrisome,ECM Glycoproteins
Q5NJK0,Core matrisome,ECM Glycoproteins
Q5NJL3,Core matrisome,ECM Glycoproteins
Q5NJK1,Core matrisome,ECM Glycoproteins
F1QH94,Core matrisome,ECM Glycoproteins
Q68EK6,Core matrisome,ECM Glycoproteins
U3JAH6,Core matrisome,ECM Glycoproteins
F1QH95,Core matrisome,ECM Glycoproteins
ENSDARG00000069245,Core matrisome,ECM Glycoproteins
matn3b,Core matrisome,ECM Glycoproteins
ZDB-GENE-050221-9,Core matrisome,ECM Glycoproteins
Q3B7P3,Core matrisome,ECM Glycoproteins
Q5NIW0,Core matrisome,ECM Glycoproteins
E9QF04,Core matrisome,ECM Glycoproteins
Q5NJJ6,Core matrisome,ECM Glycoproteins
B7ZD91,Core matrisome,ECM Glycoproteins
Q5NJJ7,Core matrisome,ECM Glycoproteins
Q5NJJ8,Core matrisome,ECM Glycoproteins
ENSDARG00000069265,Core matrisome,ECM Glycoproteins
matn4,Core matrisome,ECM Glycoproteins
ZDB-GENE-050208-64,Core matrisome,ECM Glycoproteins
Q5NJJ4,Core matrisome,ECM Glycoproteins
B3DKJ1,Core matrisome,ECM Glycoproteins
A0A0B5JF83,Core matrisome,ECM Glycoproteins
Q5NJJ1,Core matrisome,ECM Glycoproteins
Q5NJJ0,Core matrisome,ECM Glycoproteins
Q6PYX2,Core matrisome,ECM Glycoproteins
Q5NJJ3,Core matrisome,ECM Glycoproteins
Q5NJJ5,Core matrisome,ECM Glycoproteins
Q5NJJ2,Core matrisome,ECM Glycoproteins
Q5CZQ6,Core matrisome,ECM Glycoproteins
ENSDARG00000015947,Core matrisome,ECM Glycoproteins
mfap1,Core matrisome,ECM Glycoproteins
ZDB-GENE-040426-1075,Core matrisome,ECM Glycoproteins
Q7ZTX7,Core matrisome,ECM Glycoproteins
F1R9I6,Core matrisome,ECM Glycoproteins
ENSDARG00000018241,Core matrisome,ECM Glycoproteins
mfap2,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-6710,Core matrisome,ECM Glycoproteins
Q2VW43,Core matrisome,ECM Glycoproteins
B3DKC3,Core matrisome,ECM Glycoproteins
F1QSF1,Core matrisome,ECM Glycoproteins
Q05AK0,Core matrisome,ECM Glycoproteins
ENSDARG00000059367,Core matrisome,ECM Glycoproteins
mfap4,Core matrisome,ECM Glycoproteins
ZDB-GENE-040426-2246,Core matrisome,ECM Glycoproteins
Q6NYE9,Core matrisome,ECM Glycoproteins
ENSDARG00000090783,Core matrisome,ECM Glycoproteins
mfap5,Core matrisome,ECM Glycoproteins
ZDB-GENE-100922-279,Core matrisome,ECM Glycoproteins
E9QCC4,Core matrisome,ECM Glycoproteins
ENSDARG00000090560,Core matrisome,ECM Glycoproteins
mfge8a,Core matrisome,ECM Glycoproteins
ZDB-GENE-050327-9,Core matrisome,ECM Glycoproteins
Q1MTB1,Core matrisome,ECM Glycoproteins
Q58EG1,Core matrisome,ECM Glycoproteins
A4QP32,Core matrisome,ECM Glycoproteins
Q1MTB0,Core matrisome,ECM Glycoproteins
ENSDARG00000015349,Core matrisome,ECM Glycoproteins
mfge8b,Core matrisome,ECM Glycoproteins
ZDB-GENE-070209-137,Core matrisome,ECM Glycoproteins
A2RRT1,Core matrisome,ECM Glycoproteins
ENSDARG00000045803,Core matrisome,ECM Glycoproteins
ENSDARG00000113171,Core matrisome,ECM Glycoproteins
mgp,Core matrisome,ECM Glycoproteins
ZDB-GENE-060928-1,Core matrisome,ECM Glycoproteins
F8W542,Core matrisome,ECM Glycoproteins
A0A0R4IUV1,Core matrisome,ECM Glycoproteins
Q6YND0,Core matrisome,ECM Glycoproteins
ENSDARG00000086189,Core matrisome,ECM Glycoproteins
mmrn2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-080424-3,Core matrisome,ECM Glycoproteins
F1R6V5,Core matrisome,ECM Glycoproteins
ENSDARG00000076135,Core matrisome,ECM Glycoproteins
mmrn2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-080415-2,Core matrisome,ECM Glycoproteins
E7FG77,Core matrisome,ECM Glycoproteins
ENSDARG00000073711,Core matrisome,ECM Glycoproteins
mxra5a,Core matrisome,ECM Glycoproteins
ZDB-GENE-090312-22,Core matrisome,ECM Glycoproteins
F1QEM6,Core matrisome,ECM Glycoproteins
F1QPU8,Core matrisome,ECM Glycoproteins
F1R062,Core matrisome,ECM Glycoproteins
ENSDARG00000074815,Core matrisome,ECM Glycoproteins
mxra5b,Core matrisome,ECM Glycoproteins
ZDB-GENE-081104-119,Core matrisome,ECM Glycoproteins
F1QHX4,Core matrisome,ECM Glycoproteins
ENSDARG00000076309,Core matrisome,ECM Glycoproteins
ndnf,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-207,Core matrisome,ECM Glycoproteins
F1QPX0,Core matrisome,ECM Glycoproteins
ENSDARG00000062936,Core matrisome,ECM Glycoproteins
ndnfl,Core matrisome,ECM Glycoproteins
ZDB-GENE-131127-464,Core matrisome,ECM Glycoproteins
E7F019,Core matrisome,ECM Glycoproteins
ENSDARG00000076462,Core matrisome,ECM Glycoproteins
nell2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-7972,Core matrisome,ECM Glycoproteins
A0A0H2UKK0,Core matrisome,ECM Glycoproteins
A1A5Y0,Core matrisome,ECM Glycoproteins
E7EZN2,Core matrisome,ECM Glycoproteins
ENSDARG00000090690,Core matrisome,ECM Glycoproteins
nell2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-8026,Core matrisome,ECM Glycoproteins
F1QL83,Core matrisome,ECM Glycoproteins
F1QV50,Core matrisome,ECM Glycoproteins
ENSDARG00000062797,Core matrisome,ECM Glycoproteins
nid1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-050302-58,Core matrisome,ECM Glycoproteins
F1R998,Core matrisome,ECM Glycoproteins
F1RAG3,Core matrisome,ECM Glycoproteins
ENSDARG00000068710,Core matrisome,ECM Glycoproteins
nid1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-070802-3,Core matrisome,ECM Glycoproteins
A0A0G2L836,Core matrisome,ECM Glycoproteins
ENSDARG00000060675,Core matrisome,ECM Glycoproteins
nid2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-030827-2,Core matrisome,ECM Glycoproteins
E7F6D3,Core matrisome,ECM Glycoproteins
X1WE42,Core matrisome,ECM Glycoproteins
X1WFV5,Core matrisome,ECM Glycoproteins
X1WC52,Core matrisome,ECM Glycoproteins
X1WGQ8,Core matrisome,ECM Glycoproteins
X1WGD8,Core matrisome,ECM Glycoproteins
X1WBC5,Core matrisome,ECM Glycoproteins
X1WDU8,Core matrisome,ECM Glycoproteins
ENSDARG00000075707,Core matrisome,ECM Glycoproteins
nid2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-040724-143,Core matrisome,ECM Glycoproteins
Q5RI93,Core matrisome,ECM Glycoproteins
F1Q9A6,Core matrisome,ECM Glycoproteins
Q1LUH0,Core matrisome,ECM Glycoproteins
R4GER5,Core matrisome,ECM Glycoproteins
Q1LUG9,Core matrisome,ECM Glycoproteins
ENSDARG00000009471,Core matrisome,ECM Glycoproteins
ENSDARG00000109283,Core matrisome,ECM Glycoproteins
npnt,Core matrisome,ECM Glycoproteins
ZDB-GENE-090312-201,Core matrisome,ECM Glycoproteins
A0A0R4IGU5,Core matrisome,ECM Glycoproteins
B8A5G4,Core matrisome,ECM Glycoproteins
H2DL87,Core matrisome,ECM Glycoproteins
B8A5G5,Core matrisome,ECM Glycoproteins
H2DL88,Core matrisome,ECM Glycoproteins
ENSDARG00000018721,Core matrisome,ECM Glycoproteins
ntn1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-990415-169,Core matrisome,ECM Glycoproteins
A0A0R4IN40,Core matrisome,ECM Glycoproteins
O13128,Core matrisome,ECM Glycoproteins
O42140,Core matrisome,ECM Glycoproteins
A0A0B5JPZ7,Core matrisome,ECM Glycoproteins
Q29RD2,Core matrisome,ECM Glycoproteins
ENSDARG00000105112,Core matrisome,ECM Glycoproteins
ENSDARG00000111684,Core matrisome,ECM Glycoproteins
ntn1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-990415-168,Core matrisome,ECM Glycoproteins
O42203,Core matrisome,ECM Glycoproteins
B0CM04,Core matrisome,ECM Glycoproteins
B3DJ84,Core matrisome,ECM Glycoproteins
A0A0B5JK74,Core matrisome,ECM Glycoproteins
F1QUK5,Core matrisome,ECM Glycoproteins
ENSDARG00000022531,Core matrisome,ECM Glycoproteins
ntn4,Core matrisome,ECM Glycoproteins
ZDB-GENE-050310-1,Core matrisome,ECM Glycoproteins
A0A0R4IRG7,Core matrisome,ECM Glycoproteins
A0A0B5JSB7,Core matrisome,ECM Glycoproteins
A0A0R4IFE9,Core matrisome,ECM Glycoproteins
Q32SK8,Core matrisome,ECM Glycoproteins
A0A0R4IHS1,Core matrisome,ECM Glycoproteins
B3DJR9,Core matrisome,ECM Glycoproteins
ENSDARG00000102066,Core matrisome,ECM Glycoproteins
ENSDARG00000109998,Core matrisome,ECM Glycoproteins
ntn5,Core matrisome,ECM Glycoproteins
ZDB-GENE-130530-593,Core matrisome,ECM Glycoproteins
E7F9C0,Core matrisome,ECM Glycoproteins
ENSDARG00000036422,Core matrisome,ECM Glycoproteins
ntng1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-091118-13,Core matrisome,ECM Glycoproteins
F1QQK8,Core matrisome,ECM Glycoproteins
F1R4Y3,Core matrisome,ECM Glycoproteins
ENSDARG00000014973,Core matrisome,ECM Glycoproteins
ntng1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-070912-250,Core matrisome,ECM Glycoproteins
ntng2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-081105-186,Core matrisome,ECM Glycoproteins
F1R638,Core matrisome,ECM Glycoproteins
F1QB17,Core matrisome,ECM Glycoproteins
B0UX66,Core matrisome,ECM Glycoproteins
ENSDARG00000077367,Core matrisome,ECM Glycoproteins
ntng2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-110502-1,Core matrisome,ECM Glycoproteins
I3IT80,Core matrisome,ECM Glycoproteins
ENSDARG00000087100,Core matrisome,ECM Glycoproteins
oit3,Core matrisome,ECM Glycoproteins
ZDB-GENE-130530-907,Core matrisome,ECM Glycoproteins
A0A0R4IWX7,Core matrisome,ECM Glycoproteins
E7F465,Core matrisome,ECM Glycoproteins
ENSDARG00000087227,Core matrisome,ECM Glycoproteins
otog,Core matrisome,ECM Glycoproteins
ZDB-GENE-120228-1,Core matrisome,ECM Glycoproteins
F1Q7R5,Core matrisome,ECM Glycoproteins
ENSDARG00000068460,Core matrisome,ECM Glycoproteins
otol1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-050707-1,Core matrisome,ECM Glycoproteins
A5PN28,Core matrisome,ECM Glycoproteins
ENSDARG00000001771,Core matrisome,ECM Glycoproteins
otol1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-080416-3,Core matrisome,ECM Glycoproteins
E7FAJ7,Core matrisome,ECM Glycoproteins
ENSDARG00000058960,Core matrisome,ECM Glycoproteins
paplna,Core matrisome,ECM Glycoproteins
ZDB-GENE-070815-4,Core matrisome,ECM Glycoproteins
X1WDH5,Core matrisome,ECM Glycoproteins
E7F419,Core matrisome,ECM Glycoproteins
X1WHI6,Core matrisome,ECM Glycoproteins
ENSDARG00000027867,Core matrisome,ECM Glycoproteins
paplnb,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-6023,Core matrisome,ECM Glycoproteins
Q5SP98,Core matrisome,ECM Glycoproteins
F1QRA8,Core matrisome,ECM Glycoproteins
Q503V4,Core matrisome,ECM Glycoproteins
ENSDARG00000042186,Core matrisome,ECM Glycoproteins
pcolce2a,Core matrisome,ECM Glycoproteins
ZDB-GENE-070705-25,Core matrisome,ECM Glycoproteins
X1WD58,Core matrisome,ECM Glycoproteins
F1RAB9,Core matrisome,ECM Glycoproteins
ENSDARG00000008450,Core matrisome,ECM Glycoproteins
pcolce2b,Core matrisome,ECM Glycoproteins
ZDB-GENE-040426-1177,Core matrisome,ECM Glycoproteins
F1R774,Core matrisome,ECM Glycoproteins
Q7SY25,Core matrisome,ECM Glycoproteins
ENSDARG00000055575,Core matrisome,ECM Glycoproteins
pcolcea,Core matrisome,ECM Glycoproteins
ZDB-GENE-041014-370,Core matrisome,ECM Glycoproteins
Q7SZZ3,Core matrisome,ECM Glycoproteins
F1QUX0,Core matrisome,ECM Glycoproteins
Q1ECX8,Core matrisome,ECM Glycoproteins
Q501Y5,Core matrisome,ECM Glycoproteins
ENSDARG00000056913,Core matrisome,ECM Glycoproteins
pcolceb,Core matrisome,ECM Glycoproteins
ZDB-GENE-080722-44,Core matrisome,ECM Glycoproteins
B3DJG2,Core matrisome,ECM Glycoproteins
ENSDARG00000052057,Core matrisome,ECM Glycoproteins
postna,Core matrisome,ECM Glycoproteins
ZDB-GENE-091113-23,Core matrisome,ECM Glycoproteins
E9QIF5,Core matrisome,ECM Glycoproteins
E7F5I3,Core matrisome,ECM Glycoproteins
F1QM50,Core matrisome,ECM Glycoproteins
ENSDARG00000043806,Core matrisome,ECM Glycoproteins
postnb,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-9120,Core matrisome,ECM Glycoproteins
A0A0R4INY2,Core matrisome,ECM Glycoproteins
A0A0R4IRR6,Core matrisome,ECM Glycoproteins
A0A0R4IE42,Core matrisome,ECM Glycoproteins
A0JMK0,Core matrisome,ECM Glycoproteins
A0A0R4IPF4,Core matrisome,ECM Glycoproteins
A0A0J9YJH5,Core matrisome,ECM Glycoproteins
A0A0R4IS83,Core matrisome,ECM Glycoproteins
Q75U66,Core matrisome,ECM Glycoproteins
ENSDARG00000104267,Core matrisome,ECM Glycoproteins
pxdn,Core matrisome,ECM Glycoproteins
ZDB-GENE-140415-2,Core matrisome,ECM Glycoproteins
A0A0G2KHM6,Core matrisome,ECM Glycoproteins
ENSDARG00000098733,Core matrisome,ECM Glycoproteins
reln,Core matrisome,ECM Glycoproteins
ZDB-GENE-020822-1,Core matrisome,ECM Glycoproteins
G1BJ50,Core matrisome,ECM Glycoproteins
Q8AXK7,Core matrisome,ECM Glycoproteins
ENSDARG00000098969,Core matrisome,ECM Glycoproteins
relnl,Core matrisome,ECM Glycoproteins
ZDB-GENE-040427-1,Core matrisome,ECM Glycoproteins
Q8AYT0,Core matrisome,ECM Glycoproteins
rspo1,Core matrisome,ECM Glycoproteins
ZDB-GENE-040718-44,Core matrisome,ECM Glycoproteins
A8KBP5,Core matrisome,ECM Glycoproteins
Q6DHR0,Core matrisome,ECM Glycoproteins
M5AP50,Core matrisome,ECM Glycoproteins
ENSDARG00000104340,Core matrisome,ECM Glycoproteins
ENSDARG00000111655,Core matrisome,ECM Glycoproteins
rspo2,Core matrisome,ECM Glycoproteins
ZDB-GENE-060503-667,Core matrisome,ECM Glycoproteins
F1QG95,Core matrisome,ECM Glycoproteins
ENSDARG00000079570,Core matrisome,ECM Glycoproteins
ENSDARG00000113124,Core matrisome,ECM Glycoproteins
rspo3,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-9814,Core matrisome,ECM Glycoproteins
M5AN53,Core matrisome,ECM Glycoproteins
Q5R328,Core matrisome,ECM Glycoproteins
F1R6D4,Core matrisome,ECM Glycoproteins
ENSDARG00000070081,Core matrisome,ECM Glycoproteins
rspo4,Core matrisome,ECM Glycoproteins
ZDB-GENE-110103-2,Core matrisome,ECM Glycoproteins
F8W4P8,Core matrisome,ECM Glycoproteins
M5AN99,Core matrisome,ECM Glycoproteins
ENSDARG00000038593,Core matrisome,ECM Glycoproteins
sbspon,Core matrisome,ECM Glycoproteins
A0A0G2KRV3,Core matrisome,ECM Glycoproteins
ENSDARG00000104507,Core matrisome,ECM Glycoproteins
ENSDARG00000110160,Core matrisome,ECM Glycoproteins
ENSDARG00000110354,Core matrisome,ECM Glycoproteins
si:dkey-266m15.6,Core matrisome,ECM Glycoproteins
ZDB-GENE-070705-443,Core matrisome,ECM Glycoproteins
F1R489,Core matrisome,ECM Glycoproteins
F1Q752,Core matrisome,ECM Glycoproteins
A5WVI8,Core matrisome,ECM Glycoproteins
F1R5R6,Core matrisome,ECM Glycoproteins
ENSDARG00000078508,Core matrisome,ECM Glycoproteins
slit1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-030722-3,Core matrisome,ECM Glycoproteins
B3DJM7,Core matrisome,ECM Glycoproteins
B8A498,Core matrisome,ECM Glycoproteins
Q3S2J2,Core matrisome,ECM Glycoproteins
ENSDARG00000044954,Core matrisome,ECM Glycoproteins
slit1b,Core matrisome,ECM Glycoproteins
ZDB-GENE-030722-4,Core matrisome,ECM Glycoproteins
A0A0R4IU60,Core matrisome,ECM Glycoproteins
B0CM06,Core matrisome,ECM Glycoproteins
B3DJQ5,Core matrisome,ECM Glycoproteins
A0A0R4IAZ7,Core matrisome,ECM Glycoproteins
A0A0R4IFC7,Core matrisome,ECM Glycoproteins
Q3Y6S4,Core matrisome,ECM Glycoproteins
ENSDARG00000099446,Core matrisome,ECM Glycoproteins
slit2,Core matrisome,ECM Glycoproteins
ZDB-GENE-010306-3,Core matrisome,ECM Glycoproteins
F1QQE4,Core matrisome,ECM Glycoproteins
Q9DE36,Core matrisome,ECM Glycoproteins
A0A0R4IFT2,Core matrisome,ECM Glycoproteins
ENSDARG00000004246,Core matrisome,ECM Glycoproteins
slit3,Core matrisome,ECM Glycoproteins
ZDB-GENE-010306-4,Core matrisome,ECM Glycoproteins
Q567L5,Core matrisome,ECM Glycoproteins
A4QNR7,Core matrisome,ECM Glycoproteins
Q9DE37,Core matrisome,ECM Glycoproteins
F1RCV3,Core matrisome,ECM Glycoproteins
F1QIA2,Core matrisome,ECM Glycoproteins
ENSDARG00000034268,Core matrisome,ECM Glycoproteins
ENSDARG00000115194,Core matrisome,ECM Glycoproteins
ENSDARG00000111488,Core matrisome,ECM Glycoproteins
smoc1,Core matrisome,ECM Glycoproteins
ZDB-GENE-110310-7,Core matrisome,ECM Glycoproteins
E7EDQ9,Core matrisome,ECM Glycoproteins
E7FH22,Core matrisome,ECM Glycoproteins
ENSDARG00000088255,Core matrisome,ECM Glycoproteins
smoc2,Core matrisome,ECM Glycoproteins
ZDB-GENE-021031-5,Core matrisome,ECM Glycoproteins
G9LQV9,Core matrisome,ECM Glycoproteins
A0A0R4IDK4,Core matrisome,ECM Glycoproteins
E7FET3,Core matrisome,ECM Glycoproteins
Q567B8,Core matrisome,ECM Glycoproteins
ENSDARG00000054766,Core matrisome,ECM Glycoproteins
ENSDARG00000088157,Core matrisome,ECM Glycoproteins
sned1,Core matrisome,ECM Glycoproteins
ZDB-GENE-100913-1,Core matrisome,ECM Glycoproteins
E7F2S5,Core matrisome,ECM Glycoproteins
ENSDARG00000044433,Core matrisome,ECM Glycoproteins
sparc,Core matrisome,ECM Glycoproteins
ZDB-GENE-030131-9,Core matrisome,ECM Glycoproteins
E9QCC2,Core matrisome,ECM Glycoproteins
E9QJC0,Core matrisome,ECM Glycoproteins
E9QJA9,Core matrisome,ECM Glycoproteins
A0A0B5JPZ8,Core matrisome,ECM Glycoproteins
Q6PVV8,Core matrisome,ECM Glycoproteins
Q6IQH0,Core matrisome,ECM Glycoproteins
ENSDARG00000019353,Core matrisome,ECM Glycoproteins
sparcl1,Core matrisome,ECM Glycoproteins
ZDB-GENE-060130-6,Core matrisome,ECM Glycoproteins
Q6PVV6,Core matrisome,ECM Glycoproteins
B3DJ32,Core matrisome,ECM Glycoproteins
A0A0R4IIF9,Core matrisome,ECM Glycoproteins
A0A0R4IU92,Core matrisome,ECM Glycoproteins
ENSDARG00000074989,Core matrisome,ECM Glycoproteins
spon1a,Core matrisome,ECM Glycoproteins
ZDB-GENE-000427-9,Core matrisome,ECM Glycoproteins
A0A0B5JSE7,Core matrisome,ECM Glycoproteins
O42113,Core matrisome,ECM Glycoproteins
