gene,category,family
Cpr78Cb,Drosophila Matrisome Genes,Apical Matrix
FBgn0037068,Drosophila Matrisome Genes,Apical Matrix
Q9VP55,Drosophila Matrisome Genes,Apical Matrix
Cpr78Cc,Drosophila Matrisome Genes,Apical Matrix
FBgn0037069,Drosophila Matrisome Genes,Apical Matrix
Q9VP53,Drosophila Matrisome Genes,Apical Matrix
Cpr78E,Drosophila Matrisome Genes,Apical Matrix
FBgn0037114,Drosophila Matrisome Genes,Apical Matrix
Q9VP00,Drosophila Matrisome Genes,Apical Matrix
Cpr92A,Drosophila Matrisome Genes,Apical Matrix
FBgn0038714,Drosophila Matrisome Genes,Apical Matrix
Q4V480,Drosophila Matrisome Genes,Apical Matrix
Edg78E,Drosophila Matrisome Genes,Apical Matrix
FBgn0000551,Drosophila Matrisome Genes,Apical Matrix
P27779;X2JGZ5,Drosophila Matrisome Genes,Apical Matrix
Edg84A,Drosophila Matrisome Genes,Apical Matrix
FBgn0000552,Drosophila Matrisome Genes,Apical Matrix
P27780,Drosophila Matrisome Genes,Apical Matrix
Lcp1,Drosophila Matrisome Genes,Apical Matrix
FBgn0002531,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KF10;P02839,Drosophila Matrisome Genes,Apical Matrix
Lcp2,Drosophila Matrisome Genes,Apical Matrix
FBgn0002533,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KEG7;P07187,Drosophila Matrisome Genes,Apical Matrix
Lcp3,Drosophila Matrisome Genes,Apical Matrix
FBgn0002534,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KEF3;P07188,Drosophila Matrisome Genes,Apical Matrix
Lcp4,Drosophila Matrisome Genes,Apical Matrix
FBgn0002535,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KEM6;P07189,Drosophila Matrisome Genes,Apical Matrix
Lcp65Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0020645,Drosophila Matrisome Genes,Apical Matrix
P91940,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ac,Drosophila Matrisome Genes,Apical Matrix
FBgn0020642,Drosophila Matrisome Genes,Apical Matrix
P92181,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ad,Drosophila Matrisome Genes,Apical Matrix
FBgn0020641,Drosophila Matrisome Genes,Apical Matrix
P91939;Q8IGZ8,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ae,Drosophila Matrisome Genes,Apical Matrix
FBgn0020640,Drosophila Matrisome Genes,Apical Matrix
P91942,Drosophila Matrisome Genes,Apical Matrix
Lcp65Af,Drosophila Matrisome Genes,Apical Matrix
FBgn0020639,Drosophila Matrisome Genes,Apical Matrix
P92194,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ag1,Drosophila Matrisome Genes,Apical Matrix
FBgn0020638,Drosophila Matrisome Genes,Apical Matrix
C0HL64,Drosophila Matrisome Genes,Apical Matrix
FBgn0020637,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ag2,Drosophila Matrisome Genes,Apical Matrix
FBgn0020637,Drosophila Matrisome Genes,Apical Matrix
C0HL65;Q8IGZ1,Drosophila Matrisome Genes,Apical Matrix
FBgn0020638,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ag3,Drosophila Matrisome Genes,Apical Matrix
FBgn0086611,Drosophila Matrisome Genes,Apical Matrix
Q9I7Q6,Drosophila Matrisome Genes,Apical Matrix
Lcp9,Drosophila Matrisome Genes,Apical Matrix
FBgn0025578,Drosophila Matrisome Genes,Apical Matrix
P82384,Drosophila Matrisome Genes,Apical Matrix
Pcp,Drosophila Matrisome Genes,Apical Matrix
FBgn0003046,Drosophila Matrisome Genes,Apical Matrix
P14484,Drosophila Matrisome Genes,Apical Matrix
resilin,Drosophila Matrisome Genes,Apical Matrix
FBgn0034157,Drosophila Matrisome Genes,Apical Matrix
Q9V7U0,Drosophila Matrisome Genes,Apical Matrix
CG42367,Drosophila Matrisome Genes,Apical Matrix
FBgn0259713,Drosophila Matrisome Genes,Apical Matrix
R9PY51,Drosophila Matrisome Genes,Apical Matrix
Crys,Drosophila Matrisome Genes,Apical Matrix
FBgn0005664,Drosophila Matrisome Genes,Apical Matrix
O96967;Q9VKE2,Drosophila Matrisome Genes,Apical Matrix
BP1001,Drosophila Matrisome Genes,Apical Matrix
FBgn0053258,Drosophila Matrisome Genes,Apical Matrix
Q2PDZ1,Drosophila Matrisome Genes,Apical Matrix
CG10140,Drosophila Matrisome Genes,Apical Matrix
FBgn0036363,Drosophila Matrisome Genes,Apical Matrix
Q9VU74,Drosophila Matrisome Genes,Apical Matrix
CG10154,Drosophila Matrisome Genes,Apical Matrix
FBgn0036361,Drosophila Matrisome Genes,Apical Matrix
Q8SX42;Q9VU72,Drosophila Matrisome Genes,Apical Matrix
CG10725,Drosophila Matrisome Genes,Apical Matrix
FBgn0036362,Drosophila Matrisome Genes,Apical Matrix
Q6AWL7;Q8IQJ4;Q8SY30,Drosophila Matrisome Genes,Apical Matrix
CG11570,Drosophila Matrisome Genes,Apical Matrix
FBgn0036230,Drosophila Matrisome Genes,Apical Matrix
Q9VTR5,Drosophila Matrisome Genes,Apical Matrix
CG12009,Drosophila Matrisome Genes,Apical Matrix
FBgn0035430,Drosophila Matrisome Genes,Apical Matrix
M9NDG5;Q9VZR6,Drosophila Matrisome Genes,Apical Matrix
CG13075,Drosophila Matrisome Genes,Apical Matrix
FBgn0036563,Drosophila Matrisome Genes,Apical Matrix
Q9VUX8,Drosophila Matrisome Genes,Apical Matrix
CG13308,Drosophila Matrisome Genes,Apical Matrix
FBgn0035932,Drosophila Matrisome Genes,Apical Matrix
Q2XY80;Q9VSQ6,Drosophila Matrisome Genes,Apical Matrix
CG13309,Drosophila Matrisome Genes,Apical Matrix
FBgn0035933,Drosophila Matrisome Genes,Apical Matrix
Q4V5S4;Q4V5Y8;Q9VSQ7,Drosophila Matrisome Genes,Apical Matrix
CG13312,Drosophila Matrisome Genes,Apical Matrix
FBgn0035931,Drosophila Matrisome Genes,Apical Matrix
Q9VSQ5,Drosophila Matrisome Genes,Apical Matrix
CG13643,Drosophila Matrisome Genes,Apical Matrix
FBgn0040601,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KHG9;A0A0B4KI11;Q9VC14,Drosophila Matrisome Genes,Apical Matrix
CG13675,Drosophila Matrisome Genes,Apical Matrix
FBgn0035845,Drosophila Matrisome Genes,Apical Matrix
M9PEI0;Q9VSE5,Drosophila Matrisome Genes,Apical Matrix
CG13676,Drosophila Matrisome Genes,Apical Matrix
FBgn0035844,Drosophila Matrisome Genes,Apical Matrix
M9PEQ6;Q8SX53;Q9VSE3,Drosophila Matrisome Genes,Apical Matrix
CG13806,Drosophila Matrisome Genes,Apical Matrix
FBgn0035325,Drosophila Matrisome Genes,Apical Matrix
Q8SXL5,Drosophila Matrisome Genes,Apical Matrix
CG13837,Drosophila Matrisome Genes,Apical Matrix
FBgn0039042,Drosophila Matrisome Genes,Apical Matrix
Q9VCS0,Drosophila Matrisome Genes,Apical Matrix
CG14125,Drosophila Matrisome Genes,Apical Matrix
FBgn0036232,Drosophila Matrisome Genes,Apical Matrix
M9PFC1;Q9VTR7,Drosophila Matrisome Genes,Apical Matrix
CG14244,Drosophila Matrisome Genes,Apical Matrix
FBgn0040607,Drosophila Matrisome Genes,Apical Matrix
Q9VBC3,Drosophila Matrisome Genes,Apical Matrix
CG14245,Drosophila Matrisome Genes,Apical Matrix
FBgn0039452,Drosophila Matrisome Genes,Apical Matrix
Q9VBC2,Drosophila Matrisome Genes,Apical Matrix
CG14247,Drosophila Matrisome Genes,Apical Matrix
FBgn0039454,Drosophila Matrisome Genes,Apical Matrix
Q4V5R2,Drosophila Matrisome Genes,Apical Matrix
CG14300,Drosophila Matrisome Genes,Apical Matrix
FBgn0038643,Drosophila Matrisome Genes,Apical Matrix
Q59DW1,Drosophila Matrisome Genes,Apical Matrix
CG14301,Drosophila Matrisome Genes,Apical Matrix
FBgn0038632,Drosophila Matrisome Genes,Apical Matrix
Q9VE56,Drosophila Matrisome Genes,Apical Matrix
CG14304,Drosophila Matrisome Genes,Apical Matrix
FBgn0038629,Drosophila Matrisome Genes,Apical Matrix
D0IQF4;Q9VE59,Drosophila Matrisome Genes,Apical Matrix
CG14607,Drosophila Matrisome Genes,Apical Matrix
FBgn0037488,Drosophila Matrisome Genes,Apical Matrix
Q9VI81,Drosophila Matrisome Genes,Apical Matrix
CG14645,Drosophila Matrisome Genes,Apical Matrix
FBgn0040687,Drosophila Matrisome Genes,Apical Matrix
Q9VN06,Drosophila Matrisome Genes,Apical Matrix
CG14880,Drosophila Matrisome Genes,Apical Matrix
FBgn0038422,Drosophila Matrisome Genes,Apical Matrix
Q9VEW1,Drosophila Matrisome Genes,Apical Matrix
CG14957,Drosophila Matrisome Genes,Apical Matrix
FBgn0035412,Drosophila Matrisome Genes,Apical Matrix
Q9VZT6,Drosophila Matrisome Genes,Apical Matrix
CG17145,Drosophila Matrisome Genes,Apical Matrix
FBgn0036953,Drosophila Matrisome Genes,Apical Matrix
Q8SZ02;Q9VW95,Drosophila Matrisome Genes,Apical Matrix
CG17147,Drosophila Matrisome Genes,Apical Matrix
FBgn0260393,Drosophila Matrisome Genes,Apical Matrix
F3YDE1,Drosophila Matrisome Genes,Apical Matrix
CG17826,Drosophila Matrisome Genes,Apical Matrix
FBgn0036227,Drosophila Matrisome Genes,Apical Matrix
Q9VTR2,Drosophila Matrisome Genes,Apical Matrix
CG31077,Drosophila Matrisome Genes,Apical Matrix
FBgn0051077,Drosophila Matrisome Genes,Apical Matrix
Q8IMQ3,Drosophila Matrisome Genes,Apical Matrix
CG32024,Drosophila Matrisome Genes,Apical Matrix
FBgn0052024,Drosophila Matrisome Genes,Apical Matrix
Q8IQB0,Drosophila Matrisome Genes,Apical Matrix
CG32036,Drosophila Matrisome Genes,Apical Matrix
FBgn0052036,Drosophila Matrisome Genes,Apical Matrix
Q9VT02,Drosophila Matrisome Genes,Apical Matrix
CG32284,Drosophila Matrisome Genes,Apical Matrix
FBgn0052284,Drosophila Matrisome Genes,Apical Matrix
Q8MS92,Drosophila Matrisome Genes,Apical Matrix
CG32302,Drosophila Matrisome Genes,Apical Matrix
FBgn0052302,Drosophila Matrisome Genes,Apical Matrix
Q5U169;Q8SZW2;Q9W030,Drosophila Matrisome Genes,Apical Matrix
CG33263,Drosophila Matrisome Genes,Apical Matrix
FBgn0053263,Drosophila Matrisome Genes,Apical Matrix
Q7KUJ0,Drosophila Matrisome Genes,Apical Matrix
CG3348,Drosophila Matrisome Genes,Apical Matrix
FBgn0040609,Drosophila Matrisome Genes,Apical Matrix
Q9VB45,Drosophila Matrisome Genes,Apical Matrix
CG33985,Drosophila Matrisome Genes,Apical Matrix
FBgn0053985,Drosophila Matrisome Genes,Apical Matrix
Q2PDY7,Drosophila Matrisome Genes,Apical Matrix
CG33986,Drosophila Matrisome Genes,Apical Matrix
FBgn0053986,Drosophila Matrisome Genes,Apical Matrix
Q2PDY8,Drosophila Matrisome Genes,Apical Matrix
CG34220,Drosophila Matrisome Genes,Apical Matrix
FBgn0085249,Drosophila Matrisome Genes,Apical Matrix
A8DY89,Drosophila Matrisome Genes,Apical Matrix
CG34282,Drosophila Matrisome Genes,Apical Matrix
FBgn0085311,Drosophila Matrisome Genes,Apical Matrix
Q9VE43,Drosophila Matrisome Genes,Apical Matrix
CG34324,Drosophila Matrisome Genes,Apical Matrix
FBgn0085353,Drosophila Matrisome Genes,Apical Matrix
Q9VYC9,Drosophila Matrisome Genes,Apical Matrix
CG34426,Drosophila Matrisome Genes,Apical Matrix
FBgn0085455,Drosophila Matrisome Genes,Apical Matrix
A8JNN8,Drosophila Matrisome Genes,Apical Matrix
CG34427,Drosophila Matrisome Genes,Apical Matrix
FBgn0085456,Drosophila Matrisome Genes,Apical Matrix
A8JNN9,Drosophila Matrisome Genes,Apical Matrix
CG42296,Drosophila Matrisome Genes,Apical Matrix
FBgn0259192,Drosophila Matrisome Genes,Apical Matrix
Q9VQ68,Drosophila Matrisome Genes,Apical Matrix
CG42397,Drosophila Matrisome Genes,Apical Matrix
FBgn0259748,Drosophila Matrisome Genes,Apical Matrix
Q6ILC6,Drosophila Matrisome Genes,Apical Matrix
CG42494,Drosophila Matrisome Genes,Apical Matrix
FBgn0260026,Drosophila Matrisome Genes,Apical Matrix
E1JIB5,Drosophila Matrisome Genes,Apical Matrix
CG42525,Drosophila Matrisome Genes,Apical Matrix
FBgn0260430,Drosophila Matrisome Genes,Apical Matrix
E1JIC1;M9PH57,Drosophila Matrisome Genes,Apical Matrix
CG42728,Drosophila Matrisome Genes,Apical Matrix
FBgn0261681,Drosophila Matrisome Genes,Apical Matrix
F3YDE6,Drosophila Matrisome Genes,Apical Matrix
CG42729,Drosophila Matrisome Genes,Apical Matrix
FBgn0261682,Drosophila Matrisome Genes,Apical Matrix
Q2PDY6,Drosophila Matrisome Genes,Apical Matrix
CG43218,Drosophila Matrisome Genes,Apical Matrix
FBgn0262854,Drosophila Matrisome Genes,Apical Matrix
C6SUT0,Drosophila Matrisome Genes,Apical Matrix
CG43294,Drosophila Matrisome Genes,Apical Matrix
FBgn0262986,Drosophila Matrisome Genes,Apical Matrix
M9NE84,Drosophila Matrisome Genes,Apical Matrix
CG43673,Drosophila Matrisome Genes,Apical Matrix
FBgn0263748,Drosophila Matrisome Genes,Apical Matrix
M9PEP7,Drosophila Matrisome Genes,Apical Matrix
CG43896,Drosophila Matrisome Genes,Apical Matrix
FBgn0264488,Drosophila Matrisome Genes,Apical Matrix
M9PF73;Q8SYK2;Q9VTR8,Drosophila Matrisome Genes,Apical Matrix
CG4835,Drosophila Matrisome Genes,Apical Matrix
FBgn0035607,Drosophila Matrisome Genes,Apical Matrix
Q9VRL7,Drosophila Matrisome Genes,Apical Matrix
CG5756,Drosophila Matrisome Genes,Apical Matrix
FBgn0034301,Drosophila Matrisome Genes,Apical Matrix
A1ZB32;Q8SXJ4,Drosophila Matrisome Genes,Apical Matrix
CG5883,Drosophila Matrisome Genes,Apical Matrix
FBgn0036225,Drosophila Matrisome Genes,Apical Matrix
Q8SZ52;Q9VTR0,Drosophila Matrisome Genes,Apical Matrix
CG5897,Drosophila Matrisome Genes,Apical Matrix
FBgn0036220,Drosophila Matrisome Genes,Apical Matrix
E1JHY5,Drosophila Matrisome Genes,Apical Matrix
CG6403,Drosophila Matrisome Genes,Apical Matrix
FBgn0039453,Drosophila Matrisome Genes,Apical Matrix
Q8SZ55;Q9VBC0,Drosophila Matrisome Genes,Apical Matrix
CG6933,Drosophila Matrisome Genes,Apical Matrix
FBgn0036952,Drosophila Matrisome Genes,Apical Matrix
Q8IQV7;Q8MR04;Q9VW94,Drosophila Matrisome Genes,Apical Matrix
CG6996,Drosophila Matrisome Genes,Apical Matrix
FBgn0036950,Drosophila Matrisome Genes,Apical Matrix
Q9VW92,Drosophila Matrisome Genes,Apical Matrix
CG7017,Drosophila Matrisome Genes,Apical Matrix
FBgn0036951,Drosophila Matrisome Genes,Apical Matrix
Q9VW93,Drosophila Matrisome Genes,Apical Matrix
CG7248,Drosophila Matrisome Genes,Apical Matrix
FBgn0036229,Drosophila Matrisome Genes,Apical Matrix
Q8MRG9;Q9VTR4,Drosophila Matrisome Genes,Apical Matrix
CG7252,Drosophila Matrisome Genes,Apical Matrix
FBgn0036226,Drosophila Matrisome Genes,Apical Matrix
Q9VTR1,Drosophila Matrisome Genes,Apical Matrix
CG7290,Drosophila Matrisome Genes,Apical Matrix
FBgn0036949,Drosophila Matrisome Genes,Apical Matrix
Q9VW91,Drosophila Matrisome Genes,Apical Matrix
CG7298,Drosophila Matrisome Genes,Apical Matrix
FBgn0036948,Drosophila Matrisome Genes,Apical Matrix
Q7Z2C7;Q9VW90,Drosophila Matrisome Genes,Apical Matrix
CG7714,Drosophila Matrisome Genes,Apical Matrix
FBgn0038645,Drosophila Matrisome Genes,Apical Matrix
Q9VE40,Drosophila Matrisome Genes,Apical Matrix
CG7715,Drosophila Matrisome Genes,Apical Matrix
FBgn0038646,Drosophila Matrisome Genes,Apical Matrix
Q8SYT0;Q9VE39,Drosophila Matrisome Genes,Apical Matrix
CG8192,Drosophila Matrisome Genes,Apical Matrix
FBgn0034030,Drosophila Matrisome Genes,Apical Matrix
A1ZA23;Q8T0F0,Drosophila Matrisome Genes,Apical Matrix
Cht10,Drosophila Matrisome Genes,Apical Matrix
FBgn0250907,Drosophila Matrisome Genes,Apical Matrix
M9PGH3;Q9W5U2,Drosophila Matrisome Genes,Apical Matrix
Cht4,Drosophila Matrisome Genes,Apical Matrix
FBgn0022700,Drosophila Matrisome Genes,Apical Matrix
O17423;Q9W2M6,Drosophila Matrisome Genes,Apical Matrix
ckd,Drosophila Matrisome Genes,Apical Matrix
FBgn0035427,Drosophila Matrisome Genes,Apical Matrix
Q7KV71;Q8SWZ5,Drosophila Matrisome Genes,Apical Matrix
Hml,Drosophila Matrisome Genes,Apical Matrix
FBgn0029167,Drosophila Matrisome Genes,Apical Matrix
M9PCE5;Q8MS79;Q9U5D0;Q9VU94,Drosophila Matrisome Genes,Apical Matrix
mtg,Drosophila Matrisome Genes,Apical Matrix
FBgn0260386,Drosophila Matrisome Genes,Apical Matrix
A0A0C4DHA4;A0A0C4DHF5;Q0KIA5;Q95U23,Drosophila Matrisome Genes,Apical Matrix
obst-B,Drosophila Matrisome Genes,Apical Matrix
FBgn0027600,Drosophila Matrisome Genes,Apical Matrix
Q9Y156,Drosophila Matrisome Genes,Apical Matrix
obst-E,Drosophila Matrisome Genes,Apical Matrix
FBgn0031737,Drosophila Matrisome Genes,Apical Matrix
Q9VMM6,Drosophila Matrisome Genes,Apical Matrix
obst-F,Drosophila Matrisome Genes,Apical Matrix
FBgn0036947,Drosophila Matrisome Genes,Apical Matrix
Q9VW89,Drosophila Matrisome Genes,Apical Matrix
obst-G,Drosophila Matrisome Genes,Apical Matrix
FBgn0036228,Drosophila Matrisome Genes,Apical Matrix
Q9VTR3,Drosophila Matrisome Genes,Apical Matrix
obst-H,Drosophila Matrisome Genes,Apical Matrix
FBgn0053983,Drosophila Matrisome Genes,Apical Matrix
Q7KUN4,Drosophila Matrisome Genes,Apical Matrix
obst-I,Drosophila Matrisome Genes,Apical Matrix
FBgn0052304,Drosophila Matrisome Genes,Apical Matrix
Q8IRF4,Drosophila Matrisome Genes,Apical Matrix
obst-J,Drosophila Matrisome Genes,Apical Matrix
FBgn0036940,Drosophila Matrisome Genes,Apical Matrix
Q8SZ58;Q9VW81,Drosophila Matrisome Genes,Apical Matrix
Peritrophin-15a,Drosophila Matrisome Genes,Apical Matrix
FBgn0040959,Drosophila Matrisome Genes,Apical Matrix
Q9VLL8,Drosophila Matrisome Genes,Apical Matrix
Peritrophin-15b,Drosophila Matrisome Genes,Apical Matrix
FBgn0040958,Drosophila Matrisome Genes,Apical Matrix
M9PCE2;Q9VLL9,Drosophila Matrisome Genes,Apical Matrix
Peritrophin-A,Drosophila Matrisome Genes,Apical Matrix
FBgn0022770,Drosophila Matrisome Genes,Apical Matrix
E3CTR7;O17452,Drosophila Matrisome Genes,Apical Matrix
teq,Drosophila Matrisome Genes,Apical Matrix
FBgn0023479,Drosophila Matrisome Genes,Apical Matrix
E1JI93;O45029;Q8IQB8;Q8MRY3;Q8T0I5;Q960G6;Q9BI19;Q9U1I2;Q9U1I3;Q9VST9;Q9VSU2,Drosophila Matrisome Genes,Apical Matrix
thw,Drosophila Matrisome Genes,Apical Matrix
FBgn0037487,Drosophila Matrisome Genes,Apical Matrix
Q9VI80,Drosophila Matrisome Genes,Apical Matrix
Cda4,Drosophila Matrisome Genes,Apical Matrix
FBgn0052499,Drosophila Matrisome Genes,Apical Matrix
Q9VR69,Drosophila Matrisome Genes,Apical Matrix
Cda5,Drosophila Matrisome Genes,Apical Matrix
FBgn0051973,Drosophila Matrisome Genes,Apical Matrix
A8DYS5;M9NCL3;M9NCX5;M9NE36;M9NEJ4;Q0E8V4;Q8MQI4;Q9VPI3;Q9VPI4,Drosophila Matrisome Genes,Apical Matrix
ChLD3,Drosophila Matrisome Genes,Apical Matrix
FBgn0032598,Drosophila Matrisome Genes,Apical Matrix
Q9VJI8,Drosophila Matrisome Genes,Apical Matrix
serp,Drosophila Matrisome Genes,Apical Matrix
FBgn0260653,Drosophila Matrisome Genes,Apical Matrix
Q86P23;Q9VW34,Drosophila Matrisome Genes,Apical Matrix
verm,Drosophila Matrisome Genes,Apical Matrix
FBgn0261341,Drosophila Matrisome Genes,Apical Matrix
E1JI40;Q06RG9;Q8IQU1;Q8MSU2;Q9VW31,Drosophila Matrisome Genes,Apical Matrix
Cda9,Drosophila Matrisome Genes,Apical Matrix
FBgn0034197,Drosophila Matrisome Genes,Apical Matrix
A1ZAQ7,Drosophila Matrisome Genes,Apical Matrix
Muc11A,Drosophila Matrisome Genes,Apical Matrix
FBgn0052656,Drosophila Matrisome Genes,Apical Matrix
Q7JXX2;X2JBD0,Drosophila Matrisome Genes,Apical Matrix
Muc18B,Drosophila Matrisome Genes,Apical Matrix
FBgn0031000,Drosophila Matrisome Genes,Apical Matrix
Q9VWK2,Drosophila Matrisome Genes,Apical Matrix
Muc26B,Drosophila Matrisome Genes,Apical Matrix
FBgn0040950,Drosophila Matrisome Genes,Apical Matrix
Q8SYW5;Q9VMG7,Drosophila Matrisome Genes,Apical Matrix
Muc68D,Drosophila Matrisome Genes,Apical Matrix
FBgn0036203,Drosophila Matrisome Genes,Apical Matrix
Q9VTN2,Drosophila Matrisome Genes,Apical Matrix
Muc68E,Drosophila Matrisome Genes,Apical Matrix
FBgn0053265,Drosophila Matrisome Genes,Apical Matrix
Q7KUI0,Drosophila Matrisome Genes,Apical Matrix
Muc96D,Drosophila Matrisome Genes,Apical Matrix
FBgn0051439,Drosophila Matrisome Genes,Apical Matrix
Q8IMS9,Drosophila Matrisome Genes,Apical Matrix
Mur18B,Drosophila Matrisome Genes,Apical Matrix
FBgn0030999,Drosophila Matrisome Genes,Apical Matrix
Q9VWK3,Drosophila Matrisome Genes,Apical Matrix
Mur2B,Drosophila Matrisome Genes,Apical Matrix
FBgn0025390,Drosophila Matrisome Genes,Apical Matrix
M9MS86;O76894,Drosophila Matrisome Genes,Apical Matrix
Mur89F,Drosophila Matrisome Genes,Apical Matrix
FBgn0038492,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KG53;Q9VEL9,Drosophila Matrisome Genes,Apical Matrix
Sgs1,Drosophila Matrisome Genes,Apical Matrix
FBgn0003372,Drosophila Matrisome Genes,Apical Matrix
Q9VR49;Q9Y0E8;Q9Y0E9,Drosophila Matrisome Genes,Apical Matrix
Sgs3,Drosophila Matrisome Genes,Apical Matrix
FBgn0003373,Drosophila Matrisome Genes,Apical Matrix
P02840,Drosophila Matrisome Genes,Apical Matrix
Eig71Ee,Drosophila Matrisome Genes,Apical Matrix
FBgn0004592,Drosophila Matrisome Genes,Apical Matrix
Q27320;Q9VUS8,Drosophila Matrisome Genes,Apical Matrix
ng1,Drosophila Matrisome Genes,Apical Matrix
FBgn0002933,Drosophila Matrisome Genes,Apical Matrix
P23938,Drosophila Matrisome Genes,Apical Matrix
ng2,Drosophila Matrisome Genes,Apical Matrix
FBgn0010294,Drosophila Matrisome Genes,Apical Matrix
P40139,Drosophila Matrisome Genes,Apical Matrix
ng3,Drosophila Matrisome Genes,Apical Matrix
FBgn0010295,Drosophila Matrisome Genes,Apical Matrix
P40140,Drosophila Matrisome Genes,Apical Matrix
ng4,Drosophila Matrisome Genes,Apical Matrix
FBgn0010296,Drosophila Matrisome Genes,Apical Matrix
P40141,Drosophila Matrisome Genes,Apical Matrix
Sgs4,Drosophila Matrisome Genes,Apical Matrix
FBgn0003374,Drosophila Matrisome Genes,Apical Matrix
Q00725,Drosophila Matrisome Genes,Apical Matrix
Sgs5,Drosophila Matrisome Genes,Apical Matrix
FBgn0003375,Drosophila Matrisome Genes,Apical Matrix
P07701,Drosophila Matrisome Genes,Apical Matrix
Sgs5bis,Drosophila Matrisome Genes,Apical Matrix
FBgn0038523,Drosophila Matrisome Genes,Apical Matrix
Q9VEI6,Drosophila Matrisome Genes,Apical Matrix
Sgs8,Drosophila Matrisome Genes,Apical Matrix
FBgn0003378,Drosophila Matrisome Genes,Apical Matrix
P02842,Drosophila Matrisome Genes,Apical Matrix
dpy,Drosophila Matrisome Genes,Apical Matrix
FBgn0053196,Drosophila Matrisome Genes,Apical Matrix
M9NCR4;M9NE82;M9NER8;M9PB30;M9PB31;M9PB32;M9PBZ0;M9PBZ4;M9PC41;M9PC45;M9PC48;M9PCJ6;M9PCJ8;M9PEH5;M9PEI1;M9PEI7;Q8MQX8;Q9U3W7,Drosophila Matrisome Genes,Apical Matrix
dy,Drosophila Matrisome Genes,Apical Matrix
FBgn0004511,Drosophila Matrisome Genes,Apical Matrix
Q9VYU7;Q24328,Drosophila Matrisome Genes,Apical Matrix
dyl,Drosophila Matrisome Genes,Apical Matrix
FBgn0066365,Drosophila Matrisome Genes,Apical Matrix
Q9VZE0;Q960I7,Drosophila Matrisome Genes,Apical Matrix
m,Drosophila Matrisome Genes,Apical Matrix
FBgn0002577,Drosophila Matrisome Genes,Apical Matrix
Q9VYU8,Drosophila Matrisome Genes,Apical Matrix
mey,Drosophila Matrisome Genes,Apical Matrix
FBgn0039851,Drosophila Matrisome Genes,Apical Matrix
Q9V9X1;Q960V7,Drosophila Matrisome Genes,Apical Matrix
neo,Drosophila Matrisome Genes,Apical Matrix
FBgn0039704,Drosophila Matrisome Genes,Apical Matrix
Q9VAG2,Drosophila Matrisome Genes,Apical Matrix
nompA,Drosophila Matrisome Genes,Apical Matrix
FBgn0016047,Drosophila Matrisome Genes,Apical Matrix
A1Z8J4;A1Z8J3;Q9BMD4;Q9BMD5;A0A0B4LF37,Drosophila Matrisome Genes,Apical Matrix
nyo,Drosophila Matrisome Genes,Apical Matrix
FBgn0039852,Drosophila Matrisome Genes,Apical Matrix
Q9V9X0;Q8IGS2,Drosophila Matrisome Genes,Apical Matrix
pio,Drosophila Matrisome Genes,Apical Matrix
FBgn0020521,Drosophila Matrisome Genes,Apical Matrix
Q8IRK0;Q95T91;Q9W143,Drosophila Matrisome Genes,Apical Matrix
tyn,Drosophila Matrisome Genes,Apical Matrix
FBgn0284435,Drosophila Matrisome Genes,Apical Matrix
Q8MS37,Drosophila Matrisome Genes,Apical Matrix
zye,Drosophila Matrisome Genes,Apical Matrix
FBgn0036985,Drosophila Matrisome Genes,Apical Matrix
Q9VPG1,Drosophila Matrisome Genes,Apical Matrix
clos,Drosophila Matrisome Genes,Apical Matrix
FBgn0261016,Drosophila Matrisome Genes,Apical Matrix
A8DQW8,Drosophila Matrisome Genes,Apical Matrix
fs(1)M3,Drosophila Matrisome Genes,Apical Matrix
FBgn0005390,Drosophila Matrisome Genes,Apical Matrix
Q8MP07;Q8T9L4;Q9W451,Drosophila Matrisome Genes,Apical Matrix
fs(1)N,Drosophila Matrisome Genes,Apical Matrix
FBgn0004650,Drosophila Matrisome Genes,Apical Matrix
O76904,Drosophila Matrisome Genes,Apical Matrix
ImpL2,Drosophila Matrisome Genes,Apical Matrix
FBgn0001257,Drosophila Matrisome Genes,Apical Matrix
M9PEL7;Q09024;Q24364;Q24365;Q24366;Q3YMW0,Drosophila Matrisome Genes,Apical Matrix
ndl,Drosophila Matrisome Genes,Apical Matrix
FBgn0002926,Drosophila Matrisome Genes,Apical Matrix
P98159,Drosophila Matrisome Genes,Apical Matrix
pip,Drosophila Matrisome Genes,Apical Matrix
FBgn0003089,Drosophila Matrisome Genes,Apical Matrix
Q86BJ3,Drosophila Matrisome Genes,Apical Matrix
psd,Drosophila Matrisome Genes,Apical Matrix
FBgn0086265,Drosophila Matrisome Genes,Apical Matrix
