# GENERATED -- EC-bridge-confirmed NCBIFAM->GO exactMatch candidates.
# Source of truth: ncbifam2go_candidates.py (NOT hand-reviewed; mapping_justification
# would be semapv:CompositeMatching). The 28-row ncbifam2go.sssom.yaml is the reviewed core.
# Regenerate: uv run python projects/NCBIFam/ncbifam2go_candidates.py
subject_id	predicate_id	object_id	ec	family_type	in_seed	product
NCBIFAM:NF002107	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
NCBIFAM:NF002109	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
NCBIFAM:NF002110	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
NCBIFAM:NF002111	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
NCBIFAM:NF002115	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		imidazoleglycerol-phosphate dehydratase HisB
NCBIFAM:NF002132	skos:exactMatch	GO:0004359	3.5.1.2	equivalog		glutaminase B
NCBIFAM:NF002133	skos:exactMatch	GO:0004359	3.5.1.2	equivalog		glutaminase
NCBIFAM:NF002134	skos:exactMatch	GO:0004359	3.5.1.2	equivalog		glutaminase
NCBIFAM:NF002139	skos:exactMatch	GO:0008855	3.1.11.6	equivalog		exodeoxyribonuclease VII small subunit
NCBIFAM:NF002140	skos:exactMatch	GO:0008855	3.1.11.6	equivalog		exodeoxyribonuclease VII small subunit
NCBIFAM:NF002141	skos:exactMatch	GO:0008855	3.1.11.6	equivalog		exodeoxyribonuclease VII small subunit
NCBIFAM:NF002187	skos:exactMatch	GO:0051745	1.17.7.4	equivalog		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NCBIFAM:NF002188	skos:exactMatch	GO:0051745	1.17.7.4	equivalog		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NCBIFAM:NF002189	skos:exactMatch	GO:0051745	1.17.7.4	equivalog		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NCBIFAM:NF002203	skos:exactMatch	GO:0008740	5.3.1.14	equivalog		L-rhamnose isomerase
NCBIFAM:NF002211	skos:exactMatch	GO:0008534	3.2.2.23	equivalog		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyr
NCBIFAM:NF002223	skos:exactMatch	GO:0004019	6.3.4.4	equivalog		adenylosuccinate synthase
NCBIFAM:NF002288	skos:exactMatch	GO:0004413	2.7.1.39	equivalog		homoserine kinase
NCBIFAM:NF002290	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase subunit PurL
NCBIFAM:NF002295	skos:exactMatch	GO:0004640	5.3.1.24	equivalog		phosphoribosylanthranilate isomerase
NCBIFAM:NF002298	skos:exactMatch	GO:0004640	5.3.1.24	equivalog		phosphoribosylanthranilate isomerase
NCBIFAM:NF002299	skos:exactMatch	GO:0004640	5.3.1.24	equivalog		phosphoribosylanthranilate isomerase
NCBIFAM:NF002306	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD(+) kinase
NCBIFAM:NF002315	skos:exactMatch	GO:0046917	2.4.2.52	equivalog		triphosphoribosyl-dephospho-CoA synthase
NCBIFAM:NF002317	skos:exactMatch	GO:0004427	3.6.1.1	equivalog		inorganic diphosphatase
NCBIFAM:NF002320	skos:exactMatch	GO:0004749	2.7.6.1	subfamily		ribose-phosphate diphosphokinase
NCBIFAM:NF002339	skos:exactMatch	GO:0004619	5.4.2.11	equivalog		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NCBIFAM:NF002340	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase RhlB
NCBIFAM:NF002341	skos:exactMatch	GO:0004057	2.3.2.8	equivalog		arginyltransferase
NCBIFAM:NF002342	skos:exactMatch	GO:0004057	2.3.2.8	equivalog		arginyltransferase
NCBIFAM:NF002343	skos:exactMatch	GO:0004057	2.3.2.8	equivalog		arginyltransferase
NCBIFAM:NF002345	skos:exactMatch	GO:0004057	2.3.2.8	equivalog		arginyltransferase
NCBIFAM:NF002378	skos:exactMatch	GO:0008716	6.3.2.4	subfamily		D-alanine--D-alanine ligase
NCBIFAM:NF002381	skos:exactMatch	GO:0016990	3.5.3.6	subfamily		arginine deiminase
NCBIFAM:NF002463	skos:exactMatch	GO:0030798	2.1.1.144	equivalog		trans-aconitate 2-methyltransferase
NCBIFAM:NF002470	skos:exactMatch	GO:0004585	2.1.3.3	equivalog		ornithine carbamoyltransferase
NCBIFAM:NF002480	skos:exactMatch	GO:0004808	2.1.1.61	equivalog		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransf
NCBIFAM:NF002492	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase IV
NCBIFAM:NF002496	skos:exactMatch	GO:0004799	2.1.1.45	equivalog		thymidylate synthase
NCBIFAM:NF002497	skos:exactMatch	GO:0004799	2.1.1.45	equivalog		thymidylate synthase
NCBIFAM:NF002499	skos:exactMatch	GO:0004799	2.1.1.45	equivalog		thymidylate synthase
NCBIFAM:NF002525	skos:exactMatch	GO:0008716	6.3.2.4	equivalog	yes	D-alanine--D-alanine ligase
NCBIFAM:NF002526	skos:exactMatch	GO:0008716	6.3.2.4	equivalog		D-alanine--D-alanine ligase
NCBIFAM:NF002527	skos:exactMatch	GO:0008716	6.3.2.4	equivalog		D-alanine--D-alanine ligase
NCBIFAM:NF002537	skos:exactMatch	GO:0004604	1.8.4.8	equivalog		phosphoadenylyl-sulfate reductase
NCBIFAM:NF002561	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD kinase
NCBIFAM:NF002604	skos:exactMatch	GO:0043768	4.4.1.21	equivalog		S-ribosylhomocysteine lyase
NCBIFAM:NF002612	skos:exactMatch	GO:0050097	5.4.99.1	equivalog		methylaspartate mutase subunit S
NCBIFAM:NF002618	skos:exactMatch	GO:0004749	2.7.6.1	equivalog		ribose-phosphate diphosphokinase
NCBIFAM:NF002632	skos:exactMatch	GO:0003999	2.4.2.7	equivalog		adenine phosphoribosyltransferase
NCBIFAM:NF002633	skos:exactMatch	GO:0003999	2.4.2.7	equivalog		adenine phosphoribosyltransferase
NCBIFAM:NF002634	skos:exactMatch	GO:0003999	2.4.2.7	equivalog		adenine phosphoribosyltransferase
NCBIFAM:NF002636	skos:exactMatch	GO:0003999	2.4.2.7	equivalog		adenine phosphoribosyltransferase
NCBIFAM:NF002646	skos:exactMatch	GO:0008926	1.1.1.17	equivalog		mannitol-1-phosphate 5-dehydrogenase
NCBIFAM:NF002648	skos:exactMatch	GO:0008926	1.1.1.17	equivalog		mannitol-1-phosphate 5-dehydrogenase
NCBIFAM:NF002652	skos:exactMatch	GO:0008926	1.1.1.17	equivalog		mannitol-1-phosphate 5-dehydrogenase
NCBIFAM:NF002677	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase IV
NCBIFAM:NF002688	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		bifunctional glutamate--cysteine ligase GshA/glutathione synthetase Gs
NCBIFAM:NF002747	skos:exactMatch	GO:0004635	3.5.4.19	equivalog		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diph
NCBIFAM:NF002747	skos:exactMatch	GO:0004636	3.6.1.31	equivalog		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diph
NCBIFAM:NF002751	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase IV
NCBIFAM:NF002772	skos:exactMatch	GO:0008878	2.7.7.27	equivalog		glucose-1-phosphate adenylyltransferase
NCBIFAM:NF002794	skos:exactMatch	GO:0008880	5.3.1.12	equivalog		glucuronate isomerase
NCBIFAM:NF002795	skos:exactMatch	GO:0008733	5.3.1.4	equivalog		L-arabinose isomerase
NCBIFAM:NF002804	skos:exactMatch	GO:0008772	2.7.11.5	equivalog		bifunctional isocitrate dehydrogenase kinase/phosphatase
NCBIFAM:NF002821	skos:exactMatch	GO:0004824	6.1.1.6	equivalog		bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase 
NCBIFAM:NF002823	skos:exactMatch	GO:0008721	4.3.1.18	equivalog		D-serine ammonia-lyase
NCBIFAM:NF002825	skos:exactMatch	GO:0004474	2.3.3.9	equivalog		malate synthase G
NCBIFAM:NF002837	skos:exactMatch	GO:0008773	2.7.7.59	equivalog		[protein-PII] uridylyltransferase
NCBIFAM:NF002841	skos:exactMatch	GO:0004648	2.6.1.52	equivalog		phosphoserine transaminase
NCBIFAM:NF002844	skos:exactMatch	GO:0004749	2.7.6.1	equivalog		ribose-phosphate diphosphokinase
NCBIFAM:NF002853	skos:exactMatch	GO:0004609	4.1.1.65	equivalog		phosphatidylserine decarboxylase
NCBIFAM:NF002868	skos:exactMatch	GO:0003910	6.5.1.1	equivalog		ATP-dependent DNA ligase
NCBIFAM:NF002869	skos:exactMatch	GO:0003810	2.3.2.13	equivalog		protein-glutamine gamma-glutamyltransferase
NCBIFAM:NF002870	skos:exactMatch	GO:0050515	2.7.1.148	equivalog		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
NCBIFAM:NF002877	skos:exactMatch	GO:0004400	2.6.1.9	equivalog		histidinol-phosphate transaminase
NCBIFAM:NF002879	skos:exactMatch	GO:0004140	2.7.1.24	equivalog		dephospho-CoA kinase
NCBIFAM:NF002882	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase IV
NCBIFAM:NF002883	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase IV
NCBIFAM:NF002886	skos:exactMatch	GO:0004366	2.3.1.15	equivalog		glycerol-3-phosphate 1-O-acyltransferase
NCBIFAM:NF002892	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD kinase
NCBIFAM:NF002893	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD(+) kinase
NCBIFAM:NF002895	skos:exactMatch	GO:0008773	2.7.7.59	equivalog		[protein-PII] uridylyltransferase
NCBIFAM:NF002898	skos:exactMatch	GO:0003862	1.1.1.85	equivalog		3-isopropylmalate dehydrogenase
NCBIFAM:NF002901	skos:exactMatch	GO:0004619	5.4.2.11	equivalog		2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB
NCBIFAM:NF002904	skos:exactMatch	GO:0004789	2.5.1.3	equivalog		thiamine phosphate synthase
NCBIFAM:NF002938	skos:exactMatch	GO:0018786	3.8.1.5	equivalog		haloalkane dehalogenase
NCBIFAM:NF002957	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase subunit PurQ
NCBIFAM:NF002966	skos:exactMatch	GO:0008756	6.2.1.26	equivalog		o-succinylbenzoate--CoA ligase
NCBIFAM:NF002970	skos:exactMatch	GO:0008784	5.1.1.1	exception		catabolic alanine racemase DadX
NCBIFAM:NF002976	skos:exactMatch	GO:0050531	3.1.3.70	equivalog		mannosyl-3-phosphoglycerate phosphatase-related protein
NCBIFAM:NF002980	skos:exactMatch	GO:0047241	2.4.1.180	equivalog		lipopolysaccharide N-acetylmannosaminouronosyltransferase
NCBIFAM:NF002983	skos:exactMatch	GO:0120549	3.2.1.196	equivalog		glycogen debranching protein GlgX
NCBIFAM:NF002988	skos:exactMatch	GO:0004765	2.7.1.71	equivalog		shikimate kinase AroL
NCBIFAM:NF002995	skos:exactMatch	GO:0004452	5.3.3.2	equivalog		isopentenyl-diphosphate Delta-isomerase
NCBIFAM:NF002999	skos:exactMatch	GO:0003955	1.6.5.2	equivalog		NAD(P)H:quinone oxidoreductase
NCBIFAM:NF003009	skos:exactMatch	GO:0002953	3.1.3.89	equivalog	yes	5'-deoxynucleotidase
NCBIFAM:NF003029	skos:exactMatch	GO:0019148	4.4.1.15	equivalog		D-cysteine desulfhydrase
NCBIFAM:NF003037	skos:exactMatch	GO:0004816	6.1.1.22	equivalog		asparagine--tRNA ligase
NCBIFAM:NF003038	skos:exactMatch	GO:0004609	4.1.1.65	equivalog		phosphatidylserine decarboxylase
NCBIFAM:NF003154	skos:exactMatch	GO:0008741	2.7.1.16	equivalog		ribulokinase
NCBIFAM:NF003164	skos:exactMatch	GO:0008747	4.1.3.3	equivalog		N-acetylneuraminate lyase
NCBIFAM:NF003168	skos:exactMatch	GO:0036524	3.5.1.124	equivalog		glyoxalase III HchA
NCBIFAM:NF003197	skos:exactMatch	GO:0120536	2.5.1.n9	equivalog		heptaprenylglyceryl phosphate synthase
NCBIFAM:NF003201	skos:exactMatch	GO:0047294	2.5.1.41	equivalog		phosphoglycerol geranylgeranyltransferase
NCBIFAM:NF003202	skos:exactMatch	GO:0047294	2.5.1.41	equivalog		phosphoglycerol geranylgeranyltransferase
NCBIFAM:NF003211	skos:exactMatch	GO:0004820	6.1.1.14	equivalog		glycine--tRNA ligase
NCBIFAM:NF003216	skos:exactMatch	GO:0050515	2.7.1.148	equivalog		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
NCBIFAM:NF003246	skos:exactMatch	GO:0003963	6.5.1.4	equivalog		RNA 3'-terminal phosphate cyclase
NCBIFAM:NF003247	skos:exactMatch	GO:0003963	6.5.1.4	equivalog		RNA 3'-terminal phosphate cyclase
NCBIFAM:NF003296	skos:exactMatch	GO:0004797	2.7.1.21	equivalog		thymidine kinase
NCBIFAM:NF003297	skos:exactMatch	GO:0004797	2.7.1.21	equivalog		thymidine kinase
NCBIFAM:NF003299	skos:exactMatch	GO:0004797	2.7.1.21	equivalog		thymidine kinase
NCBIFAM:NF003300	skos:exactMatch	GO:0004797	2.7.1.21	equivalog		thymidine kinase
NCBIFAM:NF003346	skos:exactMatch	GO:0004375	1.4.4.2	equivalog		aminomethyl-transferring glycine dehydrogenase subunit GcvPB
NCBIFAM:NF003348	skos:exactMatch	GO:0008495	2.5.1.141	equivalog		heme o synthase
NCBIFAM:NF003349	skos:exactMatch	GO:0008495	2.5.1.141	equivalog		heme o synthase
NCBIFAM:NF003384	skos:exactMatch	GO:0043857	2.1.3.9	equivalog		N-acetylornithine carbamoyltransferase
NCBIFAM:NF003406	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD kinase
NCBIFAM:NF003419	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase RhlB
NCBIFAM:NF003424	skos:exactMatch	GO:0003951	2.7.1.23	equivalog		NAD kinase
NCBIFAM:NF003429	skos:exactMatch	GO:0008832	3.1.5.1	equivalog		dGTPase
NCBIFAM:NF003441	skos:exactMatch	GO:0004366	2.3.1.15	equivalog		glycerol-3-phosphate 1-O-acyltransferase PlsB
NCBIFAM:NF003455	skos:exactMatch	GO:0008859	3.1.13.1	equivalog		exoribonuclease II
NCBIFAM:NF003467	skos:exactMatch	GO:0008773	2.7.7.59	equivalog		[protein-PII] uridylyltransferase
NCBIFAM:NF003470	skos:exactMatch	GO:0003920	1.7.1.7	equivalog		GMP reductase
NCBIFAM:NF003472	skos:exactMatch	GO:0004335	2.7.1.6	equivalog		galactokinase
NCBIFAM:NF003509	skos:exactMatch	GO:0019171	4.2.1.59	equivalog		bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP is
NCBIFAM:NF003513	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003514	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003515	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003516	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003517	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003519	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:NF003543	skos:exactMatch	GO:0008676	2.5.1.55	equivalog		3-deoxy-8-phosphooctulonate synthase
NCBIFAM:NF003556	skos:exactMatch	GO:0003871	2.1.1.14	equivalog		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferas
NCBIFAM:NF003557	skos:exactMatch	GO:0004455	1.1.1.86	equivalog		ketol-acid reductoisomerase
NCBIFAM:NF003558	skos:exactMatch	GO:0004413	2.7.1.39	equivalog		homoserine kinase
NCBIFAM:NF003559	skos:exactMatch	GO:0008929	4.2.3.3	equivalog		methylglyoxal synthase
NCBIFAM:NF003573	skos:exactMatch	GO:0004363	6.3.2.3	equivalog		glutathione synthase
NCBIFAM:NF003585	skos:exactMatch	GO:0003957	1.6.1.1	equivalog		Si-specific NAD(P)(+) transhydrogenase
NCBIFAM:NF003588	skos:exactMatch	GO:0004844	3.2.2.27	equivalog		uracil-DNA glycosylase
NCBIFAM:NF003589	skos:exactMatch	GO:0004844	3.2.2.27	equivalog		uracil-DNA glycosylase
NCBIFAM:NF003591	skos:exactMatch	GO:0004844	3.2.2.27	equivalog		uracil-DNA glycosylase
NCBIFAM:NF003592	skos:exactMatch	GO:0004844	3.2.2.27	equivalog		uracil-DNA glycosylase
NCBIFAM:NF003610	skos:exactMatch	GO:0008924	1.1.5.4	equivalog		malate:quinone oxidoreductase
NCBIFAM:NF003623	skos:exactMatch	GO:0033856	2.6.99.2	equivalog		pyridoxine 5'-phosphate synthase
NCBIFAM:NF003624	skos:exactMatch	GO:0033856	2.6.99.2	equivalog		pyridoxine 5'-phosphate synthase
NCBIFAM:NF003625	skos:exactMatch	GO:0033856	2.6.99.2	equivalog		pyridoxine 5'-phosphate synthase
NCBIFAM:NF003626	skos:exactMatch	GO:0033856	2.6.99.2	equivalog		pyridoxine 5'-phosphate synthase
NCBIFAM:NF003657	skos:exactMatch	GO:0008780	2.3.1.129	equivalog		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
NCBIFAM:NF003670	skos:exactMatch	GO:0008878	2.7.7.27	equivalog		glucose-1-phosphate adenylyltransferase
NCBIFAM:NF003672	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase
NCBIFAM:NF003678	skos:exactMatch	GO:0004609	4.1.1.65	equivalog		phosphatidylserine decarboxylase family protein
NCBIFAM:NF003679	skos:exactMatch	GO:0004609	4.1.1.65	equivalog		phosphatidylserine decarboxylase
NCBIFAM:NF003699	skos:exactMatch	GO:0050570	1.1.1.262	equivalog		4-hydroxythreonine-4-phosphate dehydrogenase PdxA
NCBIFAM:NF003705	skos:exactMatch	GO:0004335	2.7.1.6	equivalog		galactokinase
NCBIFAM:NF003718	skos:exactMatch	GO:0004368	1.1.5.3	equivalog		glycerol-3-phosphate dehydrogenase subunit GlpB
NCBIFAM:NF003727	skos:exactMatch	GO:0004109	1.3.3.3	equivalog		oxygen-dependent coproporphyrinogen oxidase
NCBIFAM:NF003763	skos:exactMatch	GO:0008792	4.1.1.19	equivalog		biosynthetic arginine decarboxylase
NCBIFAM:NF003764	skos:exactMatch	GO:0004648	2.6.1.52	equivalog		3-phosphoserine/phosphohydroxythreonine transaminase
NCBIFAM:NF003766	skos:exactMatch	GO:0008973	5.4.2.7	equivalog		phosphopentomutase
NCBIFAM:NF003776	skos:exactMatch	GO:0008899	2.3.1.46	equivalog		homoserine O-succinyltransferase MetA
NCBIFAM:NF003779	skos:exactMatch	GO:0004055	6.3.4.5	equivalog		argininosuccinate synthase
NCBIFAM:NF003781	skos:exactMatch	GO:0008239	3.4.14.11	equivalog		Xaa-Pro dipeptidyl-peptidase
NCBIFAM:NF003783	skos:exactMatch	GO:0008239	3.4.14.11	equivalog		Xaa-Pro dipeptidyl-peptidase
NCBIFAM:NF003792	skos:exactMatch	GO:0003883	6.3.4.2	equivalog		CTP synthase
NCBIFAM:NF003793	skos:exactMatch	GO:0004107	4.2.3.5	equivalog		chorismate synthase
NCBIFAM:NF003802	skos:exactMatch	GO:0004358	2.3.1.35	equivalog		bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferas
NCBIFAM:NF003808	skos:exactMatch	GO:0008743	1.1.1.103	equivalog		L-threonine 3-dehydrogenase
NCBIFAM:NF003811	skos:exactMatch	GO:0003844	2.4.1.18	equivalog		1,4-alpha-glucan branching protein GlgB
NCBIFAM:NF003820	skos:exactMatch	GO:0016153	4.2.1.49	equivalog		urocanate hydratase
NCBIFAM:NF003877	skos:exactMatch	GO:0004427	3.6.1.1	equivalog		manganese-dependent inorganic pyrophosphatase
NCBIFAM:NF003897	skos:exactMatch	GO:0004619	5.4.2.12	equivalog		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NCBIFAM:NF003919	skos:exactMatch	GO:0008976	2.7.4.1	equivalog		RNA degradosome polyphosphate kinase
NCBIFAM:NF003920	skos:exactMatch	GO:0008976	2.7.4.1	equivalog		RNA degradosome polyphosphate kinase
NCBIFAM:NF003922	skos:exactMatch	GO:0008976	2.7.4.1	equivalog		RNA degradosome polyphosphate kinase
NCBIFAM:NF003926	skos:exactMatch	GO:0008976	2.7.4.1	equivalog		RNA degradosome polyphosphate kinase
NCBIFAM:NF003933	skos:exactMatch	GO:0008661	2.2.1.7	equivalog		1-deoxy-D-xylulose-5-phosphate synthase
NCBIFAM:NF003937	skos:exactMatch	GO:0004401	3.1.3.15	equivalog		bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydr
NCBIFAM:NF003937	skos:exactMatch	GO:0004424	4.2.1.19	equivalog		bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydr
NCBIFAM:NF003938	skos:exactMatch	GO:0030604	1.1.1.267	equivalog		1-deoxy-D-xylulose-5-phosphate reductoisomerase
NCBIFAM:NF003948	skos:exactMatch	GO:0008690	2.7.7.38	equivalog		3-deoxy-manno-octulosonate cytidylyltransferase
NCBIFAM:NF003966	skos:exactMatch	GO:0003920	1.7.1.7	equivalog		GMP reductase
NCBIFAM:NF003971	skos:exactMatch	GO:0008851	4.3.1.7	equivalog		ethanolamine ammonia-lyase subunit EutC
NCBIFAM:NF004005	skos:exactMatch	GO:0004013	3.13.2.1	equivalog		adenosylhomocysteinase
NCBIFAM:NF004018	skos:exactMatch	GO:0004849	2.7.1.48	equivalog	yes	uridine kinase
NCBIFAM:NF004043	skos:exactMatch	GO:0003918	5.6.2.2	equivalog		DNA gyrase subunit A
NCBIFAM:NF004044	skos:exactMatch	GO:0003918	5.6.2.2	subfamily		DNA topoisomerase (ATP-hydrolyzing)
NCBIFAM:NF004046	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase III subunit gamma/tau
NCBIFAM:NF004064	skos:exactMatch	GO:0004126	3.5.4.5	equivalog		cytidine deaminase
NCBIFAM:NF004079	skos:exactMatch	GO:0008782	3.2.2.9	equivalog		5'-methylthioadenosine/adenosylhomocysteine nucleosidase
NCBIFAM:NF004158	skos:exactMatch	GO:0003919	2.7.7.2	equivalog		bifunctional riboflavin kinase/FAD synthetase
NCBIFAM:NF004160	skos:exactMatch	GO:0003919	2.7.7.2	equivalog		bifunctional riboflavin kinase/FAD synthetase
NCBIFAM:NF004162	skos:exactMatch	GO:0003919	2.7.7.2	equivalog		bifunctional riboflavin kinase/FAD synthetase
NCBIFAM:NF004163	skos:exactMatch	GO:0003919	2.7.7.2	equivalog		bifunctional riboflavin kinase/FAD synthetase
NCBIFAM:NF004197	skos:exactMatch	GO:0004316	1.1.1.100	equivalog		3-oxoacyl-ACP reductase FabG
NCBIFAM:NF004198	skos:exactMatch	GO:0004316	1.1.1.100	equivalog		3-oxoacyl-ACP reductase FabG
NCBIFAM:NF004225	skos:exactMatch	GO:0003887	2.7.7.7	subfamily		error-prone DNA polymerase
NCBIFAM:NF004231	skos:exactMatch	GO:0004733	1.4.3.5	subfamily		pyridoxal 5'-phosphate synthase
NCBIFAM:NF004283	skos:exactMatch	GO:0004419	4.1.3.4	subfamily		hydroxymethylglutaryl-CoA lyase
NCBIFAM:NF004309	skos:exactMatch	GO:0004149	2.3.1.61	equivalog		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succi
NCBIFAM:NF004310	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase III subunit delta'
NCBIFAM:NF004316	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase III subunit epsilon
NCBIFAM:NF004331	skos:exactMatch	GO:0004345	1.1.1.49	equivalog		glucose-6-phosphate dehydrogenase
NCBIFAM:NF004344	skos:exactMatch	GO:0003989	6.4.1.2	equivalog		acetyl-CoA carboxylase carboxyltransferase subunit alpha
NCBIFAM:NF004347	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase III subunit chi
NCBIFAM:NF004349	skos:exactMatch	GO:0004832	6.1.1.9	equivalog		valine--tRNA ligase
NCBIFAM:NF004350	skos:exactMatch	GO:0009030	2.7.4.16	equivalog		thiamine-phosphate kinase
NCBIFAM:NF004351	skos:exactMatch	GO:0009030	2.7.4.16	equivalog		thiamine-phosphate kinase
NCBIFAM:NF004384	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		replicative DNA helicase
NCBIFAM:NF004395	skos:exactMatch	GO:0004852	4.2.1.75	equivalog		uroporphyrinogen-III synthase
NCBIFAM:NF004397	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase I
NCBIFAM:NF004398	skos:exactMatch	GO:0008478	2.7.1.35	equivalog		pyridoxal kinase PdxY
NCBIFAM:NF004420	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase II
NCBIFAM:NF004421	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase II
NCBIFAM:NF004422	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase II
NCBIFAM:NF004439	skos:exactMatch	GO:0008137	7.1.1.2	equivalog		NADH-quinone oxidoreductase subunit NuoN
NCBIFAM:NF004440	skos:exactMatch	GO:0008137	7.1.1.2	equivalog		NADH-quinone oxidoreductase subunit NuoN
NCBIFAM:NF004441	skos:exactMatch	GO:0008137	7.1.1.2	equivalog		NADH-quinone oxidoreductase subunit NuoN
NCBIFAM:NF004442	skos:exactMatch	GO:0008137	7.1.1.2	equivalog		NADH-quinone oxidoreductase subunit NuoN
NCBIFAM:NF004469	skos:exactMatch	GO:0043752	2.7.1.156	equivalog		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate gu
