accession	subsection	rank	protrek_score	cosine	text
A0A2R9CAF4	GO_annotation	11	16.0485	0.299734	The GO term for this protein involving molecular function incorporates sulfate:bicarbonate antiporter activity.
A0A2R9CAF4	GO_annotation	12	15.8778	0.296546	The GO term for this protein involving biological process incorporates organic anion transport.
A0A2R9CAF4	GO_annotation	13	15.7506	0.294170	The GO term for this protein involving molecular function incorporates 5'-adenylyl sulfate transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	14	15.6444	0.292186	The GO term for this protein involving biological process incorporates sulfite transport.
A0A2R9CAF4	GO_annotation	15	15.6111	0.291566	The GO term for this protein involving biological process incorporates sulfate import across plasma membrane.
A0A2R9CAF4	GO_annotation	16	15.6078	0.291504	The GO term for this protein involving molecular function incorporates inorganic anion transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	17	15.6018	0.291391	The GO term for this protein involving biological process incorporates 3'-phospho-5'-adenylyl sulfate transmembrane transport.
A0A2R9CAF4	GO_annotation	18	15.5839	0.291056	The GO term for this protein involving biological process incorporates monoatomic anion transmembrane transport.
A0A2R9CAF4	GO_annotation	19	15.4178	0.287955	The GO term for this protein involving molecular function incorporates cysteine transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	20	15.4131	0.287866	The GO term for this protein involving molecular function incorporates polyspecific organic cation:proton antiporter activity.
A0A2R9CAF4	GO_annotation	21	15.3537	0.286758	The GO term for this protein involving molecular function incorporates antimonite secondary active transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	22	15.1868	0.283640	The GO term for this protein involving molecular function incorporates secondary active transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	23	15.1398	0.282762	The GO term for this protein involving molecular function incorporates sulfathiazole transmembrane transporter activity.
A0A2R9CAF4	GO_annotation	24	15.1116	0.282236	The GO term for this protein involving biological process incorporates cysteine transport.
A0A2R9CAF4	GO_annotation	25	15.0718	0.281493	The GO term for this protein involving molecular function incorporates organic anion transmembrane transporter activity.
C6T1A2	GO_annotation	1	17.6067	0.328836	The GO term for this protein involving biological process incorporates negative regulation of gibberellin biosynthetic process.
C6T1A2	GO_annotation	2	17.4337	0.325605	The GO term for this protein involving biological process incorporates response to gibberellin.
C6T1A2	GO_annotation	3	17.2570	0.322304	The GO term for this protein involving biological process incorporates trichome papilla formation.
C6T1A2	GO_annotation	4	17.2013	0.321264	The GO term for this protein involving biological process incorporates response to cytokinin.
C6T1A2	GO_annotation	5	17.1136	0.319627	The GO term for this protein involving biological process incorporates gibberellic acid homeostasis.
C6T1A2	GO_annotation	6	17.0977	0.319329	The GO term for this protein involving biological process incorporates negative regulation of abscisic acid-activated signaling pathway.
C6T1A2	GO_annotation	7	17.0711	0.318834	The GO term for this protein involving biological process incorporates trichome differentiation.
C6T1A2	GO_annotation	8	16.9581	0.316723	The GO term for this protein involving biological process incorporates negative regulation of brassinosteroid biosynthetic process.
C6T1A2	GO_annotation	9	16.9435	0.316451	The GO term for this protein involving biological process incorporates negative regulation of abscisic acid biosynthetic process.
C6T1A2	GO_annotation	10	16.8799	0.315262	The GO term for this protein involving biological process incorporates negative regulation of trichome patterning.
C6T1A2	GO_annotation	11	16.8751	0.315172	The GO term for this protein involving biological process incorporates negative regulation of cytokinin dehydrogenase activity.
C6T1A2	GO_annotation	12	16.8516	0.314732	The GO term for this protein involving biological process incorporates trichome patterning.
C6T1A2	GO_annotation	13	16.7156	0.312193	The GO term for this protein involving biological process incorporates regulation of gibberellin biosynthetic process.
C6T1A2	GO_annotation	14	16.6907	0.311727	The GO term for this protein involving biological process incorporates negative regulation of gibberellic acid mediated signaling pathway.
C6T1A2	GO_annotation	15	16.6498	0.310963	The GO term for this protein involving biological process incorporates negative regulation of cytokinin-activated signaling pathway.
C6T1A2	GO_annotation	16	16.6178	0.310366	The GO term for this protein involving biological process incorporates regulation of gibberellic acid mediated signaling pathway.
C6T1A2	GO_annotation	17	16.5456	0.309018	The GO term for this protein involving biological process incorporates regulation of trichome patterning.
C6T1A2	GO_annotation	18	16.5340	0.308802	The GO term for this protein involving biological process incorporates regulation of abscisic acid biosynthetic process.
C6T1A2	GO_annotation	19	16.4571	0.307366	The GO term for this protein involving biological process incorporates regulation of brassinosteroid biosynthetic process.
C6T1A2	GO_annotation	20	16.3684	0.305709	The GO term for this protein involving biological process incorporates trichome morphogenesis.
C6T1A2	GO_annotation	21	16.1846	0.302276	The GO term for this protein involving biological process incorporates trichoblast differentiation.
C6T1A2	GO_annotation	22	16.0785	0.300293	The GO term for this protein involving biological process incorporates gibberellic acid mediated signaling pathway.
C6T1A2	GO_annotation	23	15.9996	0.298820	The GO term for this protein involving biological process incorporates negative regulation of secondary cell wall biogenesis.
C6T1A2	GO_annotation	24	15.9790	0.298436	The GO term for this protein involving biological process incorporates negative regulation of leaf development.
C6T1A2	GO_annotation	25	15.9629	0.298136	The GO term for this protein involving biological process incorporates regulation of cytokinin-activated signaling pathway.
A0A8B8L1Z3	GO_annotation	1	9.7672	0.182420	The GO term for this protein involving molecular function incorporates zinc chaperone activity.
A0A8B8L1Z3	GO_annotation	2	8.9702	0.167535	The GO term for this protein involving biological process incorporates amyloplast organization.
A0A8B8L1Z3	GO_annotation	3	8.9292	0.166769	The GO term for this protein involving cellular component incorporates junctional membrane complex.
A0A8B8L1Z3	GO_annotation	4	8.7968	0.164295	The GO term for this protein involving biological process incorporates positive regulation of seed maturation.
A0A8B8L1Z3	GO_annotation	5	8.7254	0.162963	The GO term for this protein involving molecular function incorporates zeinoxanthin epsilon hydroxylase activity.
A0A8B8L1Z3	GO_annotation	6	8.6655	0.161844	The GO term for this protein involving biological process incorporates response to water deprivation.
A0A8B8L1Z3	GO_annotation	7	8.6492	0.161540	The GO term for this protein involving biological process incorporates response to abscisic acid.
A0A8B8L1Z3	GO_annotation	8	8.6380	0.161331	The GO term for this protein involving biological process incorporates maintenance of seed dormancy.
A0A8B8L1Z3	GO_annotation	9	8.6183	0.160962	The GO term for this protein involving biological process incorporates protein import into chloroplast thylakoid membrane.
A0A8B8L1Z3	GO_annotation	10	8.6005	0.160629	The GO term for this protein involving biological process incorporates release of seed from dormancy.
A0A8B8L1Z3	GO_annotation	11	8.5478	0.159645	The GO term for this protein involving biological process incorporates seed dormancy process.
A0A8B8L1Z3	GO_annotation	12	8.5272	0.159260	The GO term for this protein involving biological process incorporates positive regulation of response to salt stress.
A0A8B8L1Z3	GO_annotation	13	8.5152	0.159036	The GO term for this protein involving biological process incorporates chloroplast proton-transporting ATP synthase complex assembly.
A0A8B8L1Z3	GO_annotation	14	8.4953	0.158665	The GO term for this protein involving biological process incorporates regulation of response to water deprivation.
A0A8B8L1Z3	GO_annotation	15	8.4840	0.158454	The GO term for this protein involving biological process incorporates regulation of response to salt stress.
A0A8B8L1Z3	GO_annotation	16	8.4749	0.158284	The GO term for this protein involving biological process incorporates negative regulation of response to water deprivation.
A0A8B8L1Z3	GO_annotation	17	8.3541	0.156028	The GO term for this protein involving biological process incorporates response to karrikin.
A0A8B8L1Z3	GO_annotation	18	8.3318	0.155611	The GO term for this protein involving biological process incorporates protein localization to chloroplast.
A0A8B8L1Z3	GO_annotation	19	8.3287	0.155553	The GO term for this protein involving biological process incorporates negative regulation of response to salt stress.
A0A8B8L1Z3	GO_annotation	20	8.3214	0.155416	The GO term for this protein involving biological process incorporates plastid outer membrane organization.
A0A8B8L1Z3	GO_annotation	21	8.2822	0.154685	The GO term for this protein involving molecular function incorporates ubiquitin binding.
A0A8B8L1Z3	GO_annotation	22	8.2753	0.154555	The GO term for this protein involving biological process incorporates gibberellin mediated signaling pathway.
A0A8B8L1Z3	GO_annotation	23	8.2412	0.153918	The GO term for this protein involving molecular function incorporates ATP-dependent H2AZ histone chaperone activity.
