gene	evidence	evidence_class	action
SET1	IMP	experimental	ACCEPT
SET1	IGI	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IDA	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IDA	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IMP	experimental	ACCEPT
SET1	IPI	experimental	ACCEPT
SET1	IPI	experimental	ACCEPT
SET1	IPI	experimental	ACCEPT
SHQ1	IBA	computational	ACCEPT
SHQ1	IBA	computational	KEEP_AS_NON_CORE
SHQ1	IBA	computational	ACCEPT
SHQ1	IBA	computational	MODIFY
SHQ1	IEA	computational	ACCEPT
SHQ1	IEA	computational	ACCEPT
SHQ1	IDA	experimental	KEEP_AS_NON_CORE
SHQ1	IMP	experimental	ACCEPT
SHQ1	IPI	experimental	ACCEPT
SHQ1	IDA	experimental	ACCEPT
SHQ1	IDA	experimental	ACCEPT
SHQ1	IDA	experimental	MODIFY
SHR3	IBA	computational	ACCEPT
SHR3	IBA	computational	ACCEPT
SHR3	IBA	computational	MODIFY
SHR3	IEA	computational	ACCEPT
SHR3	IEA	computational	ACCEPT
SHR3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHR3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHR3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHR3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHR3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHR3	IDA	experimental	ACCEPT
SHR3	IDA	experimental	ACCEPT
SHR3	IGI	experimental	ACCEPT
SHR3	HDA	experimental	ACCEPT
SHR3	HDA	experimental	KEEP_AS_NON_CORE
SHR3	IMP	experimental	ACCEPT
SHR3	IMP	experimental	MODIFY
SHR3	IMP	experimental	MODIFY
SHY1	IBA	computational	ACCEPT
SHY1	IBA	computational	ACCEPT
SHY1	IEA	computational	ACCEPT
SHY1	IEA	computational	MODIFY
SHY1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHY1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SHY1	IDA	experimental	MODIFY
SHY1	HDA	experimental	KEEP_AS_NON_CORE
SHY1	HDA	experimental	ACCEPT
SHY1	HDA	experimental	ACCEPT
SHY1	IDA	experimental	ACCEPT
SHY1	IDA	experimental	ACCEPT
SHY1	IMP	experimental	ACCEPT
SHY1	IMP	experimental	MARK_AS_OVER_ANNOTATED
SHY1	IDA	experimental	ACCEPT
SIR2	IBA	computational	ACCEPT
SIR2	IBA	computational	ACCEPT
SIR2	IBA	computational	KEEP_AS_NON_CORE
SIR2	IBA	computational	ACCEPT
SIR2	IBA	computational	ACCEPT
SIR2	IBA	computational	ACCEPT
SIR2	IBA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	MARK_AS_OVER_ANNOTATED
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	KEEP_AS_NON_CORE
SIR2	IEA	computational	KEEP_AS_NON_CORE
SIR2	IEA	computational	REMOVE
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IEA	computational	ACCEPT
SIR2	IPI	experimental	REMOVE
SIR2	NAS	author	ACCEPT
SIR2	NAS	author	ACCEPT
SIR2	NAS	author	ACCEPT
SIR2	RCA	computational	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IMP	experimental	KEEP_AS_NON_CORE
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IMP	experimental	KEEP_AS_NON_CORE
SIR2	IMP	experimental	REMOVE
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	KEEP_AS_NON_CORE
SIR2	IMP	experimental	ACCEPT
SIR2	IGI	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IMP	experimental	KEEP_AS_NON_CORE
SIR2	IMP	experimental	KEEP_AS_NON_CORE
SIR2	IMP	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IMP	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IGI	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IDA	experimental	ACCEPT
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	IPI	experimental	REMOVE
SIR2	HDA	experimental	ACCEPT
SIR3	IBA	computational	REMOVE
SIR3	IBA	computational	REMOVE
SIR3	IBA	computational	REMOVE
SIR3	IEA	computational	ACCEPT
SIR3	IEA	computational	ACCEPT
SIR3	IEA	computational	ACCEPT
SIR3	IEA	computational	ACCEPT
SIR3	IEA	computational	MODIFY
SIR3	IPI	experimental	KEEP_AS_NON_CORE
SIR3	IPI	experimental	KEEP_AS_NON_CORE
SIR3	IPI	experimental	KEEP_AS_NON_CORE
SIR3	IPI	experimental	KEEP_AS_NON_CORE
SIR3	IPI	experimental	KEEP_AS_NON_CORE
SIR3	IPI	experimental	ACCEPT
SIR3	IPI	experimental	ACCEPT
SIR3	IPI	experimental	ACCEPT
SIR3	NAS	author	ACCEPT
SIR3	EXP	experimental	ACCEPT
SIR3	IDA	experimental	REMOVE
SIR3	IDA	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	HDA	experimental	REMOVE
SIR3	HDA	experimental	REMOVE
SIR3	IMP	experimental	REMOVE
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IGI	experimental	ACCEPT
SIR3	IDA	experimental	ACCEPT
SIR3	IMP	experimental	ACCEPT
SIR3	IMP	experimental	REMOVE
SIR4	IEA	computational	KEEP_AS_NON_CORE
SIR4	IEA	computational	ACCEPT
SIR4	IEA	computational	REMOVE
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SIR4	NAS	author	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IDA	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IDA	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	MARK_AS_OVER_ANNOTATED
SIR4	IMP	experimental	ACCEPT
SIR4	IGI	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IMP	experimental	ACCEPT
SIR4	IDA	experimental	ACCEPT
SIR4	IDA	experimental	ACCEPT
SIR4	IDA	experimental	ACCEPT
SNF5	IEA	computational	ACCEPT
SNF5	IEA	computational	ACCEPT
SNF5	IEA	computational	ACCEPT
SNF5	IEA	computational	ACCEPT
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	IPI	experimental	KEEP_AS_NON_CORE
SNF5	NAS	author	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IPI	experimental	ACCEPT
SNF5	IMP	experimental	ACCEPT
SNF5	IPI	experimental	ACCEPT
SNF5	IDA	experimental	KEEP_AS_NON_CORE
SNF5	IMP	experimental	KEEP_AS_NON_CORE
SNF5	IMP	experimental	KEEP_AS_NON_CORE
SNF5	IDA	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IMP	experimental	ACCEPT
SNF5	IGI	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IDA	experimental	ACCEPT
SNF5	IMP	experimental	ACCEPT
SNF5	IMP	experimental	ACCEPT
SNF5	IGI	experimental	ACCEPT
SNF5	IMP	experimental	ACCEPT
SNF5	IGI	experimental	ACCEPT
SOD2	IBA	computational	ACCEPT
SOD2	IBA	computational	ACCEPT
SOD2	IBA	computational	ACCEPT
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	KEEP_AS_NON_CORE
SOD2	IEA	computational	ACCEPT
SOD2	IEA	computational	KEEP_AS_NON_CORE
SOD2	IEA	computational	ACCEPT
SOD2	HDA	experimental	ACCEPT
SOD2	HDA	experimental	ACCEPT
SOD2	HDA	experimental	ACCEPT
SOD2	HDA	experimental	ACCEPT
SOD2	IDA	experimental	ACCEPT
SOD2	IDA	experimental	ACCEPT
SOD2	IDA	experimental	ACCEPT
SOD2	IDA	experimental	ACCEPT
SOD2	IMP	experimental	ACCEPT
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	REMOVE
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	KEEP_AS_NON_CORE
SPA2	IBA	computational	KEEP_AS_NON_CORE
SPA2	IBA	computational	ACCEPT
SPA2	IBA	computational	ACCEPT
SPA2	IEA	computational	ACCEPT
SPA2	IEA	computational	ACCEPT
SPA2	IEA	computational	ACCEPT
SPA2	IPI	experimental	REMOVE
SPA2	IPI	experimental	REMOVE
SPA2	IPI	experimental	REMOVE
SPA2	IPI	experimental	REMOVE
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	NAS	author	KEEP_AS_NON_CORE
SPA2	NAS	author	ACCEPT
SPA2	NAS	author	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IGI	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	KEEP_AS_NON_CORE
SPA2	IGI	experimental	KEEP_AS_NON_CORE
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	KEEP_AS_NON_CORE
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IGI	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IMP	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPA2	IMP	experimental	KEEP_AS_NON_CORE
SPA2	IMP	experimental	KEEP_AS_NON_CORE
SPA2	IGI	experimental	KEEP_AS_NON_CORE
SPA2	IDA	experimental	ACCEPT
SPA2	IDA	experimental	ACCEPT
SPT16	IBA	computational	ACCEPT
SPT16	IBA	computational	ACCEPT
SPT16	IBA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	KEEP_AS_NON_CORE
SPT16	IEA	computational	ACCEPT
SPT16	IEA	computational	ACCEPT
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	NAS	author	ACCEPT
SPT16	NAS	author	ACCEPT
SPT16	NAS	author	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IGI	experimental	ACCEPT
SPT16	IPI	experimental	ACCEPT
SPT16	IPI	experimental	KEEP_AS_NON_CORE
SPT16	IDA	experimental	ACCEPT
SPT16	IPI	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IDA	experimental	ACCEPT
SPT16	IGI	experimental	ACCEPT
SPT16	IMP	experimental	ACCEPT
SQT1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SQT1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SQT1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SQT1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SQT1	IDA	experimental	MODIFY
SQT1	HDA	experimental	ACCEPT
SQT1	IMP	experimental	ACCEPT
SQT1	IMP	experimental	ACCEPT
SQT1	IDA	experimental	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IBA	computational	ACCEPT
SSA1	IEA	computational	KEEP_AS_NON_CORE
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	KEEP_AS_NON_CORE
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	ACCEPT
SSA1	IEA	computational	KEEP_AS_NON_CORE
SSA1	IEA	computational	MODIFY
SSA1	IEA	computational	ACCEPT
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	IPI	experimental	MODIFY
SSA1	NAS	author	ACCEPT
SSA1	NAS	author	KEEP_AS_NON_CORE
SSA1	NAS	author	KEEP_AS_NON_CORE
SSA1	NAS	author	KEEP_AS_NON_CORE
SSA1	IDA	experimental	ACCEPT
SSA1	IMP	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IGI	experimental	KEEP_AS_NON_CORE
SSA1	HDA	experimental	ACCEPT
SSA1	HDA	experimental	ACCEPT
SSA1	HDA	experimental	ACCEPT
SSA1	HDA	experimental	ACCEPT
SSA1	IMP	experimental	KEEP_AS_NON_CORE
SSA1	IGI	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IMP	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	KEEP_AS_NON_CORE
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	ACCEPT
SSA1	IDA	experimental	MODIFY
SSA1	IDA	experimental	NEW
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IBA	computational	ACCEPT
SSA2	IEA	computational	KEEP_AS_NON_CORE
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	KEEP_AS_NON_CORE
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	ACCEPT
SSA2	IEA	computational	KEEP_AS_NON_CORE
SSA2	IEA	computational	MODIFY
SSA2	IEA	computational	ACCEPT
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	IPI	experimental	MODIFY
SSA2	NAS	author	ACCEPT
SSA2	NAS	author	KEEP_AS_NON_CORE
SSA2	NAS	author	KEEP_AS_NON_CORE
SSA2	NAS	author	KEEP_AS_NON_CORE
SSA2	IDA	experimental	KEEP_AS_NON_CORE
SSA2	IMP	experimental	KEEP_AS_NON_CORE
SSA2	IMP	experimental	KEEP_AS_NON_CORE
SSA2	HDA	experimental	ACCEPT
SSA2	HDA	experimental	ACCEPT
SSA2	IGI	experimental	KEEP_AS_NON_CORE
SSA2	IDA	experimental	KEEP_AS_NON_CORE
SSA2	IMP	experimental	KEEP_AS_NON_CORE
SSA2	ISS	computational	ACCEPT
SSA2	ISS	computational	MODIFY
SSA2	IDA	experimental	ACCEPT
SSA2	IDA	experimental	ACCEPT
SSA2	IDA	experimental	ACCEPT
SSA2	IDA	experimental	ACCEPT
SSA2	IDA	experimental	ACCEPT
SSA2	IDA	experimental	ACCEPT
SSA2	IMP	experimental	ACCEPT
SSA2	IMP	experimental	KEEP_AS_NON_CORE
SSA2	IDA	experimental	ACCEPT
SSA2	IGI	experimental	MODIFY
SSA2	IDA	experimental	NEW
SSA3	IBA	computational	KEEP_AS_NON_CORE
SSA3	IBA	computational	ACCEPT
SSA3	IBA	computational	KEEP_AS_NON_CORE
SSA3	IBA	computational	ACCEPT
SSA3	IBA	computational	ACCEPT
SSA3	IBA	computational	ACCEPT
SSA3	IBA	computational	ACCEPT
SSA3	IBA	computational	ACCEPT
SSA3	IEA	computational	ACCEPT
SSA3	IEA	computational	ACCEPT
SSA3	IEA	computational	ACCEPT
SSA3	IEA	computational	ACCEPT
SSA3	IEA	computational	KEEP_AS_NON_CORE
SSA3	IEA	computational	ACCEPT
SSA3	IEA	computational	MODIFY
SSA3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA3	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA3	IMP	experimental	KEEP_AS_NON_CORE
SSA3	IDA	experimental	ACCEPT
SSA3	IGI	experimental	ACCEPT
SSA3	IMP	experimental	KEEP_AS_NON_CORE
SSA3	IGI	experimental	ACCEPT
SSA3	IGI	experimental	MODIFY
SSA4	IBA	computational	KEEP_AS_NON_CORE
SSA4	IBA	computational	ACCEPT
SSA4	IBA	computational	KEEP_AS_NON_CORE
SSA4	IBA	computational	ACCEPT
SSA4	IBA	computational	ACCEPT
SSA4	IBA	computational	ACCEPT
SSA4	IC	author	NEW
SSA4	IBA	computational	ACCEPT
SSA4	IBA	computational	ACCEPT
SSA4	IEA	computational	ACCEPT
SSA4	IEA	computational	ACCEPT
SSA4	IEA	computational	ACCEPT
SSA4	IEA	computational	ACCEPT
SSA4	IEA	computational	MODIFY
SSA4	IEA	computational	ACCEPT
SSA4	IEA	computational	MODIFY
SSA4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA4	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSA4	IDA	experimental	KEEP_AS_NON_CORE
SSA4	IDA	experimental	ACCEPT
SSA4	IGI	experimental	ACCEPT
SSA4	IMP	experimental	MODIFY
SSA4	IGI	experimental	MODIFY
SSB1	IBA	computational	ACCEPT
SSB1	IBA	computational	KEEP_AS_NON_CORE
SSB1	IBA	computational	ACCEPT
SSB1	IBA	computational	ACCEPT
SSB1	IEA	computational	KEEP_AS_NON_CORE
SSB1	IEA	computational	KEEP_AS_NON_CORE
SSB1	IEA	computational	ACCEPT
SSB1	IEA	computational	KEEP_AS_NON_CORE
SSB1	IEA	computational	ACCEPT
SSB1	IEA	computational	KEEP_AS_NON_CORE
SSB1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB1	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB1	IDA	experimental	ACCEPT
SSB1	IMP	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IMP	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	MODIFY
SSB1	IDA	experimental	KEEP_AS_NON_CORE
SSB1	IDA	experimental	KEEP_AS_NON_CORE
SSB1	HDA	experimental	KEEP_AS_NON_CORE
SSB1	HDA	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	KEEP_AS_NON_CORE
SSB1	IDA	experimental	KEEP_AS_NON_CORE
SSB1	IDA	experimental	KEEP_AS_NON_CORE
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	ACCEPT
SSB1	IDA	experimental	NEW
SSB1	IMP	experimental	KEEP_AS_NON_CORE
SSB2	IBA	computational	KEEP_AS_NON_CORE
SSB2	IBA	computational	KEEP_AS_NON_CORE
SSB2	IBA	computational	REMOVE
SSB2	IBA	computational	ACCEPT
SSB2	IBA	computational	ACCEPT
SSB2	IBA	computational	ACCEPT
SSB2	IBA	computational	ACCEPT
SSB2	IBA	computational	KEEP_AS_NON_CORE
SSB2	IEA	computational	KEEP_AS_NON_CORE
SSB2	IEA	computational	MARK_AS_OVER_ANNOTATED
SSB2	IEA	computational	ACCEPT
SSB2	IEA	computational	KEEP_AS_NON_CORE
SSB2	IEA	computational	KEEP_AS_NON_CORE
SSB2	IEA	computational	MARK_AS_OVER_ANNOTATED
SSB2	IEA	computational	ACCEPT
SSB2	IEA	computational	ACCEPT
SSB2	IEA	computational	MARK_AS_OVER_ANNOTATED
SSB2	IEA	computational	ACCEPT
SSB2	IEA	computational	MODIFY
SSB2	IEA	computational	ACCEPT
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	IPI	experimental	MARK_AS_OVER_ANNOTATED
SSB2	HDA	experimental	KEEP_AS_NON_CORE
SSB2	HDA	experimental	KEEP_AS_NON_CORE
SSB2	HDA	experimental	REMOVE
SSB2	IMP	experimental	ACCEPT
SSB2	IGI	experimental	KEEP_AS_NON_CORE
SSB2	IMP	experimental	ACCEPT
SSB2	IPI	experimental	ACCEPT
SSB2	IGI	experimental	KEEP_AS_NON_CORE
SSB2	IMP	experimental	ACCEPT
SSB2	IDA	experimental	ACCEPT
SSB2	IGI	experimental	ACCEPT
SSB2	IDA	experimental	MODIFY
SSB2	IDA	experimental	ACCEPT
SSQ1	IBA	computational	KEEP_AS_NON_CORE
SSQ1	IBA	computational	ACCEPT
