accession	subsection	rank	protrek_score	cosine	text
P71021	GO_annotation	22	13.8089	0.257905	The GO term for this protein involving cellular component incorporates lateral cortical node.
P71021	GO_annotation	23	13.6948	0.255774	The GO term for this protein involving biological process incorporates regulation of protein localization to cell division site involved in cell separation after cytokinesis.
P71021	GO_annotation	24	13.6940	0.255759	The GO term for this protein involving biological process incorporates secondary cell septum biogenesis.
P71021	GO_annotation	25	13.6257	0.254483	The GO term for this protein involving biological process incorporates septin cytoskeleton organization.
P24073	GO_annotation	1	15.2383	0.284603	The GO term for this protein involving cellular component incorporates bacterial-type flagellum basal body, C ring.
P24073	GO_annotation	2	15.0704	0.281466	The GO term for this protein involving biological process incorporates chemotaxis.
P24073	GO_annotation	3	14.6272	0.273189	The GO term for this protein involving biological process incorporates bacterial-type flagellum-dependent swimming motility.
P24073	GO_annotation	4	14.5948	0.272584	The GO term for this protein involving biological process incorporates regulation of bacterial-type flagellum-dependent cell motility by regulation of motor speed.
P24073	GO_annotation	5	14.3300	0.267638	The GO term for this protein involving biological process incorporates positive aerotaxis.
P24073	GO_annotation	6	14.2579	0.266291	The GO term for this protein involving biological process incorporates regulation of chemotaxis.
P24073	GO_annotation	7	14.0072	0.261609	The GO term for this protein involving biological process incorporates aerotaxis.
P24073	GO_annotation	8	13.7930	0.257608	The GO term for this protein involving cellular component incorporates bacterial-type flagellum rotor complex.
P24073	GO_annotation	9	13.7601	0.256995	The GO term for this protein involving biological process incorporates regulation of bacterial-type flagellum-dependent cell motility.
P24073	GO_annotation	10	13.5511	0.253090	The GO term for this protein involving cellular component incorporates bacterial-type flagellum stator complex.
P24073	GO_annotation	11	12.9633	0.242112	The GO term for this protein involving biological process incorporates chemotaxis to oxidizable substrate.
P24073	GO_annotation	12	12.8944	0.240826	The GO term for this protein involving biological process incorporates bacterial-type flagellum-dependent cell motility.
P24073	GO_annotation	13	12.6922	0.237049	The GO term for this protein involving molecular function incorporates protein-glutamine glutaminase activity.
P24073	GO_annotation	14	12.5425	0.234252	The GO term for this protein involving biological process incorporates bacterial-type flagellum-dependent swarming motility.
P24073	GO_annotation	15	12.4842	0.233165	The GO term for this protein involving cellular component incorporates bacterial-type flagellum basal body.
P24073	GO_annotation	16	12.4283	0.232120	The GO term for this protein involving biological process incorporates protein localization to trailing edge.
P24073	GO_annotation	17	12.0567	0.225180	The GO term for this protein involving cellular component incorporates methyl accepting chemotaxis protein complex.
P24073	GO_annotation	18	12.0155	0.224411	The GO term for this protein involving biological process incorporates regulation of cytolysis.
P24073	GO_annotation	19	12.0115	0.224336	The GO term for this protein involving biological process incorporates polyphosphate-mediated signaling.
P24073	GO_annotation	20	11.9520	0.223225	The GO term for this protein involving biological process incorporates G protein-coupled chemorepellent receptor signaling pathway.
P24073	GO_annotation	21	11.9191	0.222609	The GO term for this protein involving biological process incorporates regulation of DNA-templated transcription initiation.
P24073	GO_annotation	22	11.8798	0.221876	The GO term for this protein involving biological process incorporates cell swimming.
P24073	GO_annotation	23	11.7539	0.219524	The GO term for this protein involving cellular component incorporates sigma factor antagonist complex.
P24073	GO_annotation	24	11.6411	0.217418	The GO term for this protein involving biological process incorporates positive regulation of cell motility.
P24073	GO_annotation	25	11.5253	0.215255	The GO term for this protein involving biological process incorporates bacterial-type flagellum organization.
P17865	GO_annotation	1	16.1192	0.301055	The GO term for this protein involving biological process incorporates protein polymerization.
P17865	GO_annotation	2	15.3541	0.286765	The GO term for this protein involving biological process incorporates FtsZ-dependent cytokinesis.
P17865	GO_annotation	3	15.1297	0.282573	The GO term for this protein involving biological process incorporates division septum assembly.
P17865	GO_annotation	4	14.6310	0.273260	The GO term for this protein involving cellular component incorporates divisome complex.
P17865	GO_annotation	5	14.5185	0.271158	The GO term for this protein involving cellular component incorporates cell division site.
P17865	GO_annotation	6	14.3401	0.267827	The GO term for this protein involving biological process incorporates positive regulation of FtsZ-dependent cytokinesis.
P17865	GO_annotation	7	13.9631	0.260785	The GO term for this protein involving biological process incorporates cytokinesis, division site positioning.
P17865	GO_annotation	8	12.9580	0.242014	The GO term for this protein involving biological process incorporates protein localization to cell division site.
P17865	GO_annotation	9	12.2654	0.229077	The GO term for this protein involving biological process incorporates negative regulation of FtsZ-dependent cytokinesis.
P17865	GO_annotation	10	11.9836	0.223816	The GO term for this protein involving molecular function incorporates antisigma factor binding.
P17865	GO_annotation	11	11.9803	0.223753	The GO term for this protein involving biological process incorporates protein localization to cell division site after cytokinesis.
P17865	GO_annotation	12	11.5867	0.216401	The GO term for this protein involving biological process incorporates sporulation.
P17865	GO_annotation	13	11.5206	0.215167	The GO term for this protein involving molecular function incorporates GTPase activity.
P17865	GO_annotation	14	11.3799	0.212540	The GO term for this protein involving biological process incorporates aerial mycelium formation.
P17865	GO_annotation	15	11.3443	0.211874	The GO term for this protein involving cellular component incorporates split septin rings.
P17865	GO_annotation	16	11.3154	0.211336	The GO term for this protein involving molecular function incorporates GTP binding.
P17865	GO_annotation	17	11.1020	0.207349	The GO term for this protein involving molecular function incorporates membrane scission GTPase motor activity.
