term_id	label	is_obsolete	fetched_date
GO:0002840	regulation of T cell mediated immune response to tumor cell	false	2026-02-10T14:41:12.531987
GO:0002841	negative regulation of T cell mediated immune response to tumor cell	false	2026-02-10T14:41:12.532072
GO:0002902	regulation of B cell apoptotic process	false	2026-02-10T14:41:12.532518
GO:0002904	positive regulation of B cell apoptotic process	false	2026-02-10T14:41:12.532606
GO:0002925	positive regulation of humoral immune response mediated by circulating immunoglobulin	false	2026-02-10T14:41:12.532860
GO:0002931	response to ischemia	false	2026-02-10T14:41:12.532944
GO:0003007	heart morphogenesis	false	2026-02-10T14:41:12.533066
GO:0003012	muscle system process	false	2026-02-10T14:41:12.533177
GO:0003014	renal system process	false	2026-02-10T14:41:12.533264
GO:0003015	heart process	false	2026-02-10T14:41:12.533461
GO:0003016	respiratory system process	false	2026-02-10T14:41:12.533553
GO:0003031	detection of carbon dioxide	false	2026-02-10T14:41:12.533637
GO:0003065	positive regulation of heart rate by epinephrine	false	2026-02-10T14:41:12.533747
GO:0003073	regulation of systemic arterial blood pressure	false	2026-02-10T14:41:12.533829
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	false	2026-02-10T14:41:12.533909
GO:0003091	renal water homeostasis	false	2026-02-10T14:41:12.534096
GO:0003094	glomerular filtration	false	2026-02-10T14:41:12.534181
GO:0003100	regulation of systemic arterial blood pressure by endothelin	false	2026-02-10T14:41:12.534408
GO:0003104	positive regulation of glomerular filtration	false	2026-02-10T14:41:12.534493
GO:0003143	embryonic heart tube morphogenesis	false	2026-02-10T14:41:12.534705
GO:0003148	outflow tract septum morphogenesis	false	2026-02-10T14:41:12.534797
GO:0003149	membranous septum morphogenesis	false	2026-02-10T14:41:12.534877
GO:0003151	outflow tract morphogenesis	false	2026-02-10T14:41:12.534957
GO:0003156	regulation of animal organ formation	false	2026-02-10T14:41:12.535036
GO:0003157	endocardium development	false	2026-02-10T14:41:12.535287
GO:0003160	endocardium morphogenesis	false	2026-02-10T14:41:12.535370
GO:0003161	cardiac conduction system development	false	2026-02-10T14:41:12.535448
GO:0003162	atrioventricular node development	false	2026-02-10T14:41:12.535534
GO:0003169	coronary vein morphogenesis	false	2026-02-10T14:41:12.535615
GO:0003170	heart valve development	false	2026-02-10T14:41:12.535693
GO:0003179	heart valve morphogenesis	false	2026-02-10T14:41:12.535905
GO:0003180	aortic valve morphogenesis	false	2026-02-10T14:41:12.536141
GO:0003181	atrioventricular valve morphogenesis	false	2026-02-10T14:41:12.536263
GO:0003182	coronary sinus valve morphogenesis	false	2026-02-10T14:41:12.536365
GO:0003184	pulmonary valve morphogenesis	false	2026-02-10T14:41:12.536455
GO:0003192	mitral valve formation	false	2026-02-10T14:41:12.536545
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	false	2026-02-10T14:41:12.536633
GO:0003203	endocardial cushion morphogenesis	false	2026-02-10T14:41:12.536853
GO:0003207	cardiac chamber formation	false	2026-02-10T14:41:12.537007
GO:0003208	cardiac ventricle morphogenesis	false	2026-02-10T14:41:12.537095
GO:0003209	cardiac atrium morphogenesis	false	2026-02-10T14:41:12.537175
GO:0003213	cardiac right atrium morphogenesis	false	2026-02-10T14:41:12.537255
GO:0003214	cardiac left ventricle morphogenesis	false	2026-02-10T14:41:12.537332
GO:0003215	cardiac right ventricle morphogenesis	false	2026-02-10T14:41:12.537421
GO:0003220	left ventricular cardiac muscle tissue morphogenesis	false	2026-02-10T14:41:12.537526
GO:0003222	ventricular trabecula myocardium morphogenesis	false	2026-02-10T14:41:12.537607
GO:0003223	ventricular compact myocardium morphogenesis	false	2026-02-10T14:41:12.537686
GO:0003228	atrial cardiac muscle tissue development	false	2026-02-10T14:41:12.537772
GO:0003241	growth involved in heart morphogenesis	false	2026-02-10T14:41:12.537869
GO:0003252	obsolete negative regulation of cell proliferation involved in heart valve morphogenesis	true	2026-02-10T14:41:12.538023
GO:0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	false	2026-02-10T14:41:12.538144
GO:0003264	regulation of cardioblast proliferation	false	2026-02-10T14:41:12.538263
GO:0003266	regulation of secondary heart field cardioblast proliferation	false	2026-02-10T14:41:12.538350
GO:0003273	cell migration involved in endocardial cushion formation	false	2026-02-10T14:41:12.538434
GO:0003281	ventricular septum development	false	2026-02-10T14:41:12.538525
GO:0003300	cardiac muscle hypertrophy	false	2026-02-10T14:41:12.538606
GO:0003309	type B pancreatic cell differentiation	false	2026-02-10T14:41:12.538689
GO:0003322	pancreatic A cell development	false	2026-02-10T14:41:12.538771
GO:0003332	negative regulation of extracellular matrix constituent secretion	false	2026-02-10T14:41:12.538853
GO:0003333	amino acid transmembrane transport	false	2026-02-10T14:41:12.538930
GO:0003338	metanephros morphogenesis	false	2026-02-10T14:41:12.539008
GO:0003340	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	false	2026-02-10T14:41:12.539087
GO:0003344	pericardium morphogenesis	false	2026-02-10T14:41:12.539167
GO:0003357	noradrenergic neuron differentiation	false	2026-02-10T14:41:12.539245
GO:0003358	noradrenergic neuron development	false	2026-02-10T14:41:12.539324
GO:0003359	noradrenergic neuron fate commitment	false	2026-02-10T14:41:12.539400
GO:0003360	brainstem development	false	2026-02-10T14:41:12.539477
GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	false	2026-02-10T14:41:12.539819
GO:0003415	chondrocyte hypertrophy	false	2026-02-10T14:41:12.539952
GO:0003416	endochondral bone growth	false	2026-02-10T14:41:12.540051
GO:0003417	growth plate cartilage development	false	2026-02-10T14:41:12.540139
GO:0003418	growth plate cartilage chondrocyte differentiation	false	2026-02-10T14:41:12.540225
GO:0003419	growth plate cartilage chondrocyte proliferation	false	2026-02-10T14:41:12.540325
GO:0003421	growth plate cartilage axis specification	false	2026-02-10T14:41:12.540405
GO:0003430	growth plate cartilage chondrocyte growth	false	2026-02-10T14:41:12.540532
GO:0003674	molecular_function	false	2026-02-10T14:41:12.540809
GO:0003676	nucleic acid binding	false	2026-02-10T14:41:12.540895
GO:0003677	DNA binding	false	2026-02-10T14:41:12.541096
GO:0003682	chromatin binding	false	2026-02-10T14:41:12.541366
GO:0003684	damaged DNA binding	false	2026-02-10T14:41:12.541494
GO:0003688	DNA replication origin binding	false	2026-02-10T14:41:12.541718
GO:0003690	double-stranded DNA binding	false	2026-02-10T14:41:12.541894
GO:0003691	double-stranded telomeric DNA binding	false	2026-02-10T14:41:12.541996
GO:0003697	single-stranded DNA binding	false	2026-02-10T14:41:12.542095
GO:0003700	DNA-binding transcription factor activity	false	2026-02-10T14:41:12.542180
GO:0003707	nuclear steroid receptor activity	false	2026-02-10T14:41:12.542328
GO:0003712	transcription coregulator activity	false	2026-02-10T14:41:12.542450
GO:0003713	transcription coactivator activity	false	2026-02-10T14:41:12.542533
GO:0003714	transcription corepressor activity	false	2026-02-10T14:41:12.542616
GO:0003720	telomerase activity	false	2026-02-10T14:41:12.542766
GO:0003723	RNA binding	false	2026-02-10T14:41:12.543069
GO:0003724	RNA helicase activity	false	2026-02-10T14:41:12.543177
GO:0003725	double-stranded RNA binding	false	2026-02-10T14:41:12.543266
GO:0003727	single-stranded RNA binding	false	2026-02-10T14:41:12.543351
GO:0003729	mRNA binding	false	2026-02-10T14:41:12.543431
GO:0003730	mRNA 3'-UTR binding	false	2026-02-10T14:41:12.543513
GO:0003735	structural constituent of ribosome	false	2026-02-10T14:41:12.543597
GO:0003743	translation initiation factor activity	false	2026-02-10T14:41:12.543680
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	false	2026-02-10T14:41:12.543761
GO:0003774	cytoskeletal motor activity	false	2026-02-10T14:41:12.543990
GO:0003777	microtubule motor activity	false	2026-02-10T14:41:12.544077
GO:0003779	actin binding	false	2026-02-10T14:41:12.544155
GO:0003785	actin monomer binding	false	2026-02-10T14:41:12.544245
GO:0003796	lysozyme activity	false	2026-02-10T14:41:12.544361
GO:0003823	antigen binding	false	2026-02-10T14:41:12.544507
GO:0003824	catalytic activity	false	2026-02-10T14:41:12.544603
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	false	2026-02-10T14:41:12.544723
GO:0003857	(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.544827
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	false	2026-02-10T14:41:12.544976
GO:0003883	CTP synthase activity	false	2026-02-10T14:41:12.545161
GO:0003885	D-arabinono-1,4-lactone oxidase activity	false	2026-02-10T14:41:12.545243
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	false	2026-02-10T14:41:12.545331
GO:0003887	DNA-directed DNA polymerase activity	false	2026-02-10T14:41:12.545448
GO:0003899	DNA-directed RNA polymerase activity	false	2026-02-10T14:41:12.545530
GO:0003904	deoxyribodipyrimidine photo-lyase activity	false	2026-02-10T14:41:12.545608
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	false	2026-02-10T14:41:12.545686
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	false	2026-02-10T14:41:12.545762
GO:0003913	DNA photolyase activity	false	2026-02-10T14:41:12.545882
GO:0003914	DNA (6-4) photolyase activity	false	2026-02-10T14:41:12.545978
GO:0003916	DNA topoisomerase activity	false	2026-02-10T14:41:12.546061
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	false	2026-02-10T14:41:12.546149
GO:0003923	GPI-anchor transamidase activity	false	2026-02-10T14:41:12.546251
GO:0003924	GTPase activity	false	2026-02-10T14:41:12.546333
GO:0003925	G protein activity	false	2026-02-10T14:41:12.546411
GO:0003934	GTP cyclohydrolase I activity	false	2026-02-10T14:41:12.546498
GO:0003943	N-acetylgalactosamine-4-sulfatase activity	false	2026-02-10T14:41:12.546663
GO:0003950	NAD+ poly-ADP-ribosyltransferase activity	false	2026-02-10T14:41:12.546754
GO:0003953	NAD+ nucleosidase activity	false	2026-02-10T14:41:12.546836
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	false	2026-02-10T14:41:12.547058
GO:0003964	RNA-directed DNA polymerase activity	false	2026-02-10T14:41:12.547310
GO:0003968	RNA-directed RNA polymerase activity	false	2026-02-10T14:41:12.547391
GO:0003973	(S)-2-hydroxy-acid oxidase activity	false	2026-02-10T14:41:12.547470
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	false	2026-02-10T14:41:12.547586
GO:0003985	acetyl-CoA C-acetyltransferase activity	false	2026-02-10T14:41:12.547669
GO:0003988	acetyl-CoA C-acyltransferase activity	false	2026-02-10T14:41:12.547777
GO:0003989	acetyl-CoA carboxylase activity	false	2026-02-10T14:41:12.547858
GO:0003994	aconitate hydratase activity	false	2026-02-10T14:41:12.547949
GO:0004022	alcohol dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.548071
GO:0004029	aldehyde dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.548195
GO:0004032	aldose reductase (NADPH) activity	false	2026-02-10T14:41:12.548276
GO:0004046	aminoacylase activity	false	2026-02-10T14:41:12.548461
GO:0004047	aminomethyltransferase activity	false	2026-02-10T14:41:12.548540
GO:0004065	arylsulfatase activity	false	2026-02-10T14:41:12.548760
GO:0004092	carnitine O-acetyltransferase activity	false	2026-02-10T14:41:12.548889
GO:0004095	carnitine O-palmitoyltransferase activity	false	2026-02-10T14:41:12.548969
GO:0004122	cystathionine beta-synthase activity	false	2026-02-10T14:41:12.549175
GO:0004124	cysteine synthase activity	false	2026-02-10T14:41:12.549523
GO:0004129	cytochrome-c oxidase activity	false	2026-02-10T14:41:12.549665
GO:0004146	dihydrofolate reductase activity	false	2026-02-10T14:41:12.549874
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	false	2026-02-10T14:41:12.549961
GO:0004151	dihydroorotase activity	false	2026-02-10T14:41:12.550040
GO:0004152	dihydroorotate dehydrogenase activity	false	2026-02-10T14:41:12.550128
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	false	2026-02-10T14:41:12.550395
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	false	2026-02-10T14:41:12.550489
GO:0004176	ATP-dependent peptidase activity	false	2026-02-10T14:41:12.550624
GO:0004177	aminopeptidase activity	false	2026-02-10T14:41:12.550727
GO:0004180	carboxypeptidase activity	false	2026-02-10T14:41:12.550817
GO:0004181	metallocarboxypeptidase activity	false	2026-02-10T14:41:12.550903
GO:0004190	aspartic-type endopeptidase activity	false	2026-02-10T14:41:12.551065
GO:0004197	cysteine-type endopeptidase activity	false	2026-02-10T14:41:12.551271
GO:0004222	metalloendopeptidase activity	false	2026-02-10T14:41:12.551590
GO:0004252	serine-type endopeptidase activity	false	2026-02-10T14:41:12.551900
GO:0004300	enoyl-CoA hydratase activity	false	2026-02-10T14:41:12.552153
GO:0004312	fatty acid synthase activity	false	2026-02-10T14:41:12.552290
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	false	2026-02-10T14:41:12.552406
GO:0004322	ferroxidase activity	false	2026-02-10T14:41:12.552539
GO:0004333	fumarate hydratase activity	false	2026-02-10T14:41:12.552779
GO:0004341	gluconolactonase activity	false	2026-02-10T14:41:12.552873
GO:0004357	glutamate-cysteine ligase activity	false	2026-02-10T14:41:12.553124
GO:0004363	glutathione synthase activity	false	2026-02-10T14:41:12.553240
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	false	2026-02-10T14:41:12.553322
GO:0004370	glycerol kinase activity	false	2026-02-10T14:41:12.553409
GO:0004372	glycine hydroxymethyltransferase activity	false	2026-02-10T14:41:12.553537
GO:0004375	glycine dehydrogenase (decarboxylating) activity	false	2026-02-10T14:41:12.553648
GO:0004386	helicase activity	false	2026-02-10T14:41:12.553821
GO:0004402	histone acetyltransferase activity	false	2026-02-10T14:41:12.554043
GO:0004407	histone deacetylase activity	false	2026-02-10T14:41:12.554124
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	false	2026-02-10T14:41:12.554247
GO:0004449	isocitrate dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.554380
GO:0004450	isocitrate dehydrogenase (NADP+) activity	false	2026-02-10T14:41:12.554486
GO:0004459	L-lactate dehydrogenase (NAD+) activity	false	2026-02-10T14:41:12.554578
GO:0004467	long-chain fatty acid-CoA ligase activity	false	2026-02-10T14:41:12.554798
GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	false	2026-02-10T14:41:12.555180
GO:0004494	methylmalonyl-CoA mutase activity	false	2026-02-10T14:41:12.555484
GO:0004497	monooxygenase activity	false	2026-02-10T14:41:12.555579
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	false	2026-02-10T14:41:12.555701
GO:0004518	nuclease activity	false	2026-02-10T14:41:12.555889
GO:0004519	endonuclease activity	false	2026-02-10T14:41:12.555995
GO:0004520	DNA endonuclease activity	false	2026-02-10T14:41:12.556083
GO:0004521	RNA endonuclease activity	false	2026-02-10T14:41:12.556165
GO:0004523	RNA-DNA hybrid ribonuclease activity	false	2026-02-10T14:41:12.556331
GO:0004527	exonuclease activity	false	2026-02-10T14:41:12.556453
GO:0004528	phosphodiesterase I activity	false	2026-02-10T14:41:12.556536
GO:0004530	deoxyribonuclease I activity	false	2026-02-10T14:41:12.556669
GO:0004534	5'-3' RNA exonuclease activity	false	2026-02-10T14:41:12.556761
GO:0004535	poly(A)-specific ribonuclease activity	false	2026-02-10T14:41:12.556880
GO:0004536	DNA nuclease activity	false	2026-02-10T14:41:12.557089
GO:0004540	RNA nuclease activity	false	2026-02-10T14:41:12.557211
GO:0004549	tRNA-specific ribonuclease activity	false	2026-02-10T14:41:12.557296
GO:0004550	nucleoside diphosphate kinase activity	false	2026-02-10T14:41:12.557382
