GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	O15353	FOXN1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15353	FOXN1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O15353	FOXN1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O15370	SOX12	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O15370	SOX12	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15370	SOX12	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O15370	SOX12	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O15370	SOX12	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O15391	YY2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15391	YY2	enables	GO:0001228		ECO:0000314	PMID:15087442
UniProtKB	O15409	FOXP2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15409	FOXP2	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	O15409	FOXP2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O15409	FOXP2	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O15409	FOXP2	enables	GO:0003700		ECO:0000314	PMID:18987363
UniProtKB	O15499	GSC2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O15499	GSC2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15499	GSC2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15499	GSC2	enables	GO:0003700		ECO:0000304	PMID:9441739
UniProtKB	O15499	GSC2	enables	GO:0003700		ECO:0000314	PMID:9700206
UniProtKB	O15516	CLOCK	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	O15516	CLOCK	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15516	CLOCK	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15516	CLOCK	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	O15516	CLOCK	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O15516	CLOCK	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O15516	CLOCK	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	O15516	CLOCK	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O15516	CLOCK	enables	GO:0003700		ECO:0000304	PMID:10198158
UniProtKB	O15522	NKX2-8	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O15522	NKX2-8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15522	NKX2-8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O15522	NKX2-8	enables	GO:0001228		ECO:0000314	PMID:12167706
UniProtKB	O15522	NKX2-8	enables	GO:0003700		ECO:0000314	PMID:9446603
UniProtKB	O15525	MAFG	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O15525	MAFG	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O15525	MAFG	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O15525	MAFG	enables	GO:0003700		ECO:0000303	PMID:9286713
UniProtKB	O15535	ZSCAN9	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43167	ZBTB24	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	O43186	CRX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43186	CRX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43186	CRX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43186	CRX	enables	GO:0001216		ECO:0000250	GO_REF:0000024
UniProtKB	O43186	CRX	enables	GO:0001228		ECO:0000314	PMID:10625658
UniProtKB	O43186	CRX	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	O43186	CRX	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O43186	CRX	enables	GO:0003700		ECO:0000303	PMID:9390563
UniProtKB	O43248	HOXC11	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43248	HOXC11	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43248	HOXC11	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43248	HOXC11	enables	GO:0001228		ECO:0000314	PMID:9582375
UniProtKB	O43296	ZNF264	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43298	ZBTB43	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43298	ZBTB43	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43309	ZSCAN12	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43313	ATMIN	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43313	ATMIN	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O43313	ATMIN	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O43316	PAX4	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43316	PAX4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43316	PAX4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43316	PAX4	enables	GO:0001227		ECO:0000314	PMID:37883554
UniProtKB	O43361	ZNF749	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43364	HOXA2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43364	HOXA2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43364	HOXA2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43364	HOXA2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O43364	HOXA2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O43365	HOXA3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43365	HOXA3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43365	HOXA3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43365	HOXA3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O43435	TBX1	NOT|enables	GO:0003700		ECO:0000314	PMID:11111039
UniProtKB	O43435	TBX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43435	TBX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43474	KLF4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43474	KLF4	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O43474	KLF4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43474	KLF4	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	O43474	KLF4	enables	GO:0001228		ECO:0000315	PMID:21539536
UniProtKB	O43474	KLF4	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O43474	KLF4	enables	GO:0003700		ECO:0000304	PMID:10431239
UniProtKB	O43474	KLF4	enables	GO:0003700		ECO:0000314	PMID:20629177
UniProtKB	O43474	KLF4	enables	GO:0003700		ECO:0000303	PMID:9422764
UniProtKB	O43524	FOXO3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43524	FOXO3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43524	FOXO3	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O43524	FOXO3	enables	GO:0001227		ECO:0000314	PMID:20371612
UniProtKB	O43524	FOXO3	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O43524	FOXO3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O43524	FOXO3	enables	GO:0001228		ECO:0000314	PMID:28851713
UniProtKB	O43524	FOXO3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O43524	FOXO3	enables	GO:0003700		ECO:0000314	PMID:14734530
UniProtKB	O43524	FOXO3	enables	GO:0003700		ECO:0000314	PMID:30513302
UniProtKB	O43623	SNAI2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43623	SNAI2	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000501	GO_REF:0000120
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000314	PMID:10866665
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000314	PMID:11912130
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000314	PMID:15737616
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000314	PMID:16707493
UniProtKB	O43623	SNAI2	enables	GO:0001227		ECO:0000314	PMID:18663143
UniProtKB	O43638	FOXS1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43638	FOXS1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43638	FOXS1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O43638	FOXS1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O43638	FOXS1	enables	GO:0003700		ECO:0000304	PMID:9325056
UniProtKB	O43680	TCF21	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43680	TCF21	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43680	TCF21	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O43680	TCF21	enables	GO:0001227		ECO:0000314	PMID:12493738
UniProtKB	O43680	TCF21	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O43680	TCF21	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O43680	TCF21	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	O43711	TLX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43711	TLX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43711	TLX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43711	TLX3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O43763	TLX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43763	TLX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43763	TLX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43763	TLX2	enables	GO:0001228		ECO:0000314	PMID:10869550
UniProtKB	O43763	TLX2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O43812	DUX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O43812	DUX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43812	DUX1	enables	GO:0001228		ECO:0000314	PMID:9736770
UniProtKB	O43829	ZBTB14	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	O43829	ZBTB14	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O43829	ZBTB14	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	O43829	ZBTB14	enables	GO:0003700		ECO:0000314	PMID:17714511
UniProtKB	O43889	CREB3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O43889	CREB3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O43889	CREB3	enables	GO:0000981		ECO:0000314	PMID:16940180
UniProtKB	O43889	CREB3	enables	GO:0001228		ECO:0000314	PMID:16940180
UniProtKB	O43889	CREB3	enables	GO:0001228		ECO:0000315	PMID:16940180
UniProtKB	O43889	CREB3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O60248	SOX15	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O60248	SOX15	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60248	SOX15	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O60248	SOX15	enables	GO:0003700		ECO:0000303	PMID:8332506
UniProtKB	O60281	ZNF292	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60281	ZNF292	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60284	ST18	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60304	ZNF500	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60315	ZEB2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60315	ZEB2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60315	ZEB2	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	O60315	ZEB2	enables	GO:0001227		ECO:0000314	PMID:20516212
UniProtKB	O60315	ZEB2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60381	HBP1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60381	HBP1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60384	ZNF861P	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	O60393	NOBOX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60393	NOBOX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60393	NOBOX	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O60422	ONECUT3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60422	ONECUT3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60422	ONECUT3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60422	ONECUT3	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O60479	DLX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O60479	DLX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60479	DLX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60479	DLX3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60479	DLX3	enables	GO:0003700		ECO:0000304	PMID:9467018
UniProtKB	O60481	ZIC3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60481	ZIC3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60481	ZIC3	enables	GO:0001228		ECO:0000314	PMID:17764085
UniProtKB	O60481	ZIC3	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O60481	ZIC3	enables	GO:0003700		ECO:0000314	PMID:17764085
UniProtKB	O60519	CREBL2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60519	CREBL2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O60519	CREBL2	enables	GO:0003700		ECO:0000304	PMID:9693048
UniProtKB	O60548	FOXD2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60548	FOXD2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60548	FOXD2	enables	GO:0001228		ECO:0000314	PMID:12621056
UniProtKB	O60548	FOXD2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O60548	FOXD2	enables	GO:0003700		ECO:0000304	PMID:9403061
UniProtKB	O60663	LMX1B	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O60663	LMX1B	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	O60663	LMX1B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60663	LMX1B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60663	LMX1B	enables	GO:0003700		ECO:0000314	PMID:10767331
UniProtKB	O60675	MAFK	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60675	MAFK	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60675	MAFK	enables	GO:0001227		ECO:0000314	PMID:9150357
UniProtKB	O60675	MAFK	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	O60675	MAFK	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O60675	MAFK	enables	GO:0003700		ECO:0000303	PMID:9150357
UniProtKB	O60682	MSC	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60682	MSC	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60682	MSC	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O60682	MSC	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	O60682	MSC	enables	GO:0003700		ECO:0000304	PMID:9584154
UniProtKB	O60765	ZNF354A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60806	TBX19	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60806	TBX19	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O60806	TBX19	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O60806	TBX19	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O60902	SHOX2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O60902	SHOX2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O60902	SHOX2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75030	MITF	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75030	MITF	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O75030	MITF	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75030	MITF	enables	GO:0001227		ECO:0000303	PMID:24769727
UniProtKB	O75030	MITF	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75030	MITF	enables	GO:0001228		ECO:0000314	PMID:14737107
UniProtKB	O75030	MITF	enables	GO:0001228		ECO:0000315	PMID:14737107
UniProtKB	O75030	MITF	enables	GO:0001228		ECO:0000314	PMID:20530484
UniProtKB	O75030	MITF	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O75123	ZNF623	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75132	ZBED4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75132	ZBED4	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O75132	ZBED4	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75290	ZNF780A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75333	TBX10	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75333	TBX10	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75333	TBX10	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O75346	ZNF253	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75360	PROP1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O75360	PROP1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75360	PROP1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75360	PROP1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O75360	PROP1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75362	ZNF217	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75362	ZNF217	enables	GO:0001227		ECO:0000314	PMID:17130829
UniProtKB	O75362	ZNF217	enables	GO:0003700		ECO:0000304	PMID:9671742
UniProtKB	O75364	PITX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O75364	PITX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75364	PITX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75364	PITX3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75364	PITX3	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O75373	ZNF737	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75398	DEAF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75398	DEAF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75398	DEAF1	enables	GO:0001227		ECO:0000314	PMID:24726472
UniProtKB	O75437	ZNF254	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75444	MAF	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75444	MAF	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75444	MAF	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75444	MAF	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O75461	E2F6	contributes_to	GO:0001227		ECO:0000314	PMID:9501179
UniProtKB	O75461	E2F6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75461	E2F6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75461	E2F6	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O75461	E2F6	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O75467	ZNF324	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75469	NR1I2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75469	NR1I2	enables	GO:0001228		ECO:0000314	PMID:11114890
UniProtKB	O75469	NR1I2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O75469	NR1I2	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	O75469	NR1I2	enables	GO:0004879		ECO:0000501	GO_REF:0000120
UniProtKB	O75469	NR1I2	enables	GO:0004879		ECO:0000314	PMID:12578355
UniProtKB	O75541	ZNF821	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	O75593	FOXH1	contributes_to	GO:0003700		ECO:0000314	PMID:17438144
UniProtKB	O75593	FOXH1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75593	FOXH1	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	O75593	FOXH1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O75593	FOXH1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O75603	GCM2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75603	GCM2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75603	GCM2	enables	GO:0000981		ECO:0000315	PMID:20190276
UniProtKB	O75603	GCM2	enables	GO:0000981		ECO:0000315	PMID:27745835
UniProtKB	O75603	GCM2	enables	GO:0001228		ECO:0000256	GO_REF:0000002
UniProtKB	O75626	PRDM1	enables	GO:0001227		ECO:0000256	GO_REF:0000002
UniProtKB	O75626	PRDM1	enables	GO:0001227		ECO:0000314	PMID:1851123
UniProtKB	O75626	PRDM1	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	O75626	PRDM1	enables	GO:0003700		ECO:0000304	PMID:1851123
UniProtKB	O75820	ZNF189	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75840	KLF7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O75840	KLF7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O75840	KLF7	enables	GO:0000981		ECO:0000314	PMID:9774444
UniProtKB	O75840	KLF7	enables	GO:0001228		ECO:0000314	PMID:9774444
UniProtKB	O75840	KLF7	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O94842	TOX4	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O94850	DDN	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O94916	NFAT5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O94916	NFAT5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O94916	NFAT5	enables	GO:0001228		ECO:0000314	PMID:11485737
UniProtKB	O94916	NFAT5	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	O94916	NFAT5	enables	GO:0003700		ECO:0000304	PMID:10051678
UniProtKB	O94993	SOX30	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O94993	SOX30	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O94993	SOX30	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	O94993	SOX30	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O94993	SOX30	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O94993	SOX30	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	O94993	SOX30	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O95076	ALX3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O95076	ALX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95076	ALX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O95096	NKX2-2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O95096	NKX2-2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95096	NKX2-2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O95096	NKX2-2	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O95096	NKX2-2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	O95096	NKX2-2	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	O95125	ZNF202	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95125	ZNF202	enables	GO:0001227		ECO:0000314	PMID:10748193
UniProtKB	O95125	ZNF202	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	O95201	ZNF205	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95201	ZNF205	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	O95231	VENTX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	O95231	VENTX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95231	VENTX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O95231	VENTX	enables	GO:0001228		ECO:0000314	PMID:21325273
UniProtKB	O95238	SPDEF	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95238	SPDEF	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O95238	SPDEF	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	O95343	SIX3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	O95343	SIX3	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	O95343	SIX3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	O95343	SIX3	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	O95343	SIX3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
