gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
ilvA-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003941	L-serine ammonia-lyase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml
ilvA-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006565	L-serine catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml
ilvA-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006567	L-threonine catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml
ilvA-II	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003941	L-serine ammonia-lyase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml
ilvA-II	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006565	L-serine catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml
ilvA-II	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006567	L-threonine catabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml
ilvC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/ilvC/ilvC-ai-review.yaml
ilvD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/ilvD/ilvD-ai-review.yaml
ilvH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/ilvH/ilvH-ai-review.yaml
ilvI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005948	acetolactate synthase complex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/ilvI/ilvI-ai-review.yaml
infA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/infA/infA-ai-review.yaml
infB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/infB/infB-ai-review.yaml
infC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/infC/infC-ai-review.yaml
infC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	REMOVE	False	False	cellular_component	genes/PSEPK/infC/infC-ai-review.yaml
ivd	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006552	L-leucine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/ivd/ivd-ai-review.yaml
katA	Pseudomonas putida KT2440	GO:0042542	response to hydrogen peroxide	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/katA/katA-ai-review.yaml
katA	Pseudomonas putida KT2440	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/katA/katA-ai-review.yaml
katG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/katG/katG-ai-review.yaml
katG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042744	hydrogen peroxide catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/katG/katG-ai-review.yaml
katG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0070301	cellular response to hydrogen peroxide	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/katG/katG-ai-review.yaml
kdpA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071805	potassium ion transmembrane transport	ACCEPT	False	False	biological_process	genes/PSEPK/kdpA/kdpA-ai-review.yaml
kdpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071805	potassium ion transmembrane transport	ACCEPT	False	False	biological_process	genes/PSEPK/kdpC/kdpC-ai-review.yaml
kdpD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/kdpD/kdpD-ai-review.yaml
kdpE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000156	phosphorelay response regulator activity	ACCEPT	False	False	molecular_function	genes/PSEPK/kdpE/kdpE-ai-review.yaml
kdpE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/kdpE/kdpE-ai-review.yaml
kdpE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0032993	protein-DNA complex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/kdpE/kdpE-ai-review.yaml
kdsB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/kdsB/kdsB-ai-review.yaml
kdsC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008781	N-acylneuraminate cytidylyltransferase activity	REMOVE	False	False	molecular_function	genes/PSEPK/kdsC/kdsC-ai-review.yaml
kguT	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/kguT/kguT-ai-review.yaml
leuB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/leuB/leuB-ai-review.yaml
leuS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/leuS/leuS-ai-review.yaml
ligA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/ligA/ligA-ai-review.yaml
liuC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008300	isoprenoid catabolic process	REMOVE	False	False	biological_process	genes/PSEPK/liuC/liuC-ai-review.yaml
lolA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/PSEPK/lolA/lolA-ai-review.yaml
lolC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044874	lipoprotein localization to outer membrane	ACCEPT	False	False	biological_process	genes/PSEPK/lolC/lolC-ai-review.yaml
lolC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0098797	plasma membrane protein complex	ACCEPT	False	False	cellular_component	genes/PSEPK/lolC/lolC-ai-review.yaml
lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0022857	transmembrane transporter activity	REMOVE	False	False	molecular_function	genes/PSEPK/lolD/lolD-ai-review.yaml
lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0055085	transmembrane transport	REMOVE	False	False	biological_process	genes/PSEPK/lolD/lolD-ai-review.yaml
lolE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044874	lipoprotein localization to outer membrane	ACCEPT	False	False	biological_process	genes/PSEPK/lolE/lolE-ai-review.yaml
lolE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0098797	plasma membrane protein complex	ACCEPT	False	False	cellular_component	genes/PSEPK/lolE/lolE-ai-review.yaml
lpd	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006103	2-oxoglutarate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/lpd/lpd-ai-review.yaml
lpdG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006103	2-oxoglutarate metabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/lpdG/lpdG-ai-review.yaml
lpdV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006103	2-oxoglutarate metabolic process	REMOVE	False	False	biological_process	genes/PSEPK/lpdV/lpdV-ai-review.yaml
lysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000049	tRNA binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/lysS/lysS-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006203	dGTP catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046047	TTP catabolic process	REMOVE	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046052	UTP catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046061	dATP catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046076	dTTP catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mazG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046081	dUTP catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mazG/mazG-ai-review.yaml
mccB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006552	L-leucine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mccB/mccB-ai-review.yaml
mccB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1905202	methylcrotonoyl-CoA carboxylase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/mccB/mccB-ai-review.yaml
mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004459	L-lactate dehydrogenase (NAD+) activity	REMOVE	False	False	molecular_function	genes/PSEPK/mdh/mdh-ai-review.yaml
mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006089	lactate metabolic process	REMOVE	False	False	biological_process	genes/PSEPK/mdh/mdh-ai-review.yaml
metB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/metB/metB-ai-review.yaml
metB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016846	carbon-sulfur lyase activity	MODIFY	False	True	molecular_function	genes/PSEPK/metB/metB-ai-review.yaml
metF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071949	FAD binding	ACCEPT	False	False	molecular_function	genes/PSEPK/metF/metF-ai-review.yaml
metG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/metG/metG-ai-review.yaml
metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/metH/metH-ai-review.yaml
metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046653	tetrahydrofolate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/metH/metH-ai-review.yaml
metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050667	homocysteine metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/metH/metH-ai-review.yaml
metXS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009092	L-homoserine metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/metXS/metXS-ai-review.yaml
metZ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/metZ/metZ-ai-review.yaml
metZ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016846	carbon-sulfur lyase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/metZ/metZ-ai-review.yaml
mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042910	xenobiotic transmembrane transporter activity	ACCEPT	False	False	molecular_function	genes/PSEPK/mexB/mexB-ai-review.yaml
mlaD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005543	phospholipid binding	ACCEPT	False	False	molecular_function	genes/PSEPK/mlaD/mlaD-ai-review.yaml
mlaE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015914	phospholipid transport	ACCEPT	False	False	biological_process	genes/PSEPK/mlaE/mlaE-ai-review.yaml
mnmA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0002143	tRNA wobble position uridine thiolation	ACCEPT	False	False	biological_process	genes/PSEPK/mnmA/mnmA-ai-review.yaml
moaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/moaA/moaA-ai-review.yaml
moaB-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/moaB-I/moaB-I-ai-review.yaml
moaB-II	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/moaB-II/moaB-II-ai-review.yaml
moaD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1990133	molybdopterin adenylyltransferase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/moaD/moaD-ai-review.yaml
mobA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1902758	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/mobA/mobA-ai-review.yaml
moeA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/moeA/moeA-ai-review.yaml
moeA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/moeA/moeA-ai-review.yaml
moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004792	thiosulfate-cyanide sulfurtransferase activity	REMOVE	False	False	molecular_function	genes/PSEPK/moeB/moeB-ai-review.yaml
moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/moeB/moeB-ai-review.yaml
moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/moeB/moeB-ai-review.yaml
moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008146	sulfotransferase activity	REMOVE	False	False	molecular_function	genes/PSEPK/moeB/moeB-ai-review.yaml
moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016779	nucleotidyltransferase activity	MODIFY	False	True	molecular_function	genes/PSEPK/moeB/moeB-ai-review.yaml
mqo1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	REMOVE	False	False	molecular_function	genes/PSEPK/mqo1/mqo1-ai-review.yaml
mqo2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	REMOVE	False	False	molecular_function	genes/PSEPK/mqo2/mqo2-ai-review.yaml
mqo3	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	REMOVE	False	False	molecular_function	genes/PSEPK/mqo3/mqo3-ai-review.yaml
mraY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044038	cell wall macromolecule biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/mraY/mraY-ai-review.yaml
mraY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071555	cell wall organization	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/mraY/mraY-ai-review.yaml
mrcA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/PSEPK/mrcA/mrcA-ai-review.yaml
mscL	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006811	monoatomic ion transport	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/mscL/mscL-ai-review.yaml
mupP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/mupP/mupP-ai-review.yaml
mupP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	REMOVE	False	False	biological_process	genes/PSEPK/mupP/mupP-ai-review.yaml
mupP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008967	phosphoglycolate phosphatase activity	REMOVE	False	False	molecular_function	genes/PSEPK/mupP/mupP-ai-review.yaml
murB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/murB/murB-ai-review.yaml
murB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071555	cell wall organization	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/murB/murB-ai-review.yaml
murG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016757	glycosyltransferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/murG/murG-ai-review.yaml
murJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034204	lipid translocation	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/murJ/murJ-ai-review.yaml
mutS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003690	double-stranded DNA binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/mutS/mutS-ai-review.yaml
mutS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/mutS/mutS-ai-review.yaml
mvaB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006552	L-leucine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/mvaB/mvaB-ai-review.yaml
mvaB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046951	ketone body biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/mvaB/mvaB-ai-review.yaml
nadA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/nadA/nadA-ai-review.yaml
nadA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034628	'de novo' NAD+ biosynthetic process from L-aspartate	ACCEPT	False	False	biological_process	genes/PSEPK/nadA/nadA-ai-review.yaml
nadB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034628	'de novo' NAD+ biosynthetic process from L-aspartate	ACCEPT	False	False	biological_process	genes/PSEPK/nadB/nadB-ai-review.yaml
nadC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/nadC/nadC-ai-review.yaml
nadC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034213	quinolinate catabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/nadC/nadC-ai-review.yaml
nicD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	REMOVE	False	False	cellular_component	genes/PSEPK/nicD/nicD-ai-review.yaml
nicR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006950	response to stress	REMOVE	False	False	biological_process	genes/PSEPK/nicR/nicR-ai-review.yaml
nicT	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/nicT/nicT-ai-review.yaml
nspC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008836	diaminopimelate decarboxylase activity	REMOVE	False	False	molecular_function	genes/PSEPK/nspC/nspC-ai-review.yaml
nuoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030964	NADH dehydrogenase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/nuoA/nuoA-ai-review.yaml
nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009060	aerobic respiration	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/nuoB/nuoB-ai-review.yaml
nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015990	electron transport coupled proton transport	ACCEPT	False	False	biological_process	genes/PSEPK/nuoB/nuoB-ai-review.yaml
nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045271	respiratory chain complex I	ACCEPT	False	False	cellular_component	genes/PSEPK/nuoB/nuoB-ai-review.yaml
nuoE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003954	NADH dehydrogenase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoE/nuoE-ai-review.yaml
nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003954	NADH dehydrogenase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoG/nuoG-ai-review.yaml
nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0022904	respiratory electron transport chain	ACCEPT	False	False	biological_process	genes/PSEPK/nuoG/nuoG-ai-review.yaml
