action	gene	taxon	propagated_term_id	propagated_term_label	graft_node	panther_family	panther_family_name	panther_subfamily	panther_subfamily_name	aspect	mode	mode_label	mode_source	mode_note	reviewer_reason
REMOVE	PP_1257	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	PTN002637266	PTHR12128	DIHYDRODIPICOLINATE SYNTHASE	PTHR12128:SF72	DIHYDRODIPICOLINATE SYNTHASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	PP_1257 has a DapA-like fold, but its product name and exact EC mapping identify 1-pyrroline-4-hydroxy-2-carboxylate deaminase. The adjacent hydroxyproline-pathway enzymes provide independent genomic context, so the DapA activity is a paralog transfer.
REMOVE	PP_1703	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	PTN000177398	PTHR43105	RESPIRATORY NITRATE REDUCTASE	PTHR43105:SF9	NADPH-FE(3+) OXIDOREDUCTASE SUBUNIT ALPHA	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The Q88M71 UniProt record contains neither a SIGNAL feature nor a TRANSMEM feature. Its first annotated domain is the Mo/W-bisMGD-type 4Fe-4S region beginning at residue 3, leaving no N-terminal export peptide or transmembrane anchor. The electronic Periplasm and Signal keywords are therefore contra
REMOVE	PP_1969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	PTN008586333	PTHR22960	MOLYBDOPTERIN COFACTOR SYNTHESIS PROTEIN A	PTHR22960:SF0	MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN 1	molecular_function	1	GRANULARITY	curated	wrong node term: MoaC step attached to the MoaA node	Even canonical bacterial MoaA forms the cyclic GTP intermediate; MoaC converts that intermediate to cPMP.
REMOVE	PP_2482	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	PTN008586334	PTHR22960	MOLYBDOPTERIN COFACTOR SYNTHESIS PROTEIN A	PTHR22960:SF0	MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN 1	molecular_function	1	GRANULARITY	curated	wrong node term: MoaC step attached to the MoaA node	Even canonical bacterial MoaA forms the cyclic GTP intermediate; MoaC converts that intermediate to cPMP.
REMOVE	PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004124	cysteine synthase activity	PTN002887252	PTHR43797	HOMOCYSTEINE/CYSTEINE SYNTHASE	PTHR43797:SF2	HOMOCYSTEINE_CYSTEINE SYNTHASE	molecular_function	1	GRANULARITY	curated	sibling sulfhydrylase term (cysteine vs homocysteine) from the node	The local protein name, EC assignment, and methionine-pathway context point to O-acetylhomoserine sulfhydrylase activity rather than O-acetylserine sulfhydrylase/cysteine synthase activity.
REMOVE	PP_3599	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	PTN001740851	PTHR12128	DIHYDRODIPICOLINATE SYNTHASE	PTHR12128:SF19	5-DEHYDRO-4-DEOXYGLUCARATE DEHYDRATASE 2-RELATED	molecular_function	1	GRANULARITY	curated	DapA-family MF on the KDGDH subfamily (subfamily correct)	Although KDGDH has a DapA-like TIM-barrel fold, Q88GW8 is a reviewed protein assigned to the substrate-specific IPR017655/NF002958/TIGR03249 families and Rhea 24608. The broad PAINT node propagated the activity of a paralogous DapA branch.
REMOVE	Pks1	Metarhizium brunneum ARSEF 3297	GO:0004312	fatty acid synthase activity	PTN008685048	PTHR43775	FATTY ACID SYNTHASE	PTHR43775:SF45	CONIDIAL PIGMENT POLYKETIDE SYNTHASE ALB1	molecular_function	1	GRANULARITY	curated	FAS family-level term on a PKS subfamily (ALB1)	Incorrect annotation. PKS1 is a polyketide synthase, not a fatty acid synthase. While both use similar chemistry, they produce different products (aromatic polyketides vs fatty acids).
REMOVE	Q53353	Sphingomonas paucimobilis	GO:0010436	carotenoid dioxygenase activity	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	molecular_function	4	MISPLACEMENT	curated	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled	LSD-I is an experimentally characterized lignostilbene dioxygenase (EC 1.13.11.43), not a carotenoid enzyme; the correct specific MF (GO:0050054) is already present by IDA. Same substrate-class error as LSD-III, NOV1/NOV2, Rco1, and cao-1.
REMOVE	Q53353	Sphingomonas paucimobilis	GO:0016121	carotene catabolic process	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	biological_process	4	MISPLACEMENT	curated	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled	Contradicted by the gene's own IDA lignin catabolic process annotation; TreeGrafter over-propagation.
REMOVE	Saro_0802	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0010436	carotenoid dioxygenase activity	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	Rule/tree-based over-annotation contradicted by the enzyme's structural and functional characterization as a resveratrol/stilbene dioxygenase. The correct specific term is GO:7770086 (resveratrol dioxygenase activity, RHEA:73735; added go-ontology master Jul 2026); the real activity is already cover
REMOVE	Saro_2809	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0010436	carotenoid dioxygenase activity	PTN000830280	PTHR10543	BETA-CAROTENE DIOXYGENASE	PTHR10543:SF89	CAROTENOID 9,10(9',10')-CLEAVAGE DIOXYGENASE 1	molecular_function	4	MISPLACEMENT	curated	stilbene vs carotenoid cleavage; subfamily itself mis-labelled	Rule/tree-based over-annotation of the wrong substrate class. Correct specific term is GO:7770086 (resveratrol dioxygenase activity; go-ontology PR #32332, merged 2026-07-17, live in QuickGO); the general activity is covered by GO:0016702. Same error as NOV1 and cao-1.
REMOVE	TFP	Thlaspi arvense	GO:0005634	nucleus	PTN008234626	PTHR47435	KELCH REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_5G12780)	PTHR47435:SF7	EPITHIOSPECIFIER PROTEIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Over-propagated phylogenetic (TreeGrafter) localization. TaTFP is a cytosolic glucosinolate-breakdown specifier protein; there is no evidence for nuclear localization, and a nuclear compartment is implausible for an enzyme that processes myrosinase-generated aglucones in the cytoplasm after tissue d
REMOVE	accD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009329	acetate CoA-transferase complex	PTN002452836	PTHR42995	ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE SUBUNIT BETA, CHLOROPLASTIC	PTHR42995:SF5	ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE SUBUNIT BETA, CHLOROPLASTIC	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	AccD is a subunit of acetyl-CoA carboxylase, not the acetate CoA-transferase complex. The TreeGrafter assignment conflicts with the reviewed UniProt complex description.
REMOVE	acoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	PTN002264059	PTHR11516	PYRUVATE DEHYDROGENASE E1 COMPONENT, ALPHA SUBUNIT BACTERIAL AND ORGANELLAR	PTHR11516:SF60	PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT ALPHA	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	PTN002264059 places this acetoin-specific E1 alpha paralog in a broad pyruvate-dehydrogenase lineage. The locus paper instead identifies AcoA as E1 alpha of the acetoin-cleaving system. The available GO molecular function that captures its complex-level redox chemistry is GO:0016624, and AcoA contri
REMOVE	acoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006086	pyruvate decarboxylation to acetyl-CoA	PTN002264059	PTHR11516	PYRUVATE DEHYDROGENASE E1 COMPONENT, ALPHA SUBUNIT BACTERIAL AND ORGANELLAR	PTHR11516:SF60	PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT ALPHA	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	The PTN002264059 process propagation follows the generic E1 fold rather than substrate specificity. Gene identity, operon context, and the PpG2 locus study support acetoin catabolism; the correct process is added as a separate NEW annotation below.
REMOVE	alg8	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030213	hyaluronan biosynthetic process	PTN002740694	PTHR22913	HYALURONAN SYNTHASE	PTHR22913:SF12	MANNURONAN SYNTHASE	biological_process	1	GRANULARITY	curated	sibling polysaccharide (hyaluronan) process from the family node; subfamily says mannuronan	Alg8 polymerizes mannuronate in bacterial alginate biosynthesis, not vertebrate-type hyaluronan.
REMOVE	alg8	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050501	hyaluronan synthase activity	PTN002740694	PTHR22913	HYALURONAN SYNTHASE	PTHR22913:SF12	MANNURONAN SYNTHASE	molecular_function	1	GRANULARITY	curated	sibling polysaccharide (hyaluronan) MF from the family node; subfamily says mannuronan	Q88NC5 polymerizes mannuronate in alginate biosynthesis, whereas this annotation specifies hyaluronan. The PTHR22913:SF12 label says mannuronan synthase but its member export mixes Alg8, HasA, and NodC, so it cannot establish substrate specificity by itself; GO:0047643 is the correct target-specific
REMOVE	alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	PTN002021362	PTHR30511	ALANINE RACEMASE	PTHR30511:SF0	ALANINE RACEMASE, CATABOLIC-RELATED	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Remove the phylogenetic cytosol transfer because Q88GJ9 has a cleaved N-terminal signal peptide and experimentally detected periplasmic activity. The fractionation study did not exclude all cytoplasmic activity, so this decision is based on the positive targeting evidence.
REMOVE	alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030632	D-alanine biosynthetic process	PTN002021362	PTHR30511	ALANINE RACEMASE	PTHR30511:SF0	ALANINE RACEMASE, CATABOLIC-RELATED	biological_process	1	GRANULARITY	curated	family-level biosynthetic process on the catabolic racemase subfamily	Remove this over-transferred process annotation.
REMOVE	aprA	Nitratidesulfovibrio vulgaris (Desulfovibrio vulgaris) Hildenborough	GO:0000104	succinate dehydrogenase activity	PTN000908678	PTHR11632	SUCCINATE DEHYDROGENASE 2 FLAVOPROTEIN SUBUNIT	PTHR11632:SF51	SUCCINATE DEHYDROGENASE [UBIQUINONE] FLAVOPROTEIN SUBUNIT, MITOCHONDRIAL	molecular_function	4	MISPLACEMENT	curated	AprA cluster: APS reductase grafted onto SDH flavoprotein subfamily	AprA does not catalyze succinate dehydrogenation. The structural similarity with succinate dehydrogenase flavoproteins (shared FAD-binding domain) does not imply functional equivalence. AprA specifically reduces APS to sulfite and AMP as part of dissimilatory sulfate reduction. This is a clear case 
REMOVE	argG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000050	urea cycle	PTN002266045	PTHR11587	ARGININOSUCCINATE SYNTHASE	PTHR11587:SF2	ARGININOSUCCINATE SYNTHASE	biological_process	3	GENERIC_CONTEXT	curated	urea cycle absent from KT2440 (host context)	GO:0000050, GO:0004055, and GO:0006526 are co-asserted at the same untaxon-restricted PAINT node, PTN000172504, so this decision does not challenge the node based on its seed list. The biological mismatch is specific to KT2440: its proteome metadata contains ArgG but no protein annotated as arginase
REMOVE	benB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019380	3-phenylpropionate catabolic process	PTN002447682	PTHR41534	BLR3401 PROTEIN	PTHR41534:SF1	BLR3401 PROTEIN	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	BenB belongs to the benABCD benzoate catabolic branch, while the available KT2440 pathway literature maps ben genes to benzoate catabolism rather than 3-phenylpropionate catabolism.
REMOVE	benD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030497	fatty acid elongation	PTN002460465	PTHR42760	SHORT-CHAIN DEHYDROGENASES/REDUCTASES FAMILY MEMBER	PTHR42760:SF123	OXIDOREDUCTASE	biological_process	1	GRANULARITY	curated	broad SDR-lineage family process on a benzoate-degradation reductase	The annotation is a family-based overpropagation from a broad SDR lineage and is not compatible with the benzoate-to-catechol function supported by gene context and enzyme naming.
REMOVE	celC	Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372)	GO:0008422	beta-glucosidase activity	PTN001262731	PTHR31297	GLUCAN ENDO-1,6-BETA-GLUCOSIDASE B	PTHR31297:SF41	ENDOGLUCANASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G01830)-RELATED	molecular_function	1	GRANULARITY	curated	sibling glycosidase term (beta-glucosidase vs endoglucanase); subfamily correct	This annotation is incorrect. CelC (EC 3.2.1.4) is an endoglucanase that cleaves internal beta-1,4-glucosidic linkages in cellulose chains. Beta-glucosidase (EC 3.2.1.21) is a distinct enzyme class that removes terminal glucose residues. The TreeGrafter prediction appears to be based on broad sequen
REMOVE	celC	Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372)	GO:0009986	cell surface	PTN001262731	PTHR31297	GLUCAN ENDO-1,6-BETA-GLUCOSIDASE B	PTHR31297:SF41	ENDOGLUCANASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G01830)-RELATED	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	This annotation is incorrect for CelC. Deep research explicitly states that CelC is categorized as non-cellulosomal and acts as a free enzyme rather than a CipA-bound cellulosomal subunit. Regulatory and operon studies explicitly classify CelC as non-cellulosomal, implying absence of a dockerin modu
REMOVE	cfr	Staphylococcus warneri	GO:0030488	tRNA methylation	PTN002022544	PTHR30544	23S RRNA METHYLTRANSFERASE	PTHR30544:SF5	RADICAL SAM CORE DOMAIN-CONTAINING PROTEIN	biological_process	1	GRANULARITY	curated	radical-SAM family process (tRNA) on an rRNA methyltransferase	Cfr's supported substrate is 23S rRNA A2503, not tRNA. The tRNA methylation annotation likely comes from broader radical-SAM methylthiotransferase family context.
REMOVE	clpV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034605	cellular response to heat	PTN005170413	PTHR11638	ATP-DEPENDENT CLP PROTEASE	PTHR11638:SF184	ATPASE WITH CHAPERONE ACTIVITY	biological_process	1	GRANULARITY	curated	Clp/Hsp100 family heat-shock process on the T6SS ClpV subfamily	The ClpV-specific domain and K1 locus establish T6SS sheath recycling rather than a heat-shock role.
REMOVE	cpi-2	Brugia malayi	GO:0005737	cytoplasm	PTN008193545	PTHR46186	CYSTATIN	PTHR46186:SF2	CYSTATIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	TreeGrafter phylogenetic propagation to cytoplasm. CPI-2 is a secreted protein with an N-terminal signal peptide (residues 1-25) and acts extracellularly and within host endosomal/lysosomal compartments; its established biology is extracellular, not cytoplasmic. This is a generic, poorly supported l
REMOVE	dapE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006526	L-arginine biosynthetic process	PTN002887524	PTHR43808	ACETYLORNITHINE DEACETYLASE	PTHR43808:SF31	N-ACETYL-L-CITRULLINE DEACETYLASE	biological_process	4	MISPLACEMENT	curated	DapE grafted onto an N-acetylcitrulline deacetylase subfamily	Q88MP5 has the DapE-specific reaction, pathway assignment, and NCBIfam:TIGR01246 signature.
REMOVE	dapE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008777	acetylornithine deacetylase activity	PTN002887524	PTHR43808	ACETYLORNITHINE DEACETYLASE	PTHR43808:SF31	N-ACETYL-L-CITRULLINE DEACETYLASE	molecular_function	4	MISPLACEMENT	curated	DapE grafted onto an N-acetylcitrulline deacetylase subfamily	Q88MP5 is assigned to the proteobacterial DapE subfamily and EC 3.5.1.18; no evidence supports acetylornithine as its physiological substrate.
REMOVE	davA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050126	N-carbamoylputrescine amidase activity	PTN001132736	PTHR43674	NITRILASE C965.09-RELATED	PTHR43674:SF2	BETA-UREIDOPROPIONASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	DavA acts on 5-aminopentanamide in lysine catabolism; the putrescine-biosynthesis activity was propagated from a broader nitrilase-family node and conflicts with the exact pathway role.
REMOVE	davD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	PTN002458567	PTHR43353	SUCCINATE-SEMIALDEHYDE DEHYDROGENASE, MITOCHONDRIAL	PTHR43353:SF5	SUCCINATE-SEMIALDEHYDE DEHYDROGENASE, MITOCHONDRIAL	molecular_function	4	MISPLACEMENT	curated	glutarate- vs succinate-semialdehyde substrate; SSADH subfamily	DavD is assigned to oxidation of 5-oxopentanoate in the lysine-derived Dav pathway, whereas GO:0004777 specifies succinate semialdehyde. This substrate mismatch is independent of the unresolved NAD versus NADP preference of Q88RC0.
REMOVE	fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005986	sucrose biosynthetic process	PTN002265199	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	PTHR11556:SF35	SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC	biological_process	3	GENERIC_CONTEXT	heuristic	host lacks pathway/process	Sucrose biosynthesis is not a process of P. putida KT2440 nor a function of class 1 FBPase; this is an incorrect electronic transfer from plant-type enzymes in the same broad PANTHER family. The transfer source is the PANTHER subfamily PTHR11556:SF35, whose plant/chloroplast sedoheptulose-1,7-bispho
REMOVE	fibrolase	Agkistrodon contortrix contortrix	GO:0005886	plasma membrane	PTN002628616	PTHR11905	ADAM A DISINTEGRIN AND METALLOPROTEASE DOMAIN	PTHR11905:SF32	DISINTEGRIN AND METALLOPROTEINASE DOMAIN-CONTAINING PROTEIN 28	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Fibrolase is a secreted soluble enzyme that functions in the extracellular environment (blood plasma) after envenomation. It has no transmembrane domains or membrane-association motifs, and all functional studies show it acting as a soluble enzyme on soluble or fibrin-bound substrates. The UniProt e
REMOVE	flgE	Pseudomonas putida KT2440	GO:0005829	cytosol	PTN000764868	PTHR30435	FLAGELLAR PROTEIN	PTHR30435:SF1	FLAGELLAR HOOK PROTEIN FLGE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	This annotation should be removed. FlgE is explicitly identified as the flagellar hook protein and described as the flexible connector between filament and basal-body drive apparatus, which is inconsistent with a soluble cytosolic localization. The cytosol term appears to be a TreeGrafter overcall f
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0000140	acylglycerone-phosphate reductase (NADP+) activity	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	molecular_function	1	GRANULARITY	curated	PTHR44169 family-level lipid-enzyme term on the SrdE subfamily (secondary-metabolite SDR)	Incorrect function propagated from Ayr1p/DHAP reductase family members in PANTHER PTHR44169. fogD is a secondary metabolite biosynthetic enzyme, not a lipid metabolism enzyme. No experimental or bioinformatic evidence supports this activity for fogD.
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0004806	triacylglycerol lipase activity	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	molecular_function	1	GRANULARITY	curated	PTHR44169 family-level lipid-enzyme term on the SrdE subfamily (secondary-metabolite SDR)	Completely wrong reaction type. fogD is an oxidoreductase (EC 1.1.1.-), not a hydrolase/lipase. No SDR enzyme catalyzes triacylglycerol lipase activity. This represents a clear error in phylogenetic annotation transfer.
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0005783	endoplasmic reticulum	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	No experimental or bioinformatic evidence supports ER localization. fogD lacks signal peptides and transmembrane domains. The annotation is incorrectly propagated from lipid metabolism enzymes in the same PANTHER family.
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0005811	lipid droplet	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	No evidence for lipid droplet localization. fogD is a secondary metabolite biosynthetic enzyme, not a lipid metabolism enzyme. Incorrectly propagated from Ayr1p-like DHAP reductases.
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0006654	phosphatidic acid biosynthetic process	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	biological_process	1	GRANULARITY	curated	PTHR44169 family-level lipid process on the SrdE subfamily	fogD has no role in phospholipid or phosphatidic acid biosynthesis. It is a secondary metabolite biosynthetic enzyme involved in flavoglaucin production. Incorrectly propagated from lipid metabolism enzymes.
REMOVE	fogD	Aspergillus ruber (strain CBS 135680)	GO:0019433	triglyceride catabolic process	PTN001211783	PTHR44169	NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169:SF3	SHORT-CHAIN DEHYDROGENASE SRDE	biological_process	1	GRANULARITY	curated	PTHR44169 family-level lipid process on the SrdE subfamily	fogD has no role in triglyceride catabolism. It is a biosynthetic enzyme (not catabolic) and an oxidoreductase (not a lipase). Incorrectly propagated from PANTHER family PTHR44169.
REMOVE	galB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	PTN001770600	PTHR12993	N-ACETYLGLUCOSAMINYL-PHOSPHATIDYLINOSITOL DE-N-ACETYLASE-RELATED	PTHR12993:SF29	BLR3841 PROTEIN	molecular_function	4	MISPLACEMENT	curated	hydratase grafted onto an amide-hydrolase branch	GalB is a hydratase/lyase-class enzyme acting in gallate degradation, not a hydrolase acting on linear amide C-N bonds. The specific GO:0047584 hydratase term should be retained.
REMOVE	galE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0033499	beta-D-galactose catabolic process via UDP-galactose, Leloir pathway	PTN008684687	PTHR43725	UDP-GLUCOSE 4-EPIMERASE	PTHR43725:SF53	UDP-ARABINOSE 4-EPIMERASE 1	biological_process	3	GENERIC_CONTEXT	curated	Leloir pathway not satisfiable in this proteome (host context)	This TreeGrafter process propagation over-interprets a broadly used nucleotide-sugar epimerase as evidence for a complete pathway that is not satisfiable in this proteome.
REMOVE	gcl	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005948	acetolactate synthase complex	PTN002317630	PTHR18968	THIAMINE PYROPHOSPHATE ENZYMES	PTHR18968:SF14	GLYOXYLATE CARBOLIGASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Gcl is annotated and described as glyoxylate carboligase, not as an acetolactate synthase complex subunit.
REMOVE	gcl	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009099	L-valine biosynthetic process	PTN002317630	PTHR18968	THIAMINE PYROPHOSPHATE ENZYMES	PTHR18968:SF14	GLYOXYLATE CARBOLIGASE	biological_process	1	GRANULARITY	curated	ALS family-level valine process on the glyoxylate carboligase subfamily	The gene product is glyoxylate carboligase in glyoxylate catabolism, not acetolactate synthase or a valine-biosynthetic enzyme.
REMOVE	glnA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	PTN002459220	PTHR43407	GLUTAMINE SYNTHETASE	PTHR43407:SF2	GLUTAMINE SYNTHETASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	TreeGrafter-propagated localization that conflicts with the experimentally established and UniProt-annotated cytoplasmic localization of glutamine synthetase. GS is a soluble cytoplasmic enzyme with no membrane association; this is a spurious electronic annotation.
REMOVE	groES	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046872	metal ion binding	PTN002243569	PTHR10772	10 KDA HEAT SHOCK PROTEIN	PTHR10772:SF58	CO-CHAPERONIN GROES	molecular_function	3	GENERIC_CONTEXT	heuristic	uninformative binding term	This is a TreeGrafter/PANTHER tree-based over-annotation without support in the experimental or structural literature for GroES family proteins. Metal ion binding is not a known molecular function of the co-chaperonin.
REMOVE	hisA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000162	L-tryptophan biosynthetic process	PTN002454225	PTHR43090	1-(5-PHOSPHORIBOSYL)-5-[(5-PHOSPHORIBOSYLAMINO)METHYLIDENEAMINO] IMIDAZOLE-4-CARBOXAMIDE ISOMERASE	PTHR43090:SF2	1-(5-PHOSPHORIBOSYL)-5-[(5-PHOSPHORIBOSYLAMINO)METHYLIDENEAMINO] IMIDAZOLE-4-CARBOXAMIDE ISOMERASE	biological_process	1	GRANULARITY	curated	bifunctional PriA node term (TrpF) on monofunctional HisA	Q88R42 has the HisA-specific activity and is assigned only to the histidine pathway by the reviewed UniProt record. KT2440 has a distinct reviewed TrpF protein, Q88LE0, that catalyzes the phosphoribosylanthranilate isomerase reaction in L-tryptophan biosynthesis. No evidence supports a PriA-like bif
