source_group,reference_set,term_mode,organism,gene,aspect,n_pred_direct,n_ref_direct,n_pred_closure,n_ref_closure,exact_tp,exact_fp,exact_fn,exact_precision,exact_recall,exact_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1
hf_catalogue,goa_all,raw,SCHPO,tam10,cellular_component,2,1,14,14,1,1,0,0.5,1.0,0.6666666666666666,14,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,SCHPO,tpx1,molecular_function,2,10,11,21,2,0,8,1.0,0.2,0.33333333333333337,11,0,10,1.0,0.5238095238095238,0.6875000000000001
hf_catalogue,goa_all,raw,SCHPO,tpx1,biological_process,6,9,60,87,4,2,5,0.6666666666666666,0.4444444444444444,0.5333333333333333,59,1,28,0.9833333333333333,0.6781609195402298,0.802721088435374
hf_catalogue,goa_all,raw,SCHPO,tpx1,cellular_component,2,3,9,9,2,0,1,1.0,0.6666666666666666,0.8,9,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,SCHPO,ura7,molecular_function,1,5,4,21,1,0,4,1.0,0.2,0.33333333333333337,4,0,17,1.0,0.19047619047619047,0.32
hf_catalogue,goa_all,raw,SCHPO,ura7,biological_process,2,5,41,43,1,1,4,0.5,0.2,0.28571428571428575,37,4,6,0.9024390243902439,0.8604651162790697,0.8809523809523809
hf_catalogue,goa_all,raw,SCHPO,ura7,cellular_component,2,3,6,8,1,1,2,0.5,0.3333333333333333,0.4,3,3,5,0.5,0.375,0.42857142857142855
hf_catalogue,goa_all,raw,human,CYCS,molecular_function,2,4,4,9,2,0,2,1.0,0.5,0.6666666666666666,4,0,5,1.0,0.4444444444444444,0.6153846153846153
hf_catalogue,goa_all,raw,human,CYCS,biological_process,3,8,7,29,1,2,7,0.3333333333333333,0.125,0.18181818181818182,5,2,24,0.7142857142857143,0.1724137931034483,0.2777777777777778
hf_catalogue,goa_all,raw,human,CYCS,cellular_component,5,5,23,22,4,1,1,0.8,0.8,0.8000000000000002,22,1,0,0.9565217391304348,1.0,0.9777777777777777
hf_catalogue,goa_all,raw,human,FXN,molecular_function,5,9,20,25,5,0,4,1.0,0.5555555555555556,0.7142857142857143,20,0,5,1.0,0.8,0.888888888888889
hf_catalogue,goa_all,raw,human,FXN,biological_process,9,18,86,102,6,3,12,0.6666666666666666,0.3333333333333333,0.4444444444444444,76,10,26,0.8837209302325582,0.7450980392156863,0.8085106382978724
hf_catalogue,goa_all,raw,human,FXN,cellular_component,3,4,21,21,3,0,1,1.0,0.75,0.8571428571428571,21,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,human,GAPDH,molecular_function,6,12,28,35,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,26,2,9,0.9285714285714286,0.7428571428571429,0.8253968253968255
hf_catalogue,goa_all,raw,human,GAPDH,biological_process,8,22,140,180,8,0,14,1.0,0.36363636363636365,0.5333333333333333,140,0,40,1.0,0.7777777777777778,0.8750000000000001
hf_catalogue,goa_all,raw,human,GAPDH,cellular_component,4,14,17,32,4,0,10,1.0,0.2857142857142857,0.4444444444444445,17,0,15,1.0,0.53125,0.6938775510204082
hf_catalogue,goa_all,raw,human,KEAP1,molecular_function,1,6,5,15,1,0,5,1.0,0.16666666666666666,0.2857142857142857,5,0,10,1.0,0.3333333333333333,0.5
hf_catalogue,goa_all,raw,human,KEAP1,biological_process,6,8,50,75,5,1,3,0.8333333333333334,0.625,0.7142857142857143,49,1,26,0.98,0.6533333333333333,0.784
hf_catalogue,goa_all,raw,human,KEAP1,cellular_component,6,10,30,34,5,1,5,0.8333333333333334,0.5,0.625,26,4,8,0.8666666666666667,0.7647058823529411,0.8125
hf_catalogue,goa_all,raw,human,NFE2L2,molecular_function,4,13,15,28,4,0,9,1.0,0.3076923076923077,0.47058823529411764,15,0,13,1.0,0.5357142857142857,0.6976744186046512
hf_catalogue,goa_all,raw,human,NFE2L2,biological_process,14,47,117,284,9,5,38,0.6428571428571429,0.19148936170212766,0.29508196721311475,108,9,176,0.9230769230769231,0.38028169014084506,0.5386533665835412
hf_catalogue,goa_all,raw,human,NFE2L2,cellular_component,7,7,30,22,2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,18,12,4,0.6,0.8181818181818182,0.6923076923076923
hf_catalogue,goa_all,raw,human,VEGFA,molecular_function,6,14,19,32,6,0,8,1.0,0.42857142857142855,0.6,19,0,13,1.0,0.59375,0.7450980392156863
hf_catalogue,goa_all,raw,human,VEGFA,biological_process,27,94,191,451,12,15,82,0.4444444444444444,0.1276595744680851,0.19834710743801653,163,28,288,0.8534031413612565,0.3614190687361419,0.5077881619937694
hf_catalogue,goa_all,raw,human,VEGFA,cellular_component,1,12,1,34,0,1,12,0.0,0.0,,0,1,34,0.0,0.0,
hf_catalogue,goa_all,raw,mouse,Calm1,molecular_function,2,18,7,50,2,0,16,1.0,0.1111111111111111,0.19999999999999998,7,0,43,1.0,0.14,0.24561403508771928
hf_catalogue,goa_all,raw,mouse,Calm1,biological_process,2,30,16,174,1,1,29,0.5,0.03333333333333333,0.0625,11,5,163,0.6875,0.06321839080459771,0.11578947368421054
hf_catalogue,goa_all,raw,mouse,Calm1,cellular_component,3,25,17,89,2,1,23,0.6666666666666666,0.08,0.14285714285714285,17,0,72,1.0,0.19101123595505617,0.32075471698113206
hf_catalogue,goa_all,raw,mouse,Pten,molecular_function,2,24,13,49,2,0,22,1.0,0.08333333333333333,0.15384615384615385,13,0,36,1.0,0.2653061224489796,0.41935483870967744
hf_catalogue,goa_all,raw,mouse,Pten,biological_process,18,116,104,548,10,8,106,0.5555555555555556,0.08620689655172414,0.1492537313432836,102,2,446,0.9807692307692307,0.18613138686131386,0.3128834355828221
hf_catalogue,goa_all,raw,mouse,Pten,cellular_component,0,18,0,55,0,0,18,,0.0,,0,0,55,,0.0,
hf_catalogue,goa_all,raw,rat,Casp3,molecular_function,6,12,19,35,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,19,0,16,1.0,0.5428571428571428,0.7037037037037037
hf_catalogue,goa_all,raw,rat,Casp3,biological_process,0,66,0,331,0,0,66,,0.0,,0,0,331,,0.0,
hf_catalogue,goa_all,raw,rat,Casp3,cellular_component,0,7,0,27,0,0,7,,0.0,,0,0,27,,0.0,
hf_catalogue,goa_all,raw,rat,Hspa5,molecular_function,2,15,4,46,2,0,13,1.0,0.13333333333333333,0.23529411764705882,4,0,42,1.0,0.08695652173913043,0.16
hf_catalogue,goa_all,raw,rat,Hspa5,biological_process,13,34,72,230,10,3,24,0.7692307692307693,0.29411764705882354,0.4255319148936171,66,6,164,0.9166666666666666,0.28695652173913044,0.43708609271523174
hf_catalogue,goa_all,raw,rat,Hspa5,cellular_component,2,19,11,47,2,0,17,1.0,0.10526315789473684,0.1904761904761905,11,0,36,1.0,0.23404255319148937,0.3793103448275862
hf_catalogue,goa_all,raw,rat,Rgn,molecular_function,2,6,13,15,1,1,5,0.5,0.16666666666666666,0.25,7,6,8,0.5384615384615384,0.4666666666666667,0.5
hf_catalogue,goa_all,raw,rat,Rgn,biological_process,22,21,142,149,14,8,7,0.6363636363636364,0.6666666666666666,0.6511627906976744,111,31,38,0.7816901408450704,0.7449664429530202,0.7628865979381444
hf_catalogue,goa_all,raw,rat,Rgn,cellular_component,2,2,9,8,1,1,1,0.5,0.5,0.5,8,1,0,0.8888888888888888,1.0,0.9411764705882353
hf_catalogue,goa_all,raw,rat,Slc5a1,molecular_function,1,8,18,24,1,0,7,1.0,0.125,0.2222222222222222,18,0,6,1.0,0.75,0.8571428571428571
hf_catalogue,goa_all,raw,rat,Slc5a1,biological_process,1,15,7,60,1,0,14,1.0,0.06666666666666667,0.125,7,0,53,1.0,0.11666666666666667,0.208955223880597
hf_catalogue,goa_all,raw,rat,Slc5a1,cellular_component,5,10,22,32,4,1,6,0.8,0.4,0.5333333333333333,22,0,10,1.0,0.6875,0.8148148148148148
hf_catalogue,goa_all,raw,rat,St13,molecular_function,6,9,14,22,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,14,0,8,1.0,0.6363636363636364,0.7777777777777778
hf_catalogue,goa_all,raw,rat,St13,biological_process,1,4,1,29,0,1,4,0.0,0.0,,0,1,29,0.0,0.0,
hf_catalogue,goa_all,raw,rat,St13,cellular_component,3,3,10,5,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0,0.5,1.0,0.6666666666666666
hf_catalogue,goa_all,raw,rat,Tp53,molecular_function,4,37,11,82,4,0,33,1.0,0.10810810810810811,0.1951219512195122,11,0,71,1.0,0.13414634146341464,0.23655913978494622
hf_catalogue,goa_all,raw,rat,Tp53,biological_process,7,98,38,430,6,1,92,0.8571428571428571,0.061224489795918366,0.11428571428571428,37,1,393,0.9736842105263158,0.08604651162790698,0.15811965811965814
hf_catalogue,goa_all,raw,rat,Tp53,cellular_component,0,16,0,34,0,0,16,,0.0,,0,0,34,,0.0,
hf_catalogue,goa_all,raw,rat,Uggt1,molecular_function,2,5,11,11,2,0,3,1.0,0.4,0.5714285714285715,11,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,rat,Uggt1,biological_process,1,6,12,39,1,0,5,1.0,0.16666666666666666,0.2857142857142857,12,0,27,1.0,0.3076923076923077,0.47058823529411764
hf_catalogue,goa_all,raw,rat,Uggt1,cellular_component,2,4,14,15,2,0,2,1.0,0.5,0.6666666666666666,14,0,1,1.0,0.9333333333333333,0.9655172413793104
hf_catalogue,goa_all,raw,worm,atfs-1,molecular_function,2,8,6,17,2,0,6,1.0,0.25,0.4,6,0,11,1.0,0.35294117647058826,0.5217391304347826
hf_catalogue,goa_all,raw,worm,atfs-1,biological_process,5,13,42,67,2,3,11,0.4,0.15384615384615385,0.2222222222222222,27,15,40,0.6428571428571429,0.40298507462686567,0.49541284403669733
hf_catalogue,goa_all,raw,worm,atfs-1,cellular_component,2,5,13,16,2,0,3,1.0,0.4,0.5714285714285715,13,0,3,1.0,0.8125,0.896551724137931
hf_catalogue,goa_all,raw,worm,cmd-1,molecular_function,2,3,7,9,2,0,1,1.0,0.6666666666666666,0.8,7,0,2,1.0,0.7777777777777778,0.8750000000000001
hf_catalogue,goa_all,raw,worm,cmd-1,biological_process,9,10,52,67,6,3,4,0.6666666666666666,0.6,0.631578947368421,52,0,15,1.0,0.7761194029850746,0.8739495798319328
hf_catalogue,goa_all,raw,worm,cmd-1,cellular_component,5,5,24,23,4,1,1,0.8,0.8,0.8000000000000002,22,2,1,0.9166666666666666,0.9565217391304348,0.9361702127659574
hf_catalogue,goa_all,raw,worm,daf-16,molecular_function,10,15,21,27,9,1,6,0.9,0.6,0.7200000000000001,21,0,6,1.0,0.7777777777777778,0.8750000000000001
hf_catalogue,goa_all,raw,worm,daf-16,biological_process,25,45,133,223,25,0,20,1.0,0.5555555555555556,0.7142857142857143,133,0,90,1.0,0.5964125560538116,0.747191011235955
hf_catalogue,goa_all,raw,worm,daf-16,cellular_component,3,3,9,9,3,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,worm,drp-1,molecular_function,3,6,26,27,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,23,3,4,0.8846153846153846,0.8518518518518519,0.8679245283018868
hf_catalogue,goa_all,raw,worm,drp-1,biological_process,0,6,0,24,0,0,6,,0.0,,0,0,24,,0.0,
hf_catalogue,goa_all,raw,worm,drp-1,cellular_component,0,6,0,27,0,0,6,,0.0,,0,0,27,,0.0,
hf_catalogue,goa_all,raw,worm,hlh-30,molecular_function,3,4,18,16,2,1,2,0.6666666666666666,0.5,0.5714285714285715,16,2,0,0.8888888888888888,1.0,0.9411764705882353
hf_catalogue,goa_all,raw,worm,hlh-30,biological_process,7,12,52,79,6,1,6,0.8571428571428571,0.5,0.631578947368421,52,0,27,1.0,0.6582278481012658,0.7938931297709924
hf_catalogue,goa_all,raw,worm,hlh-30,cellular_component,2,2,8,8,2,0,0,1.0,1.0,1.0,8,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,worm,hsf-1,molecular_function,5,10,13,18,5,0,5,1.0,0.5,0.6666666666666666,13,0,5,1.0,0.7222222222222222,0.8387096774193548
hf_catalogue,goa_all,raw,worm,hsf-1,biological_process,17,22,126,134,14,3,8,0.8235294117647058,0.6363636363636364,0.717948717948718,111,15,23,0.8809523809523809,0.8283582089552238,0.8538461538461538
hf_catalogue,goa_all,raw,worm,hsf-1,cellular_component,5,5,20,22,4,1,1,0.8,0.8,0.8000000000000002,20,0,2,1.0,0.9090909090909091,0.9523809523809523
hf_catalogue,goa_all,raw,worm,hsp-90,molecular_function,4,10,19,45,3,1,7,0.75,0.3,0.4285714285714285,19,0,26,1.0,0.4222222222222222,0.59375
hf_catalogue,goa_all,raw,worm,hsp-90,biological_process,12,12,64,65,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334,48,16,17,0.75,0.7384615384615385,0.7441860465116279
hf_catalogue,goa_all,raw,worm,hsp-90,cellular_component,3,7,10,13,3,0,4,1.0,0.42857142857142855,0.6,10,0,3,1.0,0.7692307692307693,0.8695652173913044
hf_catalogue,goa_all,raw,worm,ire-1,molecular_function,2,12,14,33,2,0,10,1.0,0.16666666666666666,0.2857142857142857,14,0,19,1.0,0.42424242424242425,0.5957446808510638
hf_catalogue,goa_all,raw,worm,ire-1,biological_process,3,11,33,68,3,0,8,1.0,0.2727272727272727,0.42857142857142855,33,0,35,1.0,0.4852941176470588,0.6534653465346535
hf_catalogue,goa_all,raw,worm,ire-1,cellular_component,0,3,0,18,0,0,3,,0.0,,0,0,18,,0.0,
hf_catalogue,goa_all,raw,worm,lgg-1,molecular_function,1,4,2,10,1,0,3,1.0,0.25,0.4,2,0,8,1.0,0.2,0.33333333333333337
hf_catalogue,goa_all,raw,worm,lgg-1,biological_process,8,16,59,93,7,1,9,0.875,0.4375,0.5833333333333334,58,1,35,0.9830508474576272,0.6236559139784946,0.7631578947368421
hf_catalogue,goa_all,raw,worm,lgg-1,cellular_component,5,15,28,50,5,0,10,1.0,0.3333333333333333,0.5,28,0,22,1.0,0.56,0.717948717948718
hf_catalogue,goa_all,raw,worm,pgl-1,molecular_function,1,11,2,24,1,0,10,1.0,0.09090909090909091,0.16666666666666669,2,0,22,1.0,0.08333333333333333,0.15384615384615385
hf_catalogue,goa_all,raw,worm,pgl-1,biological_process,2,8,42,88,0,2,8,0.0,0.0,,15,27,73,0.35714285714285715,0.17045454545454544,0.23076923076923075
hf_catalogue,goa_all,raw,worm,pgl-1,cellular_component,3,1,16,13,0,3,1,0.0,0.0,,5,11,8,0.3125,0.38461538461538464,0.3448275862068966
hf_catalogue,goa_all,raw,worm,pink-1,molecular_function,1,8,8,26,1,0,7,1.0,0.125,0.2222222222222222,8,0,18,1.0,0.3076923076923077,0.47058823529411764
hf_catalogue,goa_all,raw,worm,pink-1,biological_process,5,11,72,88,5,0,6,1.0,0.45454545454545453,0.625,72,0,16,1.0,0.8181818181818182,0.9
hf_catalogue,goa_all,raw,worm,pink-1,cellular_component,1,2,8,8,1,0,1,1.0,0.5,0.6666666666666666,8,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,worm,pmk-1,molecular_function,2,10,12,31,1,1,9,0.5,0.1,0.16666666666666669,12,0,19,1.0,0.3870967741935484,0.5581395348837209
hf_catalogue,goa_all,raw,worm,pmk-1,biological_process,16,29,101,128,13,3,16,0.8125,0.4482758620689655,0.5777777777777777,95,6,33,0.9405940594059405,0.7421875,0.8296943231441049
hf_catalogue,goa_all,raw,worm,pmk-1,cellular_component,2,3,9,9,2,0,1,1.0,0.6666666666666666,0.8,9,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,worm,skn-1,molecular_function,2,8,13,18,2,0,6,1.0,0.25,0.4,13,0,5,1.0,0.7222222222222222,0.8387096774193548
hf_catalogue,goa_all,raw,worm,skn-1,biological_process,13,25,80,126,7,6,18,0.5384615384615384,0.28,0.3684210526315789,77,3,49,0.9625,0.6111111111111112,0.7475728155339806
hf_catalogue,goa_all,raw,worm,skn-1,cellular_component,4,4,11,11,4,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,CAT2,molecular_function,1,4,9,11,1,0,3,1.0,0.25,0.4,9,0,2,1.0,0.8181818181818182,0.9
hf_catalogue,goa_all,raw,yeast,CAT2,biological_process,1,3,5,13,1,0,2,1.0,0.3333333333333333,0.5,5,0,8,1.0,0.38461538461538464,0.5555555555555556
hf_catalogue,goa_all,raw,yeast,CAT2,cellular_component,2,3,10,17,2,0,1,1.0,0.6666666666666666,0.8,10,0,7,1.0,0.5882352941176471,0.7407407407407407
hf_catalogue,goa_all,raw,yeast,CDC37,molecular_function,1,5,3,8,1,0,4,1.0,0.2,0.33333333333333337,3,0,5,1.0,0.375,0.5454545454545454
hf_catalogue,goa_all,raw,yeast,CDC37,biological_process,6,9,49,68,3,3,6,0.5,0.3333333333333333,0.4,48,1,20,0.9795918367346939,0.7058823529411765,0.8205128205128206
hf_catalogue,goa_all,raw,yeast,CDC37,cellular_component,1,1,3,3,1,0,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,HSP104,molecular_function,6,8,28,28,6,0,2,1.0,0.75,0.8571428571428571,28,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,HSP104,biological_process,6,9,37,49,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,36,1,13,0.972972972972973,0.7346938775510204,0.8372093023255813
hf_catalogue,goa_all,raw,yeast,HSP104,cellular_component,3,6,18,17,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,15,3,2,0.8333333333333334,0.8823529411764706,0.8571428571428571
hf_catalogue,goa_all,raw,yeast,HSP60,molecular_function,5,9,19,35,5,0,4,1.0,0.5555555555555556,0.7142857142857143,19,0,16,1.0,0.5428571428571428,0.7037037037037037
hf_catalogue,goa_all,raw,yeast,HSP60,biological_process,5,9,37,48,5,0,4,1.0,0.5555555555555556,0.7142857142857143,37,0,11,1.0,0.7708333333333334,0.8705882352941177
hf_catalogue,goa_all,raw,yeast,HSP60,cellular_component,4,7,26,26,4,0,3,1.0,0.5714285714285714,0.7272727272727273,26,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,IRE1,molecular_function,4,15,18,36,4,0,11,1.0,0.26666666666666666,0.4210526315789474,18,0,18,1.0,0.5,0.6666666666666666
hf_catalogue,goa_all,raw,yeast,IRE1,biological_process,7,9,48,56,4,3,5,0.5714285714285714,0.4444444444444444,0.5,38,10,18,0.7916666666666666,0.6785714285714286,0.7307692307692307
hf_catalogue,goa_all,raw,yeast,IRE1,cellular_component,5,3,26,16,2,3,1,0.4,0.6666666666666666,0.5,16,10,0,0.6153846153846154,1.0,0.761904761904762
hf_catalogue,goa_all,raw,yeast,KAR2,molecular_function,2,9,11,36,2,0,7,1.0,0.2222222222222222,0.3636363636363636,11,0,25,1.0,0.3055555555555556,0.46808510638297873
hf_catalogue,goa_all,raw,yeast,KAR2,biological_process,6,10,59,98,2,4,8,0.3333333333333333,0.2,0.25,58,1,40,0.9830508474576272,0.5918367346938775,0.7388535031847134
hf_catalogue,goa_all,raw,yeast,KAR2,cellular_component,2,8,12,24,2,0,6,1.0,0.25,0.4,12,0,12,1.0,0.5,0.6666666666666666
hf_catalogue,goa_all,raw,yeast,PDI1,molecular_function,3,5,13,13,3,0,2,1.0,0.6,0.7499999999999999,13,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,PDI1,biological_process,4,5,43,56,2,2,3,0.5,0.4,0.4444444444444445,41,2,15,0.9534883720930233,0.7321428571428571,0.8282828282828282
hf_catalogue,goa_all,raw,yeast,PDI1,cellular_component,2,2,16,13,1,1,1,0.5,0.5,0.5,13,3,0,0.8125,1.0,0.896551724137931
hf_catalogue,goa_all,raw,yeast,RAS2,molecular_function,3,6,23,25,3,0,3,1.0,0.5,0.6666666666666666,23,0,2,1.0,0.92,0.9583333333333334
hf_catalogue,goa_all,raw,yeast,RAS2,biological_process,8,12,86,112,6,2,6,0.75,0.5,0.6,69,17,43,0.8023255813953488,0.6160714285714286,0.696969696969697
hf_catalogue,goa_all,raw,yeast,RAS2,cellular_component,4,6,19,19,4,0,2,1.0,0.6666666666666666,0.8,19,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,raw,yeast,SIR2,molecular_function,3,13,18,46,3,0,10,1.0,0.23076923076923078,0.375,18,0,28,1.0,0.391304347826087,0.5625
hf_catalogue,goa_all,raw,yeast,SIR2,biological_process,9,19,68,94,9,0,10,1.0,0.47368421052631576,0.6428571428571429,68,0,26,1.0,0.723404255319149,0.8395061728395062
hf_catalogue,goa_all,raw,yeast,SIR2,cellular_component,3,8,20,23,3,0,5,1.0,0.375,0.5454545454545454,20,0,3,1.0,0.8695652173913043,0.9302325581395349
hf_catalogue,goa_all,raw,yeast,SSA1,molecular_function,3,8,14,30,3,0,5,1.0,0.375,0.5454545454545454,14,0,16,1.0,0.4666666666666667,0.6363636363636364
hf_catalogue,goa_all,raw,yeast,SSA1,biological_process,10,15,82,107,6,4,9,0.6,0.4,0.48,75,7,32,0.9146341463414634,0.7009345794392523,0.7936507936507937
hf_catalogue,goa_all,raw,yeast,SSA1,cellular_component,6,6,26,25,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,25,1,0,0.9615384615384616,1.0,0.9803921568627451
hf_catalogue,goa_all,raw,yeast,TOR1,molecular_function,4,9,25,26,4,0,5,1.0,0.4444444444444444,0.6153846153846153,25,0,1,1.0,0.9615384615384616,0.9803921568627451
hf_catalogue,goa_all,raw,yeast,TOR1,biological_process,10,21,62,102,9,1,12,0.9,0.42857142857142855,0.5806451612903225,62,0,40,1.0,0.6078431372549019,0.7560975609756097
hf_catalogue,goa_all,raw,yeast,TOR1,cellular_component,7,9,34,34,7,0,2,1.0,0.7777777777777778,0.8750000000000001,34,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,leaf_filtered,AGKCO,fibrolase,molecular_function,3,6,14,13,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,12,2,1,0.8571428571428571,0.9230769230769231,0.888888888888889
hf_catalogue,goa_all,leaf_filtered,AGKCO,fibrolase,biological_process,2,2,19,8,1,1,1,0.5,0.5,0.5,6,13,2,0.3157894736842105,0.75,0.44444444444444436
hf_catalogue,goa_all,leaf_filtered,AGKCO,fibrolase,cellular_component,1,2,2,5,1,0,1,1.0,0.5,0.6666666666666666,2,0,3,1.0,0.4,0.5714285714285715
hf_catalogue,goa_all,leaf_filtered,ARATH,COP1,molecular_function,2,7,12,18,2,0,5,1.0,0.2857142857142857,0.4444444444444445,12,0,6,1.0,0.6666666666666666,0.8
hf_catalogue,goa_all,leaf_filtered,ARATH,COP1,biological_process,9,14,73,86,7,2,7,0.7777777777777778,0.5,0.6086956521739131,45,28,41,0.6164383561643836,0.5232558139534884,0.5660377358490567
hf_catalogue,goa_all,leaf_filtered,ARATH,COP1,cellular_component,2,5,22,25,2,0,3,1.0,0.4,0.5714285714285715,22,0,3,1.0,0.88,0.9361702127659575
hf_catalogue,goa_all,leaf_filtered,ARATH,ETR1,molecular_function,3,13,15,36,3,0,10,1.0,0.23076923076923078,0.375,15,0,21,1.0,0.4166666666666667,0.5882352941176471
hf_catalogue,goa_all,leaf_filtered,ARATH,ETR1,biological_process,18,25,100,126,17,1,8,0.9444444444444444,0.68,0.7906976744186047,95,5,31,0.95,0.753968253968254,0.8407079646017698
hf_catalogue,goa_all,leaf_filtered,ARATH,ETR1,cellular_component,0,2,0,15,0,0,2,,0.0,,0,0,15,,0.0,
hf_catalogue,goa_all,leaf_filtered,BACSU,amyE,molecular_function,1,6,6,11,1,0,5,1.0,0.16666666666666666,0.2857142857142857,6,0,5,1.0,0.5454545454545454,0.7058823529411764
hf_catalogue,goa_all,leaf_filtered,BACSU,amyE,biological_process,1,1,14,4,0,1,1,0.0,0.0,,4,10,0,0.2857142857142857,1.0,0.4444444444444445
hf_catalogue,goa_all,leaf_filtered,BACSU,amyE,cellular_component,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,leaf_filtered,BACSU,aprE,molecular_function,2,5,10,13,1,1,4,0.5,0.2,0.28571428571428575,9,1,4,0.9,0.6923076923076923,0.7826086956521738
hf_catalogue,goa_all,leaf_filtered,BACSU,aprE,biological_process,2,4,28,29,1,1,3,0.5,0.25,0.3333333333333333,8,20,21,0.2857142857142857,0.27586206896551724,0.28070175438596495
hf_catalogue,goa_all,leaf_filtered,BACSU,aprE,cellular_component,1,2,1,5,0,1,2,0.0,0.0,,0,1,5,0.0,0.0,
hf_catalogue,goa_all,leaf_filtered,BACSU,comK,molecular_function,3,1,24,3,0,3,1,0.0,0.0,,1,23,2,0.041666666666666664,0.3333333333333333,0.07407407407407407
hf_catalogue,goa_all,leaf_filtered,BACSU,comK,biological_process,2,2,11,19,0,2,2,0.0,0.0,,3,8,16,0.2727272727272727,0.15789473684210525,0.19999999999999998
hf_catalogue,goa_all,leaf_filtered,BACSU,divIVA,molecular_function,1,2,3,3,1,0,1,1.0,0.5,0.6666666666666666,3,0,0,1.0,1.0,1.0
hf_catalogue,goa_all,leaf_filtered,BACSU,divIVA,biological_process,2,4,17,21,0,2,4,0.0,0.0,,5,12,16,0.29411764705882354,0.23809523809523808,0.2631578947368421
hf_catalogue,goa_all,leaf_filtered,BACSU,divIVA,cellular_component,1,1,1,3,0,1,1,0.0,0.0,,0,1,3,0.0,0.0,
hf_catalogue,goa_all,leaf_filtered,BACSU,fliY,molecular_function,1,3,7,8,1,0,2,1.0,0.3333333333333333,0.5,7,0,1,1.0,0.875,0.9333333333333333
hf_catalogue,goa_all,leaf_filtered,BACSU,fliY,biological_process,4,7,23,33,3,1,4,0.75,0.42857142857142855,0.5454545454545454,21,2,12,0.9130434782608695,0.6363636363636364,0.75
hf_catalogue,goa_all,leaf_filtered,BACSU,fliY,cellular_component,4,4,20,9,1,3,3,0.25,0.25,0.25,6,14,3,0.3,0.6666666666666666,0.41379310344827586
hf_catalogue,goa_all,leaf_filtered,BACSU,ftsZ,molecular_function,2,5,10,24,2,0,3,1.0,0.4,0.5714285714285715,10,0,14,1.0,0.4166666666666667,0.5882352941176471
hf_catalogue,goa_all,leaf_filtered,BACSU,ftsZ,biological_process,1,5,2,19,1,0,4,1.0,0.2,0.33333333333333337,2,0,17,1.0,0.10526315789473684,0.1904761904761905
hf_catalogue,goa_all,leaf_filtered,BACSU,ftsZ,cellular_component,2,3,3,5,2,0,1,1.0,0.6666666666666666,0.8,3,0,2,1.0,0.6,0.7499999999999999
hf_catalogue,goa_all,leaf_filtered,BACSU,secA,molecular_function,1,4,2,28,0,1,4,0.0,0.0,,1,1,27,0.5,0.03571428571428571,0.06666666666666667
hf_catalogue,goa_all,leaf_filtered,BACSU,secA,biological_process,2,6,46,18,0,2,6,0.0,0.0,,16,30,2,0.34782608695652173,0.8888888888888888,0.5
hf_catalogue,goa_all,leaf_filtered,BACSU,secA,cellular_component,1,5,7,11,0,1,5,0.0,0.0,,1,6,10,0.14285714285714285,0.09090909090909091,0.1111111111111111
hf_catalogue,goa_all,leaf_filtered,BACSU,sigF,molecular_function,2,5,5,20,1,1,4,0.5,0.2,0.28571428571428575,4,1,16,0.8,0.2,0.32000000000000006
hf_catalogue,goa_all,leaf_filtered,BACSU,sigF,biological_process,2,5,7,35,1,1,4,0.5,0.2,0.28571428571428575,6,1,29,0.8571428571428571,0.17142857142857143,0.2857142857142857
