GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	TAXON ID	ASSIGNED BY	DATE
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:15565633	10116	RGD	20101207
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0071300	P	ECO:0000270	IEP	PMID:10502285	10116	RGD	20101207
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0071305	P	ECO:0000270	IEP	PMID:10502285	10116	RGD	20101207
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0071774	P	ECO:0000270	IEP	PMID:12060805	10116	RGD	20101207
UniProtKB	A0A0G2K1L0	Tnc	involved_in	GO:0071799	P	ECO:0000270	IEP	PMID:10502285	10116	RGD	20101207
UniProtKB	A0A0G2K1Q8	Abca3	involved_in	GO:0051384	P	ECO:0000270	IEP	PMID:15369786	10116	RGD	20061204
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0010193	P	ECO:0000270	IEP	PMID:10496685	10116	RGD	20100526
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0010477	P	ECO:0000270	IEP	PMID:17590487	10116	RGD	20100518
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0030855	P	ECO:0000270	IEP	PMID:8967520	10116	RGD	20100525
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:19064121	10116	RGD	20100518
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0033189	P	ECO:0000270	IEP	PMID:10634605	10116	RGD	20090224
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0071300	P	ECO:0000270	IEP	PMID:8967520	10116	RGD	20090618
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0071364	P	ECO:0000270	IEP	PMID:11769575	10116	RGD	20100518
UniProtKB	A0A0G2K1Y4	Muc5ac	involved_in	GO:0071385	P	ECO:0000270	IEP	PMID:15361359	10116	RGD	20100518
UniProtKB	A0A0G2K2A4	Myb	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:10074303	10116	RGD	20160906
UniProtKB	A0A0G2K2A4	Myb	involved_in	GO:0002931	P	ECO:0000270	IEP	PMID:24828495	10116	RGD	20230405
UniProtKB	A0A0G2K2A4	Myb	involved_in	GO:0014856	P	ECO:0000270	IEP	PMID:2447874	10116	RGD	20220404
UniProtKB	A0A0G2K2A4	Myb	involved_in	GO:0070301	P	ECO:0000270	IEP	PMID:23824072	10116	RGD	20160906
UniProtKB	A0A0G2K2A4	Myb	involved_in	GO:0071300	P	ECO:0000270	IEP	PMID:8670250	10116	RGD	20160902
UniProtKB	A0A0G2K2D4	Agap3	is_active_in	GO:0014069	C	ECO:0000279	IEP	PMID:23904596	10116	SynGO	20240306
UniProtKB	A0A0G2K2D4	Agap3	is_active_in	GO:0098978	C	ECO:0000279	IEP	PMID:23904596	10116	SynGO	20240306
UniProtKB	A0A0G2K2H0	Axl	involved_in	GO:0031100	P	ECO:0000270	IEP	PMID:16285961	10116	RGD	20060629
UniProtKB	A0A0G2K2H0	Axl	involved_in	GO:0048678	P	ECO:0000270	IEP	PMID:20187850	10116	RGD	20220404
UniProtKB	A0A0G2K2H4	Ern1	involved_in	GO:0070301	P	ECO:0000270	IEP	PMID:29568958	10116	RGD	20200706
UniProtKB	A0A0G2K2H4	Ern1	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:18286202	10116	RGD	20200707
UniProtKB	A0A0G2K2K7	Il18rap	involved_in	GO:0070301	P	ECO:0000270	IEP	PMID:12684057	10116	RGD	20110802
UniProtKB	A0A0G2K2K7	Il18rap	involved_in	GO:0071345	P	ECO:0000270	IEP	PMID:18547159	10116	RGD	20110802
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:18360096	10116	RGD	20100520
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:17515855	10116	RGD	20100520
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0043116	P	ECO:0000270	IEP	PMID:20137299	10116	RGD	20100520
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:17515855	10116	RGD	20100520
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:23277536	10116	RGD	20240730
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0071000	P	ECO:0000270	IEP	PMID:20137299	10116	RGD	20100520
UniProtKB	A0A0G2K2P5	Tjp1	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:16567508	10116	RGD	20100520
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:0014823	P	ECO:0000270	IEP	PMID:23812090	10116	RGD	20201111
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:0014870	P	ECO:0000270	IEP	PMID:24124592	10116	RGD	20150624
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:0043201	P	ECO:0000270	IEP	PMID:24124592	10116	RGD	20150624
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:0071548	P	ECO:0000270	IEP	PMID:24124592	10116	RGD	20150624
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:1903544	P	ECO:0000270	IEP	PMID:24124592	10116	RGD	20150624
UniProtKB	A0A0G2K3B7	Wnt7b	involved_in	GO:0051384	P	ECO:0000270	IEP	PMID:19099732	10116	RGD	20100630
UniProtKB	A0A0G2K3N6	Kdm5b	involved_in	GO:0044344	P	ECO:0000270	IEP	PMID:24142921	10116	RGD	20141017
UniProtKB	A0A0G2K3N6	Kdm5b	involved_in	GO:0060992	P	ECO:0000270	IEP	PMID:22496781	10116	RGD	20141024
UniProtKB	A0A0G2K3N6	Kdm5b	involved_in	GO:0070306	P	ECO:0000270	IEP	PMID:24142921	10116	RGD	20141017
UniProtKB	A0A0G2K3W2	F5	involved_in	GO:0032571	P	ECO:0000270	IEP	PMID:658784	10116	RGD	20161116
UniProtKB	A0A0G2K3Y6	Cpeb4	is_active_in	GO:0098794	C	ECO:0000279	IEP	PMID:17024188	10116	SynGO	20240306
UniProtKB	A0A0G2K437	Amfr	involved_in	GO:0007611	P	ECO:0000270	IEP	PMID:11902125	10116	RGD	20080108
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:16284587	10116	RGD	20061104
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0007565	P	ECO:0000270	IEP	PMID:20959644	10116	RGD	20140708
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:12941079	10116	RGD	20061104
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0014075	P	ECO:0000270	IEP	PMID:9252524	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0014850	P	ECO:0000270	IEP	PMID:11934598	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0030879	P	ECO:0000270	IEP	PMID:11341970	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0033591	P	ECO:0000270	IEP	PMID:9275042	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0070365	P	ECO:0000270	IEP	PMID:16458388	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0071107	P	ECO:0000270	IEP	PMID:11746505	10116	RGD	20090601
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:12856576	10116	RGD	20061104
UniProtKB	A0A0G2K470	Itga2	involved_in	GO:0071392	P	ECO:0000270	IEP	PMID:11341970	10116	RGD	20090601
UniProtKB	A0A0G2K475	Brip1	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:24243707	10116	RGD	20160627
UniProtKB	A0A0G2K475	Brip1	involved_in	GO:0071295	P	ECO:0000270	IEP	PMID:16771696	10116	RGD	20100623
UniProtKB	A0A0G2K475	Brip1	involved_in	GO:0071456	P	ECO:0000270	IEP	PMID:12511571	10116	RGD	20160616
UniProtKB	A0A0G2K475	Brip1	involved_in	GO:1904385	P	ECO:0000270	IEP	PMID:26503970	10116	RGD	20160627
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0001975	P	ECO:0000270	IEP	PMID:31282647	10116	RGD	20250325
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0002931	P	ECO:0000270	IEP	PMID:19019197	10116	RGD	20230620
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0002931	P	ECO:0000270	IEP	PMID:19105227	10116	RGD	20230629
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:19457130	10116	RGD	20230629
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:32407868	10116	RGD	20230628
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:0140459	P	ECO:0000270	IEP	PMID:9151199	10116	RGD	20230629
UniProtKB	A0A0G2K4L8	Itgam	involved_in	GO:1904643	P	ECO:0000270	IEP	PMID:30827313	10116	RGD	20230628
UniProtKB	A0A0G2K4S0	Slfn4	involved_in	GO:0048286	P	ECO:0000270	IEP	PMID:17911382	10116	RGD	20090311
UniProtKB	A0A0G2K548	Akap9	involved_in	GO:0051602	P	ECO:0000270	IEP	PMID:14732469	10116	RGD	20150114
UniProtKB	A0A0G2K548	Akap9	is_active_in	GO:0099147	C	ECO:0000279	IEP	PMID:9482789	10116	SynGO	20240306
UniProtKB	A0A0G2K548	Akap9	is_active_in	GO:0099147	C	ECO:0000279	IEP	PMID:9482789	10116	SynGO	20240306
UniProtKB	A0A0G2K583	Mtap	involved_in	GO:0033574	P	ECO:0000270	IEP	PMID:6774734	10116	RGD	20100503
UniProtKB	A0A0G2K5I7	Kdm4a	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:21372147	10116	RGD	20141008
UniProtKB	A0A0G2K628	Ski	involved_in	GO:0060038	P	ECO:0000270	IEP	PMID:2447874	10116	RGD	20220404
UniProtKB	A0A0G2K6D8	Sirt4	involved_in	GO:0071456	P	ECO:0000270	IEP	PMID:24029877	10116	RGD	20140926
UniProtKB	A0A0G2K6G1	Klk1	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:12489811	10116	RGD	20070822
UniProtKB	A0A0G2K6K0	Hoxa13	involved_in	GO:0030850	P	ECO:0000270	IEP	PMID:17138648	10116	RGD	20170209
UniProtKB	A0A0G2K6K0	Hoxa13	involved_in	GO:0033574	P	ECO:0000270	IEP	PMID:17138648	10116	RGD	20160728
UniProtKB	A0A0G2K7A5	Col10a1	involved_in	GO:0060348	P	ECO:0000270	IEP	PMID:7649371	10116	RGD	20060321
UniProtKB	A0A0G2K7N9	Arhgap5	involved_in	GO:0030879	P	ECO:0000270	IEP	PMID:10939588	10116	RGD	20100128
UniProtKB	A0A0G2KA94	Tec	involved_in	GO:0042246	P	ECO:0000270	IEP	PMID:11097837	10116	RGD	20050217
UniProtKB	A0A0G2KAC0	Psat1	involved_in	GO:0009612	P	ECO:0000270	IEP	PMID:16864689	10116	RGD	20260625
UniProtKB	A0A0G2KAL6	Csf2ra	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:16877635	10116	RGD	20070403
UniProtKB	A0A0G2UGT2	A0A0G2UGT2	involved_in	GO:0140460	P	ECO:0000270	IEP	PMID:26802895	6551	UniProt	20211001
UniProtKB	A0A0G3VTN5	LHY	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:26124104	4102	UniProt	20200702
UniProtKB	A0A0H3GII4	LMRG_01103	involved_in	GO:0071281	P	ECO:0005653	IEP	PMID:17379719	393133	CollecTF	20170328
UniProtKB	A0A0K0PVW1	UGT100	involved_in	GO:0002238	P	ECO:0000270	IEP	PMID:27746309	4054	UniProt	20190212
UniProtKB	A0A0M3Q1Q3	TPS1	involved_in	GO:0009751	P	ECO:0000270	IEP	PMID:28365519	49992	UniProt	20210408
UniProtKB	A0A0M3Q1Q3	TPS1	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:28365519	49992	UniProt	20210408
UniProtKB	A0A0M3Q1Q3	TPS1	involved_in	GO:0010225	P	ECO:0000270	IEP	PMID:28365519	49992	UniProt	20210408
UniProtKB	A0A0M3R8G1	STR	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0M3R8G2	SBT	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0M4FCN7	RAM2	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0M4FLW6	STR2	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0M4FMK2	RAM1	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0M4FTF3	BCP	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25971550	4102	UniProt	20200210
UniProtKB	A0A0N4SUJ3	Naaladl2	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180606
UniProtKB	A0A0N7KJT8	AP2-5	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:24923192	39947	UniProt	20181029
UniProtKB	A0A0N9HMN6	OMT3	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:26359402	93608	UniProt	20200930
UniProtKB	A0A0N9HQ36	2-ODD	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:26359402	93608	UniProt	20200930
UniProtKB	A0A0N9HTA1	OMT1	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:26359402	93608	UniProt	20200930
UniProtKB	A0A0N9HTU1	CYP71CU1	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:26359402	93608	UniProt	20200930
UniProtKB	A0A0N9NCU6	yopJ	involved_in	GO:0046329	P	ECO:0000279	IEP	PMID:9535085	633	CACAO	20190326
UniProtKB	A0A0N9NCU6	yopJ	involved_in	GO:1903753	P	ECO:0000279	IEP	PMID:9535085	633	CACAO	20190326
UniProtKB	A0A0Q3PY21	VRN2	involved_in	GO:0010048	P	ECO:0000270	IEP	PMID:28690631	15368	UniProt	20230418
UniProtKB	A0A0R0H9T5	CYP2	involved_in	GO:0009737	P	ECO:0000270	IEP	DOI:10.1016/j.envexpbot.2023.105604	3847	UniProt	20250108
UniProtKB	A0A0R0H9T5	CYP2	involved_in	GO:0010555	P	ECO:0000270	IEP	DOI:10.1016/j.envexpbot.2023.105604	3847	UniProt	20250108
UniProtKB	A0A0R0H9T5	CYP2	involved_in	GO:1902074	P	ECO:0000270	IEP	DOI:10.1016/j.envexpbot.2023.105604	3847	UniProt	20250108
UniProtKB	A0A0R0HW51	LB5	involved_in	GO:0009413	P	ECO:0000270	IEP	PMID:34737003	3847	UniProt	20231205
UniProtKB	A0A0R0HW51	LB5	involved_in	GO:0009414	P	ECO:0000270	IEP	PMID:34737003	3847	UniProt	20231205
UniProtKB	A0A0R4IB28	hif1al	acts_upstream_of_or_within	GO:0014823	P	ECO:0000270	IEP	PMID:21343420	7955	ZFIN	20130501
UniProtKB	A0A0R4ICG0	per1a	acts_upstream_of_or_within	GO:0009648	P	ECO:0000270	IEP	PMID:11517315	7955	ZFIN	20040213
UniProtKB	A0A0R4ICG0	per1a	acts_upstream_of_or_within	GO:0042542	P	ECO:0000270	IEP	PMID:17898172	7955	ZFIN	20080108
UniProtKB	A0A0R4IH97	bmal2	acts_upstream_of_or_within	GO:0009648	P	ECO:0000270	IEP	PMID:11517315	7955	ZFIN	20040213
UniProtKB	A0A0R4IH97	bmal2	acts_upstream_of_or_within	GO:0009648	P	ECO:0000270	IEP	PMID:12354100	7955	ZFIN	20040217
UniProtKB	A0A0S0WIA2	MRP	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:19545574	7227	FlyBase	20170112
UniProtKB	A0A0S0WIA2	MRP	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:20077573	7227	FlyBase	20170112
UniProtKB	A0A0S0WIA2	MRP	involved_in	GO:0097254	P	ECO:0000270	IEP	PMID:19545574	7227	FlyBase	20170112
UniProtKB	A0A0S2UWA5	CCOAOMT3	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:26620524	4102	UniProt	20200721
UniProtKB	A0A0S2UWC9	CCOAOMT1	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:26620524	4102	UniProt	20200721
UniProtKB	A0A0S2UWT1	CCOAOMT2	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:26620524	4102	UniProt	20200721
UniProtKB	A0A0U3BRC5	GFDPS	involved_in	GO:0009751	P	ECO:0000270	IEP	PMID:26941091	694369	UniProt	20210209
UniProtKB	A0A0U3BRC5	GFDPS	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:26941091	694369	UniProt	20210209
UniProtKB	A0A126GUN9	Sin3A	involved_in	GO:0045892	P	ECO:0000270	IEP	PMID:11080159	7227	FlyBase	20060803
UniProtKB	A0A126GUP6	MP1	involved_in	GO:0009620	P	ECO:0007007	HEP	PMID:15556270	7227	FlyBase	20181203
UniProtKB	A0A126GUV0	Jhbp5	involved_in	GO:0007320	P	ECO:0007007	HEP	PMID:18666829	7227	FlyBase	20250515
UniProtKB	A0A126GV06	Dmel\CG6972	involved_in	GO:0003012	P	ECO:0000270	IEP	PMID:16415344	7227	FlyBase	20120614
UniProtKB	A0A131MCZ8	cnnm-3	involved_in	GO:0045087	P	ECO:0007007	HEP	PMID:16968778	6239	WB	20140604
UniProtKB	A0A140LIF8	Irgm2	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180412
UniProtKB	A0A140T8P1	Igkv6-14	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180606
UniProtKB	A0A145P7T2	RAM1	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:27020747	34305	UniProt	20200218
UniProtKB	A0A166U5H3	BMT	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:27252733	312531	UniProt	20211008
UniProtKB	A0A178VEK7	DUO1	involved_in	GO:0048235	P	ECO:0000270	IEP	PMID:15694308	3702	UniProt	20170411
UniProtKB	A0A178VEK7	DUO1	involved_in	GO:0048235	P	ECO:0000270	IEP	PMID:27624837	3702	UniProt	20170412
UniProtKB	A0A178WF56	CYSTM3	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:30701352	3702	UniProt	20211101
UniProtKB	A0A1B0GWX7	Atp6v0d1	is_active_in	GO:0030672	C	ECO:0000279	IEP	PMID:32165585	10116	SynGO	20240306
UniProtKB	A0A1B1WAJ0	RAD1	involved_in	GO:0009610	P	ECO:0000270	IEP	PMID:25560877	34305	UniProt	20200213
UniProtKB	A0A1B1WAJ0	RAD1	involved_in	GO:0010247	P	ECO:0000270	IEP	PMID:25560877	34305	UniProt	20200213
UniProtKB	A0A1B1WAJ0	RAD1	involved_in	GO:0016036	P	ECO:0000270	IEP	PMID:25560877	34305	UniProt	20200213
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0006953	P	ECO:0000270	IEP	PMID:10777107	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0006953	P	ECO:0000270	IEP	PMID:12891703	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0006954	P	ECO:0000270	IEP	PMID:12479589	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0006954	P	ECO:0000270	IEP	PMID:15455366	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0007507	P	ECO:0000270	IEP	PMID:15455366	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:10777107	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:12479589	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:12891703	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:15455366	9031	AgBase	20170119
UniProtKB	A0A1D5NW85	EXFABP	involved_in	GO:0034097	P	ECO:0000270	IEP	PMID:10777107	9031	AgBase	20170119
UniProtKB	A0A1D5PFJ6	HSPA8	involved_in	GO:0007369	P	ECO:0000270	IEP	PMID:9707581	9031	AgBase	20170302
UniProtKB	A0A1D5PFJ6	HSPA8	involved_in	GO:0009792	P	ECO:0000270	IEP	PMID:9707581	9031	AgBase	20170302
UniProtKB	A0A1D5PFJ6	HSPA8	involved_in	GO:0048568	P	ECO:0000270	IEP	PMID:9707581	9031	AgBase	20170302
UniProtKB	A0A1D6EFT8	EDS	involved_in	GO:0050832	P	ECO:0000270	IEP	PMID:29570233	4577	UniProt	20190416
UniProtKB	A0A1D6F9Y9	CYP92C6	involved_in	GO:0080027	P	ECO:0000270	IEP	PMID:27662898	4577	UniProt	20190426
UniProtKB	A0A1D6HSP4	CYP92C5	involved_in	GO:0080027	P	ECO:0000270	IEP	PMID:27662898	4577	UniProt	20190426
UniProtKB	A0A1D6JZU3	LOC103634525	NOT|involved_in	GO:0009739	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009617	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009620	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009646	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009733	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009735	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009737	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009751	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0042542	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6JZU3	LOC103634525	involved_in	GO:0046688	P	ECO:0000270	IEP	PMID:19682768	4577	AgBase	20170118
UniProtKB	A0A1D6LTV0	TPS26	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:18218975	4577	UniProt	20190425
UniProtKB	A0A1D8PCL1	HGT1	involved_in	GO:0071466	P	ECO:0000270	IEP	PMID:10612724	237561	CGD	20140625
UniProtKB	A0A1D8PCN0	GAL10	involved_in	GO:0019388	P	ECO:0000270	IEP	PMID:17178245	237561	CGD	20140625
UniProtKB	A0A1D8PDL5	GSL1	involved_in	GO:0071466	P	ECO:0000270	IEP	PMID:21474609	237561	CGD	20140625
UniProtKB	A0A1D8PGP5	SDH8	involved_in	GO:0045333	P	ECO:0000270	IEP	PMID:39403939	237561	CGD	20241107
UniProtKB	A0A1D8PHQ6	GRE2	involved_in	GO:0034599	P	ECO:0000270	IEP	PMID:19897505	237561	CGD	20140625
UniProtKB	A0A1D8PJF2	MEP1	involved_in	GO:0006995	P	ECO:0000270	IEP	PMID:15819622	237561	CGD	20140625
UniProtKB	A0A1D8PJZ1	RAD53	involved_in	GO:0042770	P	ECO:0000270	IEP	PMID:41051314	237561	CGD	20251112
UniProtKB	A0A1D8PMG7	HOS1	involved_in	GO:0006696	P	ECO:0000270	IEP	PMID:40112660	237561	CGD	20250428
UniProtKB	A0A1D8PMG7	HOS1	involved_in	GO:0009272	P	ECO:0000270	IEP	PMID:40112660	237561	CGD	20250428
UniProtKB	A0A1D8PMG7	HOS1	involved_in	GO:0010906	P	ECO:0000270	IEP	PMID:40112660	237561	CGD	20250428
UniProtKB	A0A1D8PMG7	HOS1	involved_in	GO:0046354	P	ECO:0000270	IEP	PMID:40112660	237561	CGD	20250428
UniProtKB	A0A1D8PN96	TAC1	involved_in	GO:0071383	P	ECO:0000270	IEP	PMID:16400181	237561	CGD	20140625
UniProtKB	A0A1D8PP39	CAALFM_C504940WA	involved_in	GO:0005987	P	ECO:0000270	IEP	PMID:8489504	237561	CGD	20140625
UniProtKB	A0A1D8PPI6	CIP1	involved_in	GO:0071276	P	ECO:0000270	IEP	PMID:9571636	237561	CGD	20140625
UniProtKB	A0A1D8PQG3	DAC1	involved_in	GO:0006046	P	ECO:0000270	IEP	PMID:11114181	237561	CGD	20140625
UniProtKB	A0A1D8PQG3	DAC1	involved_in	GO:0006046	P	ECO:0000270	IEP	PMID:11298769	237561	CGD	20140625
UniProtKB	A0A1D8PQJ5	HGT12	involved_in	GO:0008645	P	ECO:0000270	IEP	PMID:17030998	237561	CGD	20140625
UniProtKB	A0A1D8PQU2	FMP28	enables	GO:0044183	F	ECO:0000270	IEP	PMID:40586563	237561	CGD	20250818
UniProtKB	A0A1D8PSH1	HXT5	involved_in	GO:0008645	P	ECO:0000270	IEP	PMID:17030998	237561	CGD	20140625
UniProtKB	A0A1I9LM04	CAP-D2	involved_in	GO:0000278	P	ECO:0000270	IEP	PMID:23929493	3702	UniProt	20211025
UniProtKB	A0A1I9LM65	At3g48450	involved_in	GO:0009625	P	ECO:0000270	IEP	PMID:38358510	3702	TAIR	20240829
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:0006970	P	ECO:0000270	IEP	PMID:24179096	3702	UniProt	20170327
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:0006995	P	ECO:0000270	IEP	PMID:25324386	3702	UniProt	20170328
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:0009733	P	ECO:0000270	IEP	PMID:24179095	3702	UniProt	20170327
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:0035864	P	ECO:0000270	IEP	PMID:24179095	3702	UniProt	20170327
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:0060359	P	ECO:0000270	IEP	PMID:24179096	3702	UniProt	20170327
UniProtKB	A0A1I9LMX5	CEP9	involved_in	GO:1901698	P	ECO:0000270	IEP	PMID:24179095	3702	UniProt	20170327
UniProtKB	A0A1I9LN01	LAF3	involved_in	GO:0009704	P	ECO:0000270	IEP	PMID:14645728	3702	UniProt	20180625
UniProtKB	A0A1I9LN01	LAF3	involved_in	GO:0009845	P	ECO:0000270	IEP	PMID:14645728	3702	UniProt	20180625
UniProtKB	A0A1I9LN01	LAF3	involved_in	GO:0010218	P	ECO:0000270	IEP	PMID:14645728	3702	UniProt	20180625
