mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Autophagosome-lysosome docking|Tethering factor recruitment	context_only	too_broad_to_propagate	GO:0061909	autophagosome-lysosome fusion		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a tethering-factor recruitment context. The label is relevant to fusion but too broad to propagate as the fusion process for all members.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Class 3 PI3K complex 2 component	mapped	ok_for_propagation_to_go	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type denotes component membership in the direct class III PI3K complex 2 module used during autophagosome maturation and lysosome fusion. The corresponding GO complex term is the right propagation target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Modulator of class 3 PI3K complex 2 activity	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along actin	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This leaf describes a mechanism for positioning autophagosomes. The safe shared GO target is autophagosome localization, not the downstream fusion process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This leaf describes a mechanism for positioning autophagosomes. The safe shared GO target is autophagosome localization, not the downstream fusion process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Recruitment of autophagosome to vicinity of ER	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This leaf describes a mechanism for positioning autophagosomes. The safe shared GO target is autophagosome localization, not the downstream fusion process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Retrograde transport along axons	mapped	ok_for_propagation_to_go	GO:0061906	autophagosome localization		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This leaf describes a mechanism for positioning autophagosomes. The safe shared GO target is autophagosome localization, not the downstream fusion process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Regulation of autophagosome membrane composition|ATG8 homolog de-lipidation	context_only	too_broad_to_propagate	GO:0051697	protein delipidation		source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as an ATG8 delipidation context. The child leaf maps to protein delipidation directly, so the parent is retained as context only.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Regulation of autophagosome membrane composition|PIKFYVE complex component	context_only	too_broad_to_propagate	GO:0061909	autophagosome-lysosome fusion		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a PIKFYVE-complex context in late autophagosome membrane regulation. The local GO cache does not expose a PIKFYVE complex term, so no component propagation is made.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component	mapped	ok_for_propagation_to_go	GO:0000813	ESCRT I complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This leaf is restricted to ESCRT-I components used in autophagophore sealing. The shared GO assertion is ESCRT I complex membership.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-III complex activity modulator	context_only	too_broad_to_propagate	GO:0000815	ESCRT III complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as an ESCRT-III activity modulator. It is related to ESCRT-III but should not project ESCRT-III complex membership to all members.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-III complex component	mapped	ok_for_propagation_to_go	GO:0000815	ESCRT III complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type is a structural component class for ESCRT-III factors used in autophagophore sealing. The matching GO cellular-component term is ESCRT III complex, which is more precise than the broader late-fusion process mapping.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|AP-1 transcriptional program|Component of AP-1 transcription factor	mapped	ok_for_propagation_to_go	GO:0035976	transcription factor AP-1 complex		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is a component bucket for FOS/JUN-family AP-1 members. The GO transcription factor AP-1 complex term captures the shared component-level assertion.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|ATF4 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|ATF5 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|ATF6/CEBPB transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|DDIT3 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|E2F1 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|FOXO transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
